[17:00:00] building ChanPred model
[17:00:00] params=43104
[17:00:00] warmup done
[17:00:01] iter=500  elapsed=0.5s
[17:00:01] iter=1000  elapsed=1.0s
[17:00:02] iter=1500  elapsed=1.5s
[17:00:02] iter=2000  elapsed=2.0s
[17:00:03] iter=2500  elapsed=2.5s
[17:00:03] iter=3000  elapsed=3.0s
[17:00:04] iter=3500  elapsed=3.5s
[17:00:04] iter=4000  elapsed=4.0s
[17:00:05] iter=4500  elapsed=4.5s
[17:00:05] iter=5000  elapsed=4.9s
[17:00:06] iter=5500  elapsed=5.4s
[17:00:06] iter=6000  elapsed=5.9s
[17:00:07] iter=6500  elapsed=6.4s
[17:00:07] iter=7000  elapsed=6.9s
[17:00:08] iter=7500  elapsed=7.4s
[17:00:08] iter=8000  elapsed=7.9s
[17:00:09] iter=8500  elapsed=8.4s
[17:00:09] iter=9000  elapsed=8.9s
[17:00:10] iter=9500  elapsed=9.4s
[17:00:10] iter=10000  elapsed=9.9s
[17:00:11] iter=10500  elapsed=10.3s
[17:00:11] iter=11000  elapsed=10.8s
[17:00:12] iter=11500  elapsed=11.3s
[17:00:12] iter=12000  elapsed=11.8s
[17:00:13] iter=12500  elapsed=12.3s
[17:00:13] iter=13000  elapsed=12.8s
[17:00:14] iter=13500  elapsed=13.3s
[17:00:14] iter=14000  elapsed=13.8s
[17:00:15] iter=14500  elapsed=14.3s
[17:00:15] iter=15000  elapsed=14.8s
[17:00:15] iter=15500  elapsed=15.3s
[17:00:16] iter=16000  elapsed=15.7s
[17:00:16] iter=16500  elapsed=16.2s
[17:00:17] iter=17000  elapsed=16.7s
[17:00:17] iter=17500  elapsed=17.2s
[17:00:18] iter=18000  elapsed=17.7s
[17:00:18] iter=18500  elapsed=18.2s
[17:00:19] iter=19000  elapsed=18.7s
[17:00:19] iter=19500  elapsed=19.2s
[17:00:20] iter=20000  elapsed=19.7s
[17:00:20] iter=20500  elapsed=20.2s
[17:00:21] iter=21000  elapsed=20.7s
[17:00:21] iter=21500  elapsed=21.2s
[17:00:22] iter=22000  elapsed=21.7s
[17:00:22] iter=22500  elapsed=22.1s
[17:00:23] iter=23000  elapsed=22.6s
[17:00:23] iter=23500  elapsed=23.1s
[17:00:24] iter=24000  elapsed=23.6s
[17:00:24] iter=24500  elapsed=24.1s
[17:00:25] iter=25000  elapsed=24.6s
[17:00:25] iter=25500  elapsed=25.1s
[17:00:26] iter=26000  elapsed=25.6s
[17:00:26] iter=26500  elapsed=26.1s
[17:00:27] iter=27000  elapsed=26.6s
