[17:22:09] building ChanPred model
[17:22:10] params=43104
[17:22:10] warmup done
[17:22:10] iter=500  elapsed=0.4s
[17:22:11] iter=1000  elapsed=0.7s
[17:22:11] iter=1500  elapsed=1.1s
[17:22:12] iter=2000  elapsed=1.4s
[17:22:12] iter=2500  elapsed=1.7s
[17:22:12] iter=3000  elapsed=2.1s
[17:22:13] iter=3500  elapsed=2.4s
[17:22:13] iter=4000  elapsed=2.8s
[17:22:13] iter=4500  elapsed=3.1s
[17:22:14] iter=5000  elapsed=3.5s
[17:22:14] iter=5500  elapsed=3.8s
[17:22:14] iter=6000  elapsed=4.2s
[17:22:15] iter=6500  elapsed=4.5s
[17:22:15] iter=7000  elapsed=4.9s
[17:22:15] iter=7500  elapsed=5.2s
[17:22:16] iter=8000  elapsed=5.6s
[17:22:16] iter=8500  elapsed=5.9s
[17:22:16] iter=9000  elapsed=6.3s
[17:22:17] iter=9500  elapsed=6.6s
[17:22:17] iter=10000  elapsed=7.0s
[17:22:17] iter=10500  elapsed=7.3s
[17:22:18] iter=11000  elapsed=7.7s
[17:22:18] iter=11500  elapsed=8.0s
[17:22:19] iter=12000  elapsed=8.4s
[17:22:19] iter=12500  elapsed=8.7s
[17:22:19] iter=13000  elapsed=9.1s
[17:22:20] iter=13500  elapsed=9.4s
[17:22:20] iter=14000  elapsed=9.8s
[17:22:20] iter=14500  elapsed=10.1s
[17:22:21] iter=15000  elapsed=10.5s
[17:22:21] iter=15500  elapsed=10.8s
[17:22:21] iter=16000  elapsed=11.2s
[17:22:22] iter=16500  elapsed=11.5s
[17:22:22] iter=17000  elapsed=11.9s
[17:22:22] iter=17500  elapsed=12.2s
[17:22:23] iter=18000  elapsed=12.6s
[17:22:23] iter=18500  elapsed=12.9s
[17:22:23] iter=19000  elapsed=13.3s
[17:22:24] iter=19500  elapsed=13.6s
[17:22:24] iter=20000  elapsed=14.0s
[17:22:24] iter=20500  elapsed=14.4s
[17:22:25] iter=21000  elapsed=14.8s
[17:22:25] iter=21500  elapsed=15.3s
[17:22:26] iter=22000  elapsed=15.8s
[17:22:26] iter=22500  elapsed=16.3s
[17:22:27] iter=23000  elapsed=16.8s
[17:22:27] iter=23500  elapsed=17.3s
[17:22:28] iter=24000  elapsed=17.8s
[17:22:28] iter=24500  elapsed=18.3s
[17:22:29] iter=25000  elapsed=18.8s
[17:22:29] iter=25500  elapsed=19.3s
[17:22:30] iter=26000  elapsed=19.8s
[17:22:30] iter=26500  elapsed=20.3s
[17:22:31] iter=27000  elapsed=20.8s
[17:22:31] iter=27500  elapsed=21.3s
[17:22:32] iter=28000  elapsed=21.8s
[17:22:32] iter=28500  elapsed=22.3s
[17:22:33] iter=29000  elapsed=22.7s
[17:22:33] iter=29500  elapsed=23.2s
[17:22:34] iter=30000  elapsed=23.7s
[17:22:34] iter=30500  elapsed=24.2s
[17:22:35] iter=31000  elapsed=24.7s
[17:22:35] iter=31500  elapsed=25.2s
[17:22:36] iter=32000  elapsed=25.7s
[17:22:36] iter=32500  elapsed=26.2s
[17:22:37] iter=33000  elapsed=26.7s
[17:22:37] iter=33500  elapsed=27.2s
[17:22:38] iter=34000  elapsed=27.7s
[17:22:38] iter=34500  elapsed=28.1s
[17:22:39] iter=35000  elapsed=28.4s
[17:22:39] iter=35500  elapsed=28.7s
[17:22:39] iter=36000  elapsed=29.1s
[17:22:40] iter=36500  elapsed=29.4s
[17:22:40] iter=37000  elapsed=29.8s
[17:22:40] iter=37500  elapsed=30.1s
