[17:23:23] building ChanPred model
[17:23:23] params=43104
[17:23:24] warmup done
[17:23:24] iter=500  elapsed=0.4s
[17:23:24] iter=1000  elapsed=0.7s
[17:23:25] iter=1500  elapsed=1.1s
[17:23:25] iter=2000  elapsed=1.4s
[17:23:25] iter=2500  elapsed=1.8s
[17:23:26] iter=3000  elapsed=2.1s
[17:23:26] iter=3500  elapsed=2.5s
[17:23:26] iter=4000  elapsed=2.8s
[17:23:27] iter=4500  elapsed=3.2s
[17:23:27] iter=5000  elapsed=3.5s
[17:23:27] iter=5500  elapsed=3.9s
[17:23:28] iter=6000  elapsed=4.2s
[17:23:28] iter=6500  elapsed=4.6s
[17:23:29] iter=7000  elapsed=4.9s
[17:23:29] iter=7500  elapsed=5.3s
[17:23:29] iter=8000  elapsed=5.6s
[17:23:30] iter=8500  elapsed=6.0s
[17:23:30] iter=9000  elapsed=6.3s
[17:23:30] iter=9500  elapsed=6.7s
[17:23:31] iter=10000  elapsed=7.1s
[17:23:31] iter=10500  elapsed=7.4s
[17:23:31] iter=11000  elapsed=7.8s
[17:23:32] iter=11500  elapsed=8.1s
[17:23:32] iter=12000  elapsed=8.5s
[17:23:32] iter=12500  elapsed=8.8s
[17:23:33] iter=13000  elapsed=9.2s
[17:23:33] iter=13500  elapsed=9.5s
[17:23:33] iter=14000  elapsed=9.9s
[17:23:34] iter=14500  elapsed=10.2s
[17:23:34] iter=15000  elapsed=10.6s
[17:23:35] iter=15500  elapsed=10.9s
[17:23:35] iter=16000  elapsed=11.3s
[17:23:35] iter=16500  elapsed=11.6s
[17:23:36] iter=17000  elapsed=12.0s
[17:23:36] iter=17500  elapsed=12.3s
[17:23:36] iter=18000  elapsed=12.6s
[17:23:37] iter=18500  elapsed=13.0s
[17:23:37] iter=19000  elapsed=13.4s
[17:23:37] iter=19500  elapsed=13.7s
[17:23:38] iter=20000  elapsed=14.1s
[17:23:38] iter=20500  elapsed=14.4s
[17:23:38] iter=21000  elapsed=14.9s
[17:23:39] iter=21500  elapsed=15.3s
[17:23:39] iter=22000  elapsed=15.8s
[17:23:40] iter=22500  elapsed=16.2s
[17:23:40] iter=23000  elapsed=16.7s
[17:23:41] iter=23500  elapsed=17.1s
[17:23:41] iter=24000  elapsed=17.6s
[17:23:42] iter=24500  elapsed=18.0s
[17:23:42] iter=25000  elapsed=18.5s
[17:23:43] iter=25500  elapsed=18.9s
[17:23:43] iter=26000  elapsed=19.4s
[17:23:43] iter=26500  elapsed=19.8s
[17:23:44] iter=27000  elapsed=20.3s
[17:23:44] iter=27500  elapsed=20.7s
[17:23:45] iter=28000  elapsed=21.2s
[17:23:45] iter=28500  elapsed=21.6s
[17:23:46] iter=29000  elapsed=22.1s
[17:23:46] iter=29500  elapsed=22.5s
[17:23:47] iter=30000  elapsed=22.9s
[17:23:47] iter=30500  elapsed=23.4s
[17:23:47] iter=31000  elapsed=23.8s
[17:23:48] iter=31500  elapsed=24.3s
[17:23:48] iter=32000  elapsed=24.7s
[17:23:49] iter=32500  elapsed=25.2s
[17:23:49] iter=33000  elapsed=25.6s
[17:23:50] iter=33500  elapsed=26.1s
[17:23:50] iter=34000  elapsed=26.5s
[17:23:51] iter=34500  elapsed=27.0s
[17:23:51] iter=35000  elapsed=27.4s
[17:23:51] iter=35500  elapsed=27.9s
[17:23:52] iter=36000  elapsed=28.3s
[17:23:52] iter=36500  elapsed=28.7s
[17:23:53] iter=37000  elapsed=29.1s
[17:23:53] iter=37500  elapsed=29.4s
[17:23:53] iter=38000  elapsed=29.8s
[17:23:54] iter=38500  elapsed=30.1s
[17:23:54] iter=39000  elapsed=30.4s
[17:23:54] iter=39500  elapsed=30.7s
[17:23:55] iter=40000  elapsed=31.0s
[17:23:55] iter=40500  elapsed=31.3s
[17:23:55] iter=41000  elapsed=31.5s
[17:23:55] iter=41500  elapsed=31.8s
