[18:53:08] building ChanPred model
[18:53:09] params=43104
[18:53:09] warmup done
[18:53:10] iter=500  elapsed=0.7s
[18:53:10] iter=1000  elapsed=1.4s
[18:53:11] iter=1500  elapsed=2.1s
[18:53:12] iter=2000  elapsed=2.8s
[18:53:12] iter=2500  elapsed=3.5s
[18:53:13] iter=3000  elapsed=4.2s
[18:53:14] iter=3500  elapsed=4.8s
[18:53:14] iter=4000  elapsed=5.5s
[18:53:15] iter=4500  elapsed=6.2s
[18:53:16] iter=5000  elapsed=6.9s
[18:53:17] iter=5500  elapsed=7.6s
[18:53:17] iter=6000  elapsed=8.3s
[18:53:18] iter=6500  elapsed=8.9s
[18:53:19] iter=7000  elapsed=9.6s
[18:53:19] iter=7500  elapsed=10.3s
[18:53:20] iter=8000  elapsed=11.0s
[18:53:21] iter=8500  elapsed=11.7s
[18:53:21] iter=9000  elapsed=12.4s
[18:53:22] iter=9500  elapsed=13.0s
[18:53:23] iter=10000  elapsed=13.7s
[18:53:23] iter=10500  elapsed=14.4s
[18:53:24] iter=11000  elapsed=15.1s
[18:53:25] iter=11500  elapsed=15.8s
[18:53:25] iter=12000  elapsed=16.5s
[18:53:26] iter=12500  elapsed=17.1s
[18:53:27] iter=13000  elapsed=17.8s
[18:53:27] iter=13500  elapsed=18.5s
[18:53:28] iter=14000  elapsed=19.2s
[18:53:29] iter=14500  elapsed=19.9s
[18:53:30] iter=15000  elapsed=20.6s
[18:53:30] iter=15500  elapsed=21.3s
[18:53:31] iter=16000  elapsed=22.0s
[18:53:32] iter=16500  elapsed=22.6s
[18:53:32] iter=17000  elapsed=23.3s
[18:53:33] iter=17500  elapsed=24.0s
[18:53:34] iter=18000  elapsed=24.7s
[18:53:34] iter=18500  elapsed=25.4s
[18:53:35] iter=19000  elapsed=26.1s
[18:53:36] iter=19500  elapsed=26.8s
