[18:52:35] building ChanPred model
[18:52:35] params=43104
[18:52:35] warmup done
[18:52:36] iter=500  elapsed=0.7s
[18:52:37] iter=1000  elapsed=1.4s
[18:52:38] iter=1500  elapsed=2.1s
[18:52:38] iter=2000  elapsed=2.8s
[18:52:39] iter=2500  elapsed=3.5s
[18:52:40] iter=3000  elapsed=4.1s
[18:52:40] iter=3500  elapsed=4.8s
[18:52:41] iter=4000  elapsed=5.5s
[18:52:42] iter=4500  elapsed=6.2s
[18:52:42] iter=5000  elapsed=6.9s
[18:52:43] iter=5500  elapsed=7.6s
[18:52:44] iter=6000  elapsed=8.2s
[18:52:44] iter=6500  elapsed=8.9s
[18:52:45] iter=7000  elapsed=9.6s
[18:52:46] iter=7500  elapsed=10.3s
[18:52:46] iter=8000  elapsed=11.0s
[18:52:47] iter=8500  elapsed=11.7s
[18:52:48] iter=9000  elapsed=12.3s
[18:52:48] iter=9500  elapsed=13.0s
[18:52:49] iter=10000  elapsed=13.7s
[18:52:50] iter=10500  elapsed=14.4s
[18:52:51] iter=11000  elapsed=15.1s
[18:52:51] iter=11500  elapsed=15.8s
[18:52:52] iter=12000  elapsed=16.4s
[18:52:53] iter=12500  elapsed=17.1s
[18:52:53] iter=13000  elapsed=17.8s
[18:52:54] iter=13500  elapsed=18.5s
[18:52:55] iter=14000  elapsed=19.2s
[18:52:55] iter=14500  elapsed=19.9s
[18:52:56] iter=15000  elapsed=20.6s
[18:52:57] iter=15500  elapsed=21.3s
[18:52:57] iter=16000  elapsed=21.9s
[18:52:58] iter=16500  elapsed=22.6s
[18:52:59] iter=17000  elapsed=23.3s
[18:52:59] iter=17500  elapsed=24.0s
[18:53:00] iter=18000  elapsed=24.7s
[18:53:01] iter=18500  elapsed=25.4s
[18:53:02] iter=19000  elapsed=26.1s
[18:53:02] iter=19500  elapsed=26.8s
[18:53:03] iter=20000  elapsed=27.4s
