[19:12:59] building ChanPred model
[19:13:00] params=43104
[19:13:00] warmup done
[19:13:00] iter=500  elapsed=0.7s
[19:13:01] iter=1000  elapsed=1.4s
[19:13:02] iter=1500  elapsed=2.1s
[19:13:03] iter=2000  elapsed=2.8s
[19:13:03] iter=2500  elapsed=3.5s
[19:13:04] iter=3000  elapsed=4.2s
[19:13:05] iter=3500  elapsed=4.8s
[19:13:05] iter=4000  elapsed=5.5s
[19:13:06] iter=4500  elapsed=6.2s
[19:13:07] iter=5000  elapsed=6.9s
[19:13:07] iter=5500  elapsed=7.6s
[19:13:08] iter=6000  elapsed=8.3s
[19:13:09] iter=6500  elapsed=9.0s
[19:13:09] iter=7000  elapsed=9.6s
[19:13:10] iter=7500  elapsed=10.3s
[19:13:11] iter=8000  elapsed=11.0s
[19:13:11] iter=8500  elapsed=11.7s
[19:13:12] iter=9000  elapsed=12.4s
[19:13:13] iter=9500  elapsed=13.1s
[19:13:13] iter=10000  elapsed=13.8s
[19:13:14] iter=10500  elapsed=14.4s
[19:13:15] iter=11000  elapsed=15.1s
[19:13:16] iter=11500  elapsed=15.8s
[19:13:16] iter=12000  elapsed=16.5s
[19:13:17] iter=12500  elapsed=17.2s
[19:13:18] iter=13000  elapsed=17.9s
[19:13:18] iter=13500  elapsed=18.6s
[19:13:19] iter=14000  elapsed=19.3s
[19:13:20] iter=14500  elapsed=19.9s
[19:13:20] iter=15000  elapsed=20.6s
[19:13:21] iter=15500  elapsed=21.3s
[19:13:22] iter=16000  elapsed=22.0s
[19:13:22] iter=16500  elapsed=22.7s
[19:13:23] iter=17000  elapsed=23.4s
[19:13:24] iter=17500  elapsed=24.1s
[19:13:24] iter=18000  elapsed=24.7s
[19:13:25] iter=18500  elapsed=25.4s
[19:13:26] iter=19000  elapsed=26.1s
[19:13:27] iter=19500  elapsed=26.8s
