#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:30       3    520      4      0     74     16      0      0      0      0 
 20260530    17:26:31       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:31       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:31       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:31       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:33       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:33       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:33       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:33       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:34       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:34       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:34       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:34       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:35       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:35       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:35       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:35       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:36       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:36       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:36       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:36       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:37       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:37       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:37       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:37       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:38       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:38       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:38       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:38       3   6482      4      0     14      0      0      0      0      0 
 20260530    17:26:39       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:39       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:39       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:39       3   6492      4      0     75     16      0      0      0      0 
 20260530    17:26:40       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:40       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:40       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:40       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:26:41       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:41       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:41       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:41       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:26:42       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:42       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:42       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:42       3   6494      4      0     75     16      0      0      0      0 
 20260530    17:26:43       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:43       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:43       2      1      1      0      -      -      -      -      -      - 
