#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:43:36       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:38       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:40       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:42       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:43:44       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:46       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:48       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:50       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:52       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:54       0     93     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:43:56       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:43:58       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:00       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:02       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:04       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:06       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:08       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:10       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:12       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:14       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:16       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:18       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:20       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:22       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:24       0     61     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:26       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:29       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:31       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:33       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:35       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:44:37       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:39       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:41       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:43       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:45       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:47       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:49       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:51       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:53       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:55       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:57       0     89     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:44:59       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:45:01       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:03       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:05       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:07       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:09       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:11       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:45:13       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:45:15       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:17       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:19       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:21       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:23       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:25       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:27       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:29       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:31       0     88     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:33       0     93     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:35       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:37       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:39       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:41       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:43       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:45       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:47       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:45:49       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:51       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:53       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:55       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:57       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:45:59       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:01       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:03       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:05       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:07       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:09       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:11       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:13       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:15       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:17       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:19       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:21       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:23       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:25       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:27       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:29       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:31       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:33       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:35       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:46:37       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:39       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:46:41       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:43       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:45       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:47       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:49       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:51       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:53       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:55       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:57       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:46:59       0     92     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:47:01       0     62     28     29      -      -      -      -      -      -   1215   1410      0      0     75      1      0 
