[12:50:55] allocating 2× 128 KB buffers
[12:50:56] entering high-launch-rate memcpy loop
[12:50:56] copies=10000 rate=142031/s BW=37.2 GB/s elapsed=0.1s
[12:50:56] copies=20000 rate=139281/s BW=36.5 GB/s elapsed=0.1s
[12:50:56] copies=30000 rate=137292/s BW=36.0 GB/s elapsed=0.2s
[12:50:56] copies=40000 rate=137695/s BW=36.1 GB/s elapsed=0.3s
[12:50:56] copies=50000 rate=136278/s BW=35.7 GB/s elapsed=0.4s
[12:50:56] copies=60000 rate=127538/s BW=33.4 GB/s elapsed=0.5s
[12:50:56] copies=70000 rate=127218/s BW=33.3 GB/s elapsed=0.6s
[12:50:57] copies=80000 rate=122742/s BW=32.2 GB/s elapsed=0.7s
[12:50:57] copies=90000 rate=119856/s BW=31.4 GB/s elapsed=0.8s
[12:50:57] copies=100000 rate=116610/s BW=30.6 GB/s elapsed=0.9s
[12:50:57] copies=110000 rate=113853/s BW=29.8 GB/s elapsed=1.0s
[12:50:57] copies=120000 rate=112489/s BW=29.5 GB/s elapsed=1.1s
[12:50:57] copies=130000 rate=109167/s BW=28.6 GB/s elapsed=1.2s
[12:50:57] copies=140000 rate=106846/s BW=28.0 GB/s elapsed=1.3s
[12:50:57] copies=150000 rate=105717/s BW=27.7 GB/s elapsed=1.4s
[12:50:57] copies=160000 rate=103726/s BW=27.2 GB/s elapsed=1.5s
[12:50:58] copies=170000 rate=102608/s BW=26.9 GB/s elapsed=1.7s
[12:50:58] copies=180000 rate=99864/s BW=26.2 GB/s elapsed=1.8s
[12:50:58] copies=190000 rate=97542/s BW=25.6 GB/s elapsed=1.9s
[12:50:58] copies=200000 rate=95536/s BW=25.0 GB/s elapsed=2.1s
[12:50:58] copies=210000 rate=93787/s BW=24.6 GB/s elapsed=2.2s
[12:50:58] copies=220000 rate=92256/s BW=24.2 GB/s elapsed=2.4s
[12:50:58] copies=230000 rate=90896/s BW=23.8 GB/s elapsed=2.5s
[12:50:59] copies=240000 rate=89679/s BW=23.5 GB/s elapsed=2.7s
[12:50:59] copies=250000 rate=88597/s BW=23.2 GB/s elapsed=2.8s
[12:50:59] copies=260000 rate=87617/s BW=23.0 GB/s elapsed=3.0s
[12:50:59] copies=270000 rate=86734/s BW=22.7 GB/s elapsed=3.1s
[12:50:59] copies=280000 rate=85922/s BW=22.5 GB/s elapsed=3.3s
[12:50:59] copies=290000 rate=85184/s BW=22.3 GB/s elapsed=3.4s
[12:50:59] copies=300000 rate=84506/s BW=22.2 GB/s elapsed=3.6s
[12:51:00] copies=310000 rate=83881/s BW=22.0 GB/s elapsed=3.7s
[12:51:00] copies=320000 rate=83309/s BW=21.8 GB/s elapsed=3.8s
[12:51:00] copies=330000 rate=82779/s BW=21.7 GB/s elapsed=4.0s
[12:51:00] copies=340000 rate=82279/s BW=21.6 GB/s elapsed=4.1s
[12:51:00] copies=350000 rate=81816/s BW=21.4 GB/s elapsed=4.3s
[12:51:00] copies=360000 rate=81386/s BW=21.3 GB/s elapsed=4.4s
[12:51:00] copies=370000 rate=80981/s BW=21.2 GB/s elapsed=4.6s
[12:51:01] copies=380000 rate=80603/s BW=21.1 GB/s elapsed=4.7s
[12:51:01] copies=390000 rate=80249/s BW=21.0 GB/s elapsed=4.9s
[12:51:01] copies=400000 rate=79916/s BW=20.9 GB/s elapsed=5.0s
[12:51:01] copies=410000 rate=79602/s BW=20.9 GB/s elapsed=5.2s
[12:51:01] copies=420000 rate=79305/s BW=20.8 GB/s elapsed=5.3s
[12:51:01] copies=430000 rate=79025/s BW=20.7 GB/s elapsed=5.4s
[12:51:01] copies=440000 rate=78759/s BW=20.6 GB/s elapsed=5.6s
[12:51:02] copies=450000 rate=78506/s BW=20.6 GB/s elapsed=5.7s
[12:51:02] copies=460000 rate=78269/s BW=20.5 GB/s elapsed=5.9s
[12:51:02] copies=470000 rate=78034/s BW=20.5 GB/s elapsed=6.0s
[12:51:02] copies=480000 rate=77814/s BW=20.4 GB/s elapsed=6.2s
[12:51:02] copies=490000 rate=77605/s BW=20.3 GB/s elapsed=6.3s
[12:51:02] copies=500000 rate=77406/s BW=20.3 GB/s elapsed=6.5s
[12:51:02] copies=510000 rate=77215/s BW=20.2 GB/s elapsed=6.6s
[12:51:03] copies=520000 rate=77033/s BW=20.2 GB/s elapsed=6.8s
[12:51:03] copies=530000 rate=76858/s BW=20.1 GB/s elapsed=6.9s
[12:51:03] copies=540000 rate=76691/s BW=20.1 GB/s elapsed=7.0s
[12:51:03] copies=550000 rate=76530/s BW=20.1 GB/s elapsed=7.2s
[12:51:03] copies=560000 rate=76376/s BW=20.0 GB/s elapsed=7.3s
[12:51:03] copies=570000 rate=76223/s BW=20.0 GB/s elapsed=7.5s
[12:51:04] copies=580000 rate=76078/s BW=19.9 GB/s elapsed=7.6s
[12:51:04] copies=590000 rate=75940/s BW=19.9 GB/s elapsed=7.8s
[12:51:04] copies=600000 rate=75808/s BW=19.9 GB/s elapsed=7.9s
[12:51:04] copies=610000 rate=75681/s BW=19.8 GB/s elapsed=8.1s
[12:51:04] copies=620000 rate=75558/s BW=19.8 GB/s elapsed=8.2s
[12:51:04] copies=630000 rate=75439/s BW=19.8 GB/s elapsed=8.4s
[12:51:04] copies=640000 rate=75325/s BW=19.7 GB/s elapsed=8.5s
[12:51:05] copies=650000 rate=75214/s BW=19.7 GB/s elapsed=8.6s
[12:51:05] copies=660000 rate=75107/s BW=19.7 GB/s elapsed=8.8s
[12:51:05] copies=670000 rate=75003/s BW=19.7 GB/s elapsed=8.9s
[12:51:05] copies=680000 rate=74903/s BW=19.6 GB/s elapsed=9.1s
[12:51:05] copies=690000 rate=74803/s BW=19.6 GB/s elapsed=9.2s
[12:51:05] copies=700000 rate=74709/s BW=19.6 GB/s elapsed=9.4s
[12:51:05] copies=710000 rate=74618/s BW=19.6 GB/s elapsed=9.5s
[12:51:06] copies=720000 rate=74529/s BW=19.5 GB/s elapsed=9.7s
[12:51:06] copies=730000 rate=74443/s BW=19.5 GB/s elapsed=9.8s
[12:51:06] copies=740000 rate=74360/s BW=19.5 GB/s elapsed=10.0s
[12:51:06] copies=750000 rate=74279/s BW=19.5 GB/s elapsed=10.1s
[12:51:06] copies=760000 rate=74201/s BW=19.5 GB/s elapsed=10.2s
[12:51:06] copies=770000 rate=74124/s BW=19.4 GB/s elapsed=10.4s
[12:51:06] copies=780000 rate=74050/s BW=19.4 GB/s elapsed=10.5s
[12:51:07] copies=790000 rate=73978/s BW=19.4 GB/s elapsed=10.7s
[12:51:07] copies=800000 rate=73907/s BW=19.4 GB/s elapsed=10.8s
[12:51:07] copies=810000 rate=73839/s BW=19.4 GB/s elapsed=11.0s
[12:51:07] copies=820000 rate=73772/s BW=19.3 GB/s elapsed=11.1s
[12:51:07] copies=830000 rate=73707/s BW=19.3 GB/s elapsed=11.3s
[12:51:07] copies=840000 rate=73644/s BW=19.3 GB/s elapsed=11.4s
[12:51:07] copies=850000 rate=73582/s BW=19.3 GB/s elapsed=11.6s
[12:51:08] copies=860000 rate=73522/s BW=19.3 GB/s elapsed=11.7s
[12:51:08] copies=870000 rate=73463/s BW=19.3 GB/s elapsed=11.8s
[12:51:08] copies=880000 rate=73406/s BW=19.2 GB/s elapsed=12.0s
[12:51:08] copies=890000 rate=73350/s BW=19.2 GB/s elapsed=12.1s
[12:51:08] copies=900000 rate=73295/s BW=19.2 GB/s elapsed=12.3s
[12:51:08] copies=910000 rate=73242/s BW=19.2 GB/s elapsed=12.4s
[12:51:08] copies=920000 rate=73190/s BW=19.2 GB/s elapsed=12.6s
[12:51:09] copies=930000 rate=73139/s BW=19.2 GB/s elapsed=12.7s
[12:51:09] copies=940000 rate=73089/s BW=19.2 GB/s elapsed=12.9s
[12:51:09] copies=950000 rate=73042/s BW=19.1 GB/s elapsed=13.0s
[12:51:09] copies=960000 rate=72995/s BW=19.1 GB/s elapsed=13.2s
[12:51:09] copies=970000 rate=72948/s BW=19.1 GB/s elapsed=13.3s
[12:51:09] copies=980000 rate=72903/s BW=19.1 GB/s elapsed=13.4s
[12:51:09] copies=990000 rate=72858/s BW=19.1 GB/s elapsed=13.6s
[12:51:10] copies=1000000 rate=72815/s BW=19.1 GB/s elapsed=13.7s
[12:51:10] copies=1010000 rate=72772/s BW=19.1 GB/s elapsed=13.9s
[12:51:10] copies=1020000 rate=72730/s BW=19.1 GB/s elapsed=14.0s
[12:51:10] copies=1030000 rate=72689/s BW=19.1 GB/s elapsed=14.2s
[12:51:10] copies=1040000 rate=72649/s BW=19.0 GB/s elapsed=14.3s
[12:51:10] copies=1050000 rate=72610/s BW=19.0 GB/s elapsed=14.5s
[12:51:10] copies=1060000 rate=72571/s BW=19.0 GB/s elapsed=14.6s
[12:51:11] copies=1070000 rate=72534/s BW=19.0 GB/s elapsed=14.8s
[12:51:11] copies=1080000 rate=72498/s BW=19.0 GB/s elapsed=14.9s
[12:51:11] copies=1090000 rate=72462/s BW=19.0 GB/s elapsed=15.0s
[12:51:11] copies=1100000 rate=72426/s BW=19.0 GB/s elapsed=15.2s
[12:51:11] copies=1110000 rate=72391/s BW=19.0 GB/s elapsed=15.3s
[12:51:11] copies=1120000 rate=72358/s BW=19.0 GB/s elapsed=15.5s
[12:51:12] copies=1130000 rate=72324/s BW=19.0 GB/s elapsed=15.6s
[12:51:12] copies=1140000 rate=72292/s BW=19.0 GB/s elapsed=15.8s
[12:51:12] copies=1150000 rate=72258/s BW=18.9 GB/s elapsed=15.9s
