[13:01:36] allocating 2× 128 KB buffers
[13:01:36] entering high-launch-rate memcpy loop
[13:01:36] copies=10000 rate=38542/s BW=10.1 GB/s elapsed=0.3s
[13:01:37] copies=20000 rate=37078/s BW=9.7 GB/s elapsed=0.5s
[13:01:37] copies=30000 rate=36021/s BW=9.4 GB/s elapsed=0.8s
[13:01:37] copies=40000 rate=35519/s BW=9.3 GB/s elapsed=1.1s
[13:01:38] copies=50000 rate=35225/s BW=9.2 GB/s elapsed=1.4s
[13:01:38] copies=60000 rate=35032/s BW=9.2 GB/s elapsed=1.7s
[13:01:38] copies=70000 rate=34895/s BW=9.1 GB/s elapsed=2.0s
[13:01:38] copies=80000 rate=34792/s BW=9.1 GB/s elapsed=2.3s
[13:01:39] copies=90000 rate=34704/s BW=9.1 GB/s elapsed=2.6s
[13:01:39] copies=100000 rate=34637/s BW=9.1 GB/s elapsed=2.9s
[13:01:39] copies=110000 rate=34581/s BW=9.1 GB/s elapsed=3.2s
[13:01:40] copies=120000 rate=34538/s BW=9.1 GB/s elapsed=3.5s
[13:01:40] copies=130000 rate=34503/s BW=9.0 GB/s elapsed=3.8s
[13:01:40] copies=140000 rate=34472/s BW=9.0 GB/s elapsed=4.1s
[13:01:41] copies=150000 rate=34446/s BW=9.0 GB/s elapsed=4.4s
[13:01:41] copies=160000 rate=34423/s BW=9.0 GB/s elapsed=4.6s
[13:01:41] copies=170000 rate=34329/s BW=9.0 GB/s elapsed=5.0s
[13:01:41] copies=180000 rate=34315/s BW=9.0 GB/s elapsed=5.2s
[13:01:42] copies=190000 rate=34303/s BW=9.0 GB/s elapsed=5.5s
[13:01:42] copies=200000 rate=34292/s BW=9.0 GB/s elapsed=5.8s
[13:01:42] copies=210000 rate=34282/s BW=9.0 GB/s elapsed=6.1s
[13:01:43] copies=220000 rate=34273/s BW=9.0 GB/s elapsed=6.4s
[13:01:43] copies=230000 rate=34264/s BW=9.0 GB/s elapsed=6.7s
[13:01:43] copies=240000 rate=34257/s BW=9.0 GB/s elapsed=7.0s
[13:01:43] copies=250000 rate=34250/s BW=9.0 GB/s elapsed=7.3s
[13:01:44] copies=260000 rate=34244/s BW=9.0 GB/s elapsed=7.6s
[13:01:44] copies=270000 rate=34238/s BW=9.0 GB/s elapsed=7.9s
[13:01:44] copies=280000 rate=34232/s BW=9.0 GB/s elapsed=8.2s
[13:01:45] copies=290000 rate=34227/s BW=9.0 GB/s elapsed=8.5s
[13:01:45] copies=300000 rate=34222/s BW=9.0 GB/s elapsed=8.8s
[13:01:45] copies=310000 rate=34218/s BW=9.0 GB/s elapsed=9.1s
[13:01:45] copies=320000 rate=34213/s BW=9.0 GB/s elapsed=9.4s
[13:01:46] copies=330000 rate=34210/s BW=9.0 GB/s elapsed=9.6s
[13:01:46] copies=340000 rate=34206/s BW=9.0 GB/s elapsed=9.9s
[13:01:46] copies=350000 rate=34203/s BW=9.0 GB/s elapsed=10.2s
[13:01:47] copies=360000 rate=34199/s BW=9.0 GB/s elapsed=10.5s
[13:01:47] copies=370000 rate=34196/s BW=9.0 GB/s elapsed=10.8s
[13:01:47] copies=380000 rate=34193/s BW=9.0 GB/s elapsed=11.1s
[13:01:48] copies=390000 rate=34190/s BW=9.0 GB/s elapsed=11.4s
[13:01:48] copies=400000 rate=34187/s BW=9.0 GB/s elapsed=11.7s
[13:01:48] copies=410000 rate=34185/s BW=9.0 GB/s elapsed=12.0s
[13:01:48] copies=420000 rate=34182/s BW=9.0 GB/s elapsed=12.3s
[13:01:49] copies=430000 rate=34180/s BW=9.0 GB/s elapsed=12.6s
[13:01:49] copies=440000 rate=34177/s BW=9.0 GB/s elapsed=12.9s
[13:01:49] copies=450000 rate=34175/s BW=9.0 GB/s elapsed=13.2s
[13:01:50] copies=460000 rate=34173/s BW=9.0 GB/s elapsed=13.5s
[13:01:50] copies=470000 rate=34171/s BW=9.0 GB/s elapsed=13.8s
[13:01:50] copies=480000 rate=34169/s BW=9.0 GB/s elapsed=14.0s
[13:01:50] copies=490000 rate=34168/s BW=9.0 GB/s elapsed=14.3s
[13:01:51] copies=500000 rate=34166/s BW=9.0 GB/s elapsed=14.6s
[13:01:51] copies=510000 rate=34162/s BW=9.0 GB/s elapsed=14.9s
[13:01:51] copies=520000 rate=34159/s BW=9.0 GB/s elapsed=15.2s
[13:01:52] copies=530000 rate=34156/s BW=9.0 GB/s elapsed=15.5s
[13:01:52] copies=540000 rate=34154/s BW=9.0 GB/s elapsed=15.8s
[13:01:52] copies=550000 rate=34151/s BW=9.0 GB/s elapsed=16.1s
[13:01:53] copies=560000 rate=34148/s BW=9.0 GB/s elapsed=16.4s
[13:01:53] copies=570000 rate=34140/s BW=8.9 GB/s elapsed=16.7s
[13:01:53] copies=580000 rate=34084/s BW=8.9 GB/s elapsed=17.0s
[13:01:53] copies=590000 rate=34070/s BW=8.9 GB/s elapsed=17.3s
[13:01:54] copies=600000 rate=34039/s BW=8.9 GB/s elapsed=17.6s
[13:01:54] copies=610000 rate=34012/s BW=8.9 GB/s elapsed=17.9s
[13:01:54] copies=620000 rate=33951/s BW=8.9 GB/s elapsed=18.3s
[13:01:55] copies=630000 rate=33892/s BW=8.9 GB/s elapsed=18.6s
[13:01:55] copies=640000 rate=33833/s BW=8.9 GB/s elapsed=18.9s
[13:01:55] copies=650000 rate=33777/s BW=8.9 GB/s elapsed=19.2s
[13:01:56] copies=660000 rate=33724/s BW=8.8 GB/s elapsed=19.6s
[13:01:56] copies=670000 rate=33672/s BW=8.8 GB/s elapsed=19.9s
[13:01:56] copies=680000 rate=33621/s BW=8.8 GB/s elapsed=20.2s
[13:01:57] copies=690000 rate=33573/s BW=8.8 GB/s elapsed=20.6s
[13:01:57] copies=700000 rate=33526/s BW=8.8 GB/s elapsed=20.9s
[13:01:57] copies=710000 rate=33480/s BW=8.8 GB/s elapsed=21.2s
[13:01:58] copies=720000 rate=33436/s BW=8.8 GB/s elapsed=21.5s
[13:01:58] copies=730000 rate=33393/s BW=8.8 GB/s elapsed=21.9s
[13:01:58] copies=740000 rate=33352/s BW=8.7 GB/s elapsed=22.2s
[13:01:59] copies=750000 rate=33311/s BW=8.7 GB/s elapsed=22.5s
[13:01:59] copies=760000 rate=33272/s BW=8.7 GB/s elapsed=22.8s
[13:01:59] copies=770000 rate=33234/s BW=8.7 GB/s elapsed=23.2s
[13:02:00] copies=780000 rate=33196/s BW=8.7 GB/s elapsed=23.5s
[13:02:00] copies=790000 rate=33160/s BW=8.7 GB/s elapsed=23.8s
[13:02:00] copies=800000 rate=33125/s BW=8.7 GB/s elapsed=24.2s
[13:02:01] copies=810000 rate=33091/s BW=8.7 GB/s elapsed=24.5s
