[12:54:53] allocating 2× 128 KB buffers
[12:54:54] entering high-launch-rate memcpy loop
[12:54:54] copies=10000 rate=91064/s BW=23.9 GB/s elapsed=0.1s
[12:54:54] copies=20000 rate=90556/s BW=23.7 GB/s elapsed=0.2s
[12:54:54] copies=30000 rate=90755/s BW=23.8 GB/s elapsed=0.3s
[12:54:54] copies=40000 rate=87913/s BW=23.0 GB/s elapsed=0.5s
[12:54:54] copies=50000 rate=87275/s BW=22.9 GB/s elapsed=0.6s
[12:54:54] copies=60000 rate=83309/s BW=21.8 GB/s elapsed=0.7s
[12:54:54] copies=70000 rate=80592/s BW=21.1 GB/s elapsed=0.9s
[12:54:55] copies=80000 rate=77601/s BW=20.3 GB/s elapsed=1.0s
[12:54:55] copies=90000 rate=74825/s BW=19.6 GB/s elapsed=1.2s
[12:54:55] copies=100000 rate=71643/s BW=18.8 GB/s elapsed=1.4s
[12:54:55] copies=110000 rate=69385/s BW=18.2 GB/s elapsed=1.6s
[12:54:55] copies=120000 rate=66460/s BW=17.4 GB/s elapsed=1.8s
[12:54:56] copies=130000 rate=64167/s BW=16.8 GB/s elapsed=2.0s
[12:54:56] copies=140000 rate=62336/s BW=16.3 GB/s elapsed=2.2s
[12:54:56] copies=150000 rate=60839/s BW=15.9 GB/s elapsed=2.5s
[12:54:56] copies=160000 rate=59590/s BW=15.6 GB/s elapsed=2.7s
[12:54:56] copies=170000 rate=58534/s BW=15.3 GB/s elapsed=2.9s
[12:54:57] copies=180000 rate=57618/s BW=15.1 GB/s elapsed=3.1s
[12:54:57] copies=190000 rate=56827/s BW=14.9 GB/s elapsed=3.3s
[12:54:57] copies=200000 rate=56128/s BW=14.7 GB/s elapsed=3.6s
[12:54:57] copies=210000 rate=55511/s BW=14.6 GB/s elapsed=3.8s
[12:54:58] copies=220000 rate=54965/s BW=14.4 GB/s elapsed=4.0s
[12:54:58] copies=230000 rate=54477/s BW=14.3 GB/s elapsed=4.2s
[12:54:58] copies=240000 rate=54027/s BW=14.2 GB/s elapsed=4.4s
[12:54:58] copies=250000 rate=53621/s BW=14.1 GB/s elapsed=4.7s
[12:54:58] copies=260000 rate=53257/s BW=14.0 GB/s elapsed=4.9s
[12:54:59] copies=270000 rate=52923/s BW=13.9 GB/s elapsed=5.1s
[12:54:59] copies=280000 rate=52618/s BW=13.8 GB/s elapsed=5.3s
[12:54:59] copies=290000 rate=52336/s BW=13.7 GB/s elapsed=5.5s
[12:54:59] copies=300000 rate=52076/s BW=13.7 GB/s elapsed=5.8s
[12:55:00] copies=310000 rate=51722/s BW=13.6 GB/s elapsed=6.0s
[12:55:00] copies=320000 rate=51502/s BW=13.5 GB/s elapsed=6.2s
[12:55:00] copies=330000 rate=51298/s BW=13.4 GB/s elapsed=6.4s
[12:55:00] copies=340000 rate=51107/s BW=13.4 GB/s elapsed=6.7s
[12:55:00] copies=350000 rate=50928/s BW=13.4 GB/s elapsed=6.9s
[12:55:01] copies=360000 rate=50760/s BW=13.3 GB/s elapsed=7.1s
[12:55:01] copies=370000 rate=50602/s BW=13.3 GB/s elapsed=7.3s
[12:55:01] copies=380000 rate=50454/s BW=13.2 GB/s elapsed=7.5s
[12:55:01] copies=390000 rate=50314/s BW=13.2 GB/s elapsed=7.8s
[12:55:01] copies=400000 rate=50181/s BW=13.2 GB/s elapsed=8.0s
[12:55:02] copies=410000 rate=50056/s BW=13.1 GB/s elapsed=8.2s
[12:55:02] copies=420000 rate=49938/s BW=13.1 GB/s elapsed=8.4s
[12:55:02] copies=430000 rate=49825/s BW=13.1 GB/s elapsed=8.6s
[12:55:02] copies=440000 rate=49718/s BW=13.0 GB/s elapsed=8.8s
[12:55:03] copies=450000 rate=49616/s BW=13.0 GB/s elapsed=9.1s
[12:55:03] copies=460000 rate=49519/s BW=13.0 GB/s elapsed=9.3s
[12:55:03] copies=470000 rate=49427/s BW=13.0 GB/s elapsed=9.5s
[12:55:03] copies=480000 rate=49339/s BW=12.9 GB/s elapsed=9.7s
[12:55:03] copies=490000 rate=49254/s BW=12.9 GB/s elapsed=9.9s
[12:55:04] copies=500000 rate=49173/s BW=12.9 GB/s elapsed=10.2s
[12:55:04] copies=510000 rate=49096/s BW=12.9 GB/s elapsed=10.4s
[12:55:04] copies=520000 rate=49022/s BW=12.9 GB/s elapsed=10.6s
[12:55:04] copies=530000 rate=48951/s BW=12.8 GB/s elapsed=10.8s
[12:55:05] copies=540000 rate=48882/s BW=12.8 GB/s elapsed=11.0s
[12:55:05] copies=550000 rate=48816/s BW=12.8 GB/s elapsed=11.3s
[12:55:05] copies=560000 rate=48754/s BW=12.8 GB/s elapsed=11.5s
[12:55:05] copies=570000 rate=48693/s BW=12.8 GB/s elapsed=11.7s
[12:55:05] copies=580000 rate=48634/s BW=12.7 GB/s elapsed=11.9s
[12:55:06] copies=590000 rate=48577/s BW=12.7 GB/s elapsed=12.1s
[12:55:06] copies=600000 rate=48523/s BW=12.7 GB/s elapsed=12.4s
[12:55:06] copies=610000 rate=48470/s BW=12.7 GB/s elapsed=12.6s
[12:55:06] copies=620000 rate=48419/s BW=12.7 GB/s elapsed=12.8s
[12:55:07] copies=630000 rate=48370/s BW=12.7 GB/s elapsed=13.0s
[12:55:07] copies=640000 rate=48322/s BW=12.7 GB/s elapsed=13.2s
[12:55:07] copies=650000 rate=48276/s BW=12.7 GB/s elapsed=13.5s
[12:55:07] copies=660000 rate=48232/s BW=12.6 GB/s elapsed=13.7s
[12:55:07] copies=670000 rate=48189/s BW=12.6 GB/s elapsed=13.9s
[12:55:08] copies=680000 rate=48147/s BW=12.6 GB/s elapsed=14.1s
[12:55:08] copies=690000 rate=48107/s BW=12.6 GB/s elapsed=14.3s
[12:55:08] copies=700000 rate=48067/s BW=12.6 GB/s elapsed=14.6s
[12:55:08] copies=710000 rate=48029/s BW=12.6 GB/s elapsed=14.8s
[12:55:09] copies=720000 rate=47992/s BW=12.6 GB/s elapsed=15.0s
[12:55:09] copies=730000 rate=47956/s BW=12.6 GB/s elapsed=15.2s
[12:55:09] copies=740000 rate=47921/s BW=12.6 GB/s elapsed=15.4s
[12:55:09] copies=750000 rate=47887/s BW=12.6 GB/s elapsed=15.7s
[12:55:09] copies=760000 rate=47853/s BW=12.5 GB/s elapsed=15.9s
[12:55:10] copies=770000 rate=47818/s BW=12.5 GB/s elapsed=16.1s
[12:55:10] copies=780000 rate=47785/s BW=12.5 GB/s elapsed=16.3s
[12:55:10] copies=790000 rate=47753/s BW=12.5 GB/s elapsed=16.5s
[12:55:10] copies=800000 rate=47723/s BW=12.5 GB/s elapsed=16.8s
[12:55:10] copies=810000 rate=47693/s BW=12.5 GB/s elapsed=17.0s
[12:55:11] copies=820000 rate=47664/s BW=12.5 GB/s elapsed=17.2s
[12:55:11] copies=830000 rate=47636/s BW=12.5 GB/s elapsed=17.4s
[12:55:11] copies=840000 rate=47608/s BW=12.5 GB/s elapsed=17.6s
[12:55:11] copies=850000 rate=47583/s BW=12.5 GB/s elapsed=17.9s
[12:55:12] copies=860000 rate=47493/s BW=12.4 GB/s elapsed=18.1s
[12:55:12] copies=870000 rate=47453/s BW=12.4 GB/s elapsed=18.3s
[12:55:12] copies=880000 rate=47393/s BW=12.4 GB/s elapsed=18.6s
[12:55:12] copies=890000 rate=47349/s BW=12.4 GB/s elapsed=18.8s
[12:55:13] copies=900000 rate=47245/s BW=12.4 GB/s elapsed=19.0s
[12:55:13] copies=910000 rate=47144/s BW=12.4 GB/s elapsed=19.3s
[12:55:13] copies=920000 rate=47044/s BW=12.3 GB/s elapsed=19.6s
[12:55:13] copies=930000 rate=46948/s BW=12.3 GB/s elapsed=19.8s
[12:55:14] copies=940000 rate=46855/s BW=12.3 GB/s elapsed=20.1s
