[12:58:56] allocating 2× 128 KB buffers
[12:58:56] entering high-launch-rate memcpy loop
[12:58:56] copies=10000 rate=132794/s BW=34.8 GB/s elapsed=0.1s
[12:58:56] copies=20000 rate=131674/s BW=34.5 GB/s elapsed=0.2s
[12:58:56] copies=30000 rate=126535/s BW=33.2 GB/s elapsed=0.2s
[12:58:56] copies=40000 rate=128352/s BW=33.6 GB/s elapsed=0.3s
[12:58:56] copies=50000 rate=129382/s BW=33.9 GB/s elapsed=0.4s
[12:58:56] copies=60000 rate=128354/s BW=33.6 GB/s elapsed=0.5s
[12:58:56] copies=70000 rate=128998/s BW=33.8 GB/s elapsed=0.5s
[12:58:57] copies=80000 rate=129513/s BW=34.0 GB/s elapsed=0.6s
[12:58:57] copies=90000 rate=129892/s BW=34.1 GB/s elapsed=0.7s
[12:58:57] copies=100000 rate=130206/s BW=34.1 GB/s elapsed=0.8s
[12:58:57] copies=110000 rate=130228/s BW=34.1 GB/s elapsed=0.8s
[12:58:57] copies=120000 rate=130489/s BW=34.2 GB/s elapsed=0.9s
[12:58:57] copies=130000 rate=130703/s BW=34.3 GB/s elapsed=1.0s
[12:58:57] copies=140000 rate=130904/s BW=34.3 GB/s elapsed=1.1s
[12:58:57] copies=150000 rate=131063/s BW=34.4 GB/s elapsed=1.1s
[12:58:57] copies=160000 rate=131201/s BW=34.4 GB/s elapsed=1.2s
[12:58:57] copies=170000 rate=131319/s BW=34.4 GB/s elapsed=1.3s
[12:58:57] copies=180000 rate=131434/s BW=34.5 GB/s elapsed=1.4s
[12:58:57] copies=190000 rate=131535/s BW=34.5 GB/s elapsed=1.4s
[12:58:57] copies=200000 rate=131636/s BW=34.5 GB/s elapsed=1.5s
[12:58:58] copies=210000 rate=131725/s BW=34.5 GB/s elapsed=1.6s
[12:58:58] copies=220000 rate=131809/s BW=34.6 GB/s elapsed=1.7s
[12:58:58] copies=230000 rate=131879/s BW=34.6 GB/s elapsed=1.7s
[12:58:58] copies=240000 rate=131942/s BW=34.6 GB/s elapsed=1.8s
[12:58:58] copies=250000 rate=132006/s BW=34.6 GB/s elapsed=1.9s
[12:58:58] copies=260000 rate=132066/s BW=34.6 GB/s elapsed=2.0s
[12:58:58] copies=270000 rate=132114/s BW=34.6 GB/s elapsed=2.0s
[12:58:58] copies=280000 rate=132159/s BW=34.6 GB/s elapsed=2.1s
[12:58:58] copies=290000 rate=132200/s BW=34.7 GB/s elapsed=2.2s
[12:58:58] copies=300000 rate=132239/s BW=34.7 GB/s elapsed=2.3s
[12:58:58] copies=310000 rate=132260/s BW=34.7 GB/s elapsed=2.3s
[12:58:58] copies=320000 rate=132286/s BW=34.7 GB/s elapsed=2.4s
[12:58:58] copies=330000 rate=132320/s BW=34.7 GB/s elapsed=2.5s
[12:58:59] copies=340000 rate=132345/s BW=34.7 GB/s elapsed=2.6s
[12:58:59] copies=350000 rate=132379/s BW=34.7 GB/s elapsed=2.6s
[12:58:59] copies=360000 rate=132392/s BW=34.7 GB/s elapsed=2.7s
[12:58:59] copies=370000 rate=132398/s BW=34.7 GB/s elapsed=2.8s
[12:58:59] copies=380000 rate=132409/s BW=34.7 GB/s elapsed=2.9s
[12:58:59] copies=390000 rate=132424/s BW=34.7 GB/s elapsed=2.9s
[12:58:59] copies=400000 rate=132417/s BW=34.7 GB/s elapsed=3.0s
[12:58:59] copies=410000 rate=132437/s BW=34.7 GB/s elapsed=3.1s
[12:58:59] copies=420000 rate=132620/s BW=34.8 GB/s elapsed=3.2s
[12:58:59] copies=430000 rate=132627/s BW=34.8 GB/s elapsed=3.2s
[12:58:59] copies=440000 rate=132667/s BW=34.8 GB/s elapsed=3.3s
[12:58:59] copies=450000 rate=132705/s BW=34.8 GB/s elapsed=3.4s
[12:58:59] copies=460000 rate=132742/s BW=34.8 GB/s elapsed=3.5s
[12:58:59] copies=470000 rate=132776/s BW=34.8 GB/s elapsed=3.5s
[12:59:00] copies=480000 rate=132806/s BW=34.8 GB/s elapsed=3.6s
[12:59:00] copies=490000 rate=132830/s BW=34.8 GB/s elapsed=3.7s
[12:59:00] copies=500000 rate=132864/s BW=34.8 GB/s elapsed=3.8s
[12:59:00] copies=510000 rate=132896/s BW=34.8 GB/s elapsed=3.8s
[12:59:00] copies=520000 rate=132925/s BW=34.8 GB/s elapsed=3.9s
[12:59:00] copies=530000 rate=132954/s BW=34.9 GB/s elapsed=4.0s
[12:59:00] copies=540000 rate=132983/s BW=34.9 GB/s elapsed=4.1s
[12:59:00] copies=550000 rate=133009/s BW=34.9 GB/s elapsed=4.1s
[12:59:00] copies=560000 rate=133034/s BW=34.9 GB/s elapsed=4.2s
[12:59:00] copies=570000 rate=133063/s BW=34.9 GB/s elapsed=4.3s
[12:59:00] copies=580000 rate=133088/s BW=34.9 GB/s elapsed=4.4s
[12:59:00] copies=590000 rate=133112/s BW=34.9 GB/s elapsed=4.4s
[12:59:00] copies=600000 rate=133119/s BW=34.9 GB/s elapsed=4.5s
[12:59:01] copies=610000 rate=133139/s BW=34.9 GB/s elapsed=4.6s
[12:59:01] copies=620000 rate=133156/s BW=34.9 GB/s elapsed=4.7s
[12:59:01] copies=630000 rate=133177/s BW=34.9 GB/s elapsed=4.7s
[12:59:01] copies=640000 rate=133194/s BW=34.9 GB/s elapsed=4.8s
[12:59:01] copies=650000 rate=133211/s BW=34.9 GB/s elapsed=4.9s
[12:59:01] copies=660000 rate=133224/s BW=34.9 GB/s elapsed=5.0s
[12:59:01] copies=670000 rate=133235/s BW=34.9 GB/s elapsed=5.0s
[12:59:01] copies=680000 rate=133246/s BW=34.9 GB/s elapsed=5.1s
[12:59:01] copies=690000 rate=133258/s BW=34.9 GB/s elapsed=5.2s
[12:59:01] copies=700000 rate=133268/s BW=34.9 GB/s elapsed=5.3s
[12:59:01] copies=710000 rate=133279/s BW=34.9 GB/s elapsed=5.3s
[12:59:01] copies=720000 rate=133290/s BW=34.9 GB/s elapsed=5.4s
[12:59:01] copies=730000 rate=133304/s BW=34.9 GB/s elapsed=5.5s
[12:59:02] copies=740000 rate=133307/s BW=34.9 GB/s elapsed=5.6s
[12:59:02] copies=750000 rate=133315/s BW=34.9 GB/s elapsed=5.6s
[12:59:02] copies=760000 rate=133317/s BW=34.9 GB/s elapsed=5.7s
[12:59:02] copies=770000 rate=133320/s BW=34.9 GB/s elapsed=5.8s
[12:59:02] copies=780000 rate=133323/s BW=34.9 GB/s elapsed=5.9s
[12:59:02] copies=790000 rate=133326/s BW=35.0 GB/s elapsed=5.9s
[12:59:02] copies=800000 rate=133332/s BW=35.0 GB/s elapsed=6.0s
[12:59:02] copies=810000 rate=133337/s BW=35.0 GB/s elapsed=6.1s
[12:59:02] copies=820000 rate=133339/s BW=35.0 GB/s elapsed=6.1s
[12:59:02] copies=830000 rate=133344/s BW=35.0 GB/s elapsed=6.2s
[12:59:02] copies=840000 rate=133348/s BW=35.0 GB/s elapsed=6.3s
[12:59:02] copies=850000 rate=133353/s BW=35.0 GB/s elapsed=6.4s
[12:59:02] copies=860000 rate=133347/s BW=35.0 GB/s elapsed=6.4s
[12:59:02] copies=870000 rate=133349/s BW=35.0 GB/s elapsed=6.5s
[12:59:03] copies=880000 rate=133360/s BW=35.0 GB/s elapsed=6.6s
[12:59:03] copies=890000 rate=133364/s BW=35.0 GB/s elapsed=6.7s
[12:59:03] copies=900000 rate=133366/s BW=35.0 GB/s elapsed=6.7s
[12:59:03] copies=910000 rate=133365/s BW=35.0 GB/s elapsed=6.8s
[12:59:03] copies=920000 rate=133363/s BW=35.0 GB/s elapsed=6.9s
[12:59:03] copies=930000 rate=133365/s BW=35.0 GB/s elapsed=7.0s
[12:59:03] copies=940000 rate=133366/s BW=35.0 GB/s elapsed=7.0s
[12:59:03] copies=950000 rate=133365/s BW=35.0 GB/s elapsed=7.1s
[12:59:03] copies=960000 rate=133364/s BW=35.0 GB/s elapsed=7.2s
[12:59:03] copies=970000 rate=133368/s BW=35.0 GB/s elapsed=7.3s
[12:59:03] copies=980000 rate=133373/s BW=35.0 GB/s elapsed=7.3s
