[12:39:06] allocating 2× 128 KB buffers
[12:39:07] entering high-launch-rate memcpy loop
[12:39:07] copies=10000 rate=121719/s BW=31.9 GB/s elapsed=0.1s
[12:39:07] copies=20000 rate=113848/s BW=29.8 GB/s elapsed=0.2s
[12:39:07] copies=30000 rate=118379/s BW=31.0 GB/s elapsed=0.3s
[12:39:07] copies=40000 rate=116840/s BW=30.6 GB/s elapsed=0.3s
[12:39:07] copies=50000 rate=119101/s BW=31.2 GB/s elapsed=0.4s
[12:39:07] copies=60000 rate=119044/s BW=31.2 GB/s elapsed=0.5s
[12:39:07] copies=70000 rate=120518/s BW=31.6 GB/s elapsed=0.6s
[12:39:07] copies=80000 rate=120339/s BW=31.5 GB/s elapsed=0.7s
[12:39:07] copies=90000 rate=121153/s BW=31.8 GB/s elapsed=0.7s
[12:39:08] copies=100000 rate=121225/s BW=31.8 GB/s elapsed=0.8s
[12:39:08] copies=110000 rate=121724/s BW=31.9 GB/s elapsed=0.9s
[12:39:08] copies=120000 rate=121976/s BW=32.0 GB/s elapsed=1.0s
[12:39:08] copies=130000 rate=122413/s BW=32.1 GB/s elapsed=1.1s
[12:39:08] copies=140000 rate=123150/s BW=32.3 GB/s elapsed=1.1s
[12:39:08] copies=150000 rate=123751/s BW=32.4 GB/s elapsed=1.2s
[12:39:08] copies=160000 rate=124317/s BW=32.6 GB/s elapsed=1.3s
[12:39:08] copies=170000 rate=124774/s BW=32.7 GB/s elapsed=1.4s
[12:39:08] copies=180000 rate=125192/s BW=32.8 GB/s elapsed=1.4s
[12:39:08] copies=190000 rate=125569/s BW=32.9 GB/s elapsed=1.5s
[12:39:08] copies=200000 rate=125941/s BW=33.0 GB/s elapsed=1.6s
[12:39:08] copies=210000 rate=126253/s BW=33.1 GB/s elapsed=1.7s
[12:39:08] copies=220000 rate=126543/s BW=33.2 GB/s elapsed=1.7s
[12:39:09] copies=230000 rate=126820/s BW=33.2 GB/s elapsed=1.8s
[12:39:09] copies=240000 rate=127047/s BW=33.3 GB/s elapsed=1.9s
[12:39:09] copies=250000 rate=127282/s BW=33.4 GB/s elapsed=2.0s
[12:39:09] copies=260000 rate=127494/s BW=33.4 GB/s elapsed=2.0s
[12:39:09] copies=270000 rate=127580/s BW=33.4 GB/s elapsed=2.1s
[12:39:09] copies=280000 rate=127737/s BW=33.5 GB/s elapsed=2.2s
[12:39:09] copies=290000 rate=127920/s BW=33.5 GB/s elapsed=2.3s
[12:39:09] copies=300000 rate=128170/s BW=33.6 GB/s elapsed=2.3s
[12:39:09] copies=310000 rate=128523/s BW=33.7 GB/s elapsed=2.4s
[12:39:09] copies=320000 rate=128637/s BW=33.7 GB/s elapsed=2.5s
[12:39:09] copies=330000 rate=128751/s BW=33.8 GB/s elapsed=2.6s
[12:39:09] copies=340000 rate=128828/s BW=33.8 GB/s elapsed=2.6s
[12:39:09] copies=350000 rate=128923/s BW=33.8 GB/s elapsed=2.7s
[12:39:10] copies=360000 rate=129002/s BW=33.8 GB/s elapsed=2.8s
[12:39:10] copies=370000 rate=129038/s BW=33.8 GB/s elapsed=2.9s
[12:39:10] copies=380000 rate=129115/s BW=33.8 GB/s elapsed=2.9s
[12:39:10] copies=390000 rate=129173/s BW=33.9 GB/s elapsed=3.0s
[12:39:10] copies=400000 rate=129283/s BW=33.9 GB/s elapsed=3.1s
[12:39:10] copies=410000 rate=129342/s BW=33.9 GB/s elapsed=3.2s
[12:39:10] copies=420000 rate=129382/s BW=33.9 GB/s elapsed=3.2s
[12:39:10] copies=430000 rate=129365/s BW=33.9 GB/s elapsed=3.3s
[12:39:10] copies=440000 rate=129350/s BW=33.9 GB/s elapsed=3.4s
[12:39:10] copies=450000 rate=129362/s BW=33.9 GB/s elapsed=3.5s
[12:39:10] copies=460000 rate=129353/s BW=33.9 GB/s elapsed=3.6s
[12:39:10] copies=470000 rate=129348/s BW=33.9 GB/s elapsed=3.6s
[12:39:10] copies=480000 rate=129305/s BW=33.9 GB/s elapsed=3.7s
[12:39:11] copies=490000 rate=129266/s BW=33.9 GB/s elapsed=3.8s
[12:39:11] copies=500000 rate=129220/s BW=33.9 GB/s elapsed=3.9s
[12:39:11] copies=510000 rate=129186/s BW=33.9 GB/s elapsed=3.9s
[12:39:11] copies=520000 rate=129161/s BW=33.9 GB/s elapsed=4.0s
[12:39:11] copies=530000 rate=129133/s BW=33.9 GB/s elapsed=4.1s
[12:39:11] copies=540000 rate=129104/s BW=33.8 GB/s elapsed=4.2s
[12:39:11] copies=550000 rate=129075/s BW=33.8 GB/s elapsed=4.3s
[12:39:11] copies=560000 rate=129048/s BW=33.8 GB/s elapsed=4.3s
[12:39:11] copies=570000 rate=129024/s BW=33.8 GB/s elapsed=4.4s
[12:39:11] copies=580000 rate=129003/s BW=33.8 GB/s elapsed=4.5s
[12:39:11] copies=590000 rate=128987/s BW=33.8 GB/s elapsed=4.6s
[12:39:11] copies=600000 rate=128971/s BW=33.8 GB/s elapsed=4.7s
[12:39:11] copies=610000 rate=128953/s BW=33.8 GB/s elapsed=4.7s
[12:39:12] copies=620000 rate=128933/s BW=33.8 GB/s elapsed=4.8s
[12:39:12] copies=630000 rate=128914/s BW=33.8 GB/s elapsed=4.9s
[12:39:12] copies=640000 rate=128895/s BW=33.8 GB/s elapsed=5.0s
[12:39:12] copies=650000 rate=128878/s BW=33.8 GB/s elapsed=5.0s
[12:39:12] copies=660000 rate=128863/s BW=33.8 GB/s elapsed=5.1s
[12:39:12] copies=670000 rate=128828/s BW=33.8 GB/s elapsed=5.2s
[12:39:12] copies=680000 rate=128808/s BW=33.8 GB/s elapsed=5.3s
[12:39:12] copies=690000 rate=128786/s BW=33.8 GB/s elapsed=5.4s
[12:39:12] copies=700000 rate=128805/s BW=33.8 GB/s elapsed=5.4s
[12:39:12] copies=710000 rate=128815/s BW=33.8 GB/s elapsed=5.5s
[12:39:12] copies=720000 rate=128817/s BW=33.8 GB/s elapsed=5.6s
[12:39:12] copies=730000 rate=128822/s BW=33.8 GB/s elapsed=5.7s
[12:39:12] copies=740000 rate=128848/s BW=33.8 GB/s elapsed=5.7s
[12:39:13] copies=750000 rate=128908/s BW=33.8 GB/s elapsed=5.8s
[12:39:13] copies=760000 rate=128952/s BW=33.8 GB/s elapsed=5.9s
[12:39:13] copies=770000 rate=128989/s BW=33.8 GB/s elapsed=6.0s
[12:39:13] copies=780000 rate=129025/s BW=33.8 GB/s elapsed=6.0s
[12:39:13] copies=790000 rate=129060/s BW=33.8 GB/s elapsed=6.1s
[12:39:13] copies=800000 rate=129092/s BW=33.8 GB/s elapsed=6.2s
[12:39:13] copies=810000 rate=129122/s BW=33.8 GB/s elapsed=6.3s
[12:39:13] copies=820000 rate=129155/s BW=33.9 GB/s elapsed=6.3s
[12:39:13] copies=830000 rate=129184/s BW=33.9 GB/s elapsed=6.4s
[12:39:13] copies=840000 rate=129206/s BW=33.9 GB/s elapsed=6.5s
[12:39:13] copies=850000 rate=129234/s BW=33.9 GB/s elapsed=6.6s
[12:39:13] copies=860000 rate=129261/s BW=33.9 GB/s elapsed=6.7s
[12:39:13] copies=870000 rate=129288/s BW=33.9 GB/s elapsed=6.7s
[12:39:14] copies=880000 rate=129315/s BW=33.9 GB/s elapsed=6.8s
[12:39:14] copies=890000 rate=129341/s BW=33.9 GB/s elapsed=6.9s
[12:39:14] copies=900000 rate=129364/s BW=33.9 GB/s elapsed=7.0s
[12:39:14] copies=910000 rate=129386/s BW=33.9 GB/s elapsed=7.0s
[12:39:14] copies=920000 rate=129409/s BW=33.9 GB/s elapsed=7.1s
[12:39:14] copies=930000 rate=129431/s BW=33.9 GB/s elapsed=7.2s
[12:39:14] copies=940000 rate=129451/s BW=33.9 GB/s elapsed=7.3s
[12:39:14] copies=950000 rate=129471/s BW=33.9 GB/s elapsed=7.3s
[12:39:14] copies=960000 rate=129494/s BW=33.9 GB/s elapsed=7.4s
[12:39:14] copies=970000 rate=129514/s BW=34.0 GB/s elapsed=7.5s
[12:39:14] copies=980000 rate=129535/s BW=34.0 GB/s elapsed=7.6s
