[12:59:48] allocating 2× 128 KB buffers
[12:59:49] entering high-launch-rate memcpy loop
[12:59:49] copies=10000 rate=142758/s BW=37.4 GB/s elapsed=0.1s
[12:59:49] copies=20000 rate=142090/s BW=37.2 GB/s elapsed=0.1s
[12:59:49] copies=30000 rate=139185/s BW=36.5 GB/s elapsed=0.2s
[12:59:49] copies=40000 rate=139511/s BW=36.6 GB/s elapsed=0.3s
[12:59:49] copies=50000 rate=140159/s BW=36.7 GB/s elapsed=0.4s
[12:59:49] copies=60000 rate=140694/s BW=36.9 GB/s elapsed=0.4s
[12:59:49] copies=70000 rate=140025/s BW=36.7 GB/s elapsed=0.5s
[12:59:49] copies=80000 rate=140300/s BW=36.8 GB/s elapsed=0.6s
[12:59:49] copies=90000 rate=140556/s BW=36.8 GB/s elapsed=0.6s
[12:59:49] copies=100000 rate=140620/s BW=36.9 GB/s elapsed=0.7s
[12:59:49] copies=110000 rate=140683/s BW=36.9 GB/s elapsed=0.8s
[12:59:49] copies=120000 rate=140453/s BW=36.8 GB/s elapsed=0.9s
[12:59:50] copies=130000 rate=140516/s BW=36.8 GB/s elapsed=0.9s
[12:59:50] copies=140000 rate=140590/s BW=36.9 GB/s elapsed=1.0s
[12:59:50] copies=150000 rate=140651/s BW=36.9 GB/s elapsed=1.1s
[12:59:50] copies=160000 rate=140690/s BW=36.9 GB/s elapsed=1.1s
[12:59:50] copies=170000 rate=140773/s BW=36.9 GB/s elapsed=1.2s
[12:59:50] copies=180000 rate=140917/s BW=36.9 GB/s elapsed=1.3s
[12:59:50] copies=190000 rate=141002/s BW=37.0 GB/s elapsed=1.3s
[12:59:50] copies=200000 rate=141036/s BW=37.0 GB/s elapsed=1.4s
[12:59:50] copies=210000 rate=141071/s BW=37.0 GB/s elapsed=1.5s
[12:59:50] copies=220000 rate=141115/s BW=37.0 GB/s elapsed=1.6s
[12:59:50] copies=230000 rate=141151/s BW=37.0 GB/s elapsed=1.6s
[12:59:50] copies=240000 rate=141188/s BW=37.0 GB/s elapsed=1.7s
[12:59:50] copies=250000 rate=141208/s BW=37.0 GB/s elapsed=1.8s
[12:59:50] copies=260000 rate=141217/s BW=37.0 GB/s elapsed=1.8s
[12:59:51] copies=270000 rate=141236/s BW=37.0 GB/s elapsed=1.9s
[12:59:51] copies=280000 rate=141263/s BW=37.0 GB/s elapsed=2.0s
[12:59:51] copies=290000 rate=141279/s BW=37.0 GB/s elapsed=2.1s
[12:59:51] copies=300000 rate=141326/s BW=37.0 GB/s elapsed=2.1s
[12:59:51] copies=310000 rate=141378/s BW=37.1 GB/s elapsed=2.2s
[12:59:51] copies=320000 rate=141403/s BW=37.1 GB/s elapsed=2.3s
[12:59:51] copies=330000 rate=141403/s BW=37.1 GB/s elapsed=2.3s
[12:59:51] copies=340000 rate=141413/s BW=37.1 GB/s elapsed=2.4s
