[12:43:38] allocating 2× 128 KB buffers
[12:43:39] entering high-launch-rate memcpy loop
[12:43:39] copies=10000 rate=134687/s BW=35.3 GB/s elapsed=0.1s
[12:43:39] copies=20000 rate=132173/s BW=34.6 GB/s elapsed=0.2s
[12:43:39] copies=30000 rate=132996/s BW=34.9 GB/s elapsed=0.2s
[12:43:39] copies=40000 rate=131765/s BW=34.5 GB/s elapsed=0.3s
[12:43:39] copies=50000 rate=131314/s BW=34.4 GB/s elapsed=0.4s
[12:43:39] copies=60000 rate=128901/s BW=33.8 GB/s elapsed=0.5s
[12:43:39] copies=70000 rate=129376/s BW=33.9 GB/s elapsed=0.5s
[12:43:39] copies=80000 rate=125406/s BW=32.9 GB/s elapsed=0.6s
[12:43:39] copies=90000 rate=119275/s BW=31.3 GB/s elapsed=0.8s
[12:43:39] copies=100000 rate=115978/s BW=30.4 GB/s elapsed=0.9s
[12:43:40] copies=110000 rate=112108/s BW=29.4 GB/s elapsed=1.0s
[12:43:40] copies=120000 rate=109791/s BW=28.8 GB/s elapsed=1.1s
[12:43:40] copies=130000 rate=109021/s BW=28.6 GB/s elapsed=1.2s
[12:43:40] copies=140000 rate=108354/s BW=28.4 GB/s elapsed=1.3s
[12:43:40] copies=150000 rate=107789/s BW=28.3 GB/s elapsed=1.4s
[12:43:40] copies=160000 rate=107281/s BW=28.1 GB/s elapsed=1.5s
[12:43:40] copies=170000 rate=106840/s BW=28.0 GB/s elapsed=1.6s
[12:43:40] copies=180000 rate=106444/s BW=27.9 GB/s elapsed=1.7s
[12:43:40] copies=190000 rate=106050/s BW=27.8 GB/s elapsed=1.8s
[12:43:41] copies=200000 rate=105719/s BW=27.7 GB/s elapsed=1.9s
[12:43:41] copies=210000 rate=105428/s BW=27.6 GB/s elapsed=2.0s
[12:43:41] copies=220000 rate=105183/s BW=27.6 GB/s elapsed=2.1s
[12:43:41] copies=230000 rate=104959/s BW=27.5 GB/s elapsed=2.2s
[12:43:41] copies=240000 rate=104757/s BW=27.5 GB/s elapsed=2.3s
[12:43:41] copies=250000 rate=104572/s BW=27.4 GB/s elapsed=2.4s
[12:43:41] copies=260000 rate=104366/s BW=27.4 GB/s elapsed=2.5s
[12:43:41] copies=270000 rate=104211/s BW=27.3 GB/s elapsed=2.6s
[12:43:41] copies=280000 rate=104073/s BW=27.3 GB/s elapsed=2.7s
[12:43:41] copies=290000 rate=103944/s BW=27.2 GB/s elapsed=2.8s
[12:43:42] copies=300000 rate=103821/s BW=27.2 GB/s elapsed=2.9s
[12:43:42] copies=310000 rate=103706/s BW=27.2 GB/s elapsed=3.0s
[12:43:42] copies=320000 rate=103598/s BW=27.2 GB/s elapsed=3.1s
[12:43:42] copies=330000 rate=103493/s BW=27.1 GB/s elapsed=3.2s
[12:43:42] copies=340000 rate=103404/s BW=27.1 GB/s elapsed=3.3s
[12:43:42] copies=350000 rate=103295/s BW=27.1 GB/s elapsed=3.4s
[12:43:42] copies=360000 rate=103211/s BW=27.1 GB/s elapsed=3.5s
[12:43:42] copies=370000 rate=103133/s BW=27.0 GB/s elapsed=3.6s
