[13:00:39] allocating 2× 128 KB buffers
[13:00:40] entering high-launch-rate memcpy loop
[13:00:40] copies=10000 rate=128846/s BW=33.8 GB/s elapsed=0.1s
[13:00:40] copies=20000 rate=127561/s BW=33.4 GB/s elapsed=0.2s
[13:00:40] copies=30000 rate=122251/s BW=32.0 GB/s elapsed=0.2s
[13:00:40] copies=40000 rate=122754/s BW=32.2 GB/s elapsed=0.3s
[13:00:40] copies=50000 rate=115802/s BW=30.4 GB/s elapsed=0.4s
[13:00:40] copies=60000 rate=117785/s BW=30.9 GB/s elapsed=0.5s
[13:00:40] copies=70000 rate=119475/s BW=31.3 GB/s elapsed=0.6s
[13:00:40] copies=80000 rate=120590/s BW=31.6 GB/s elapsed=0.7s
[13:00:40] copies=90000 rate=119911/s BW=31.4 GB/s elapsed=0.8s
[13:00:40] copies=100000 rate=120599/s BW=31.6 GB/s elapsed=0.8s
[13:00:41] copies=110000 rate=121869/s BW=31.9 GB/s elapsed=0.9s
[13:00:41] copies=120000 rate=122672/s BW=32.2 GB/s elapsed=1.0s
[13:00:41] copies=130000 rate=123377/s BW=32.3 GB/s elapsed=1.1s
[13:00:41] copies=140000 rate=123892/s BW=32.5 GB/s elapsed=1.1s
[13:00:41] copies=150000 rate=123880/s BW=32.5 GB/s elapsed=1.2s
[13:00:41] copies=160000 rate=123816/s BW=32.5 GB/s elapsed=1.3s
[13:00:41] copies=170000 rate=123514/s BW=32.4 GB/s elapsed=1.4s
[13:00:41] copies=180000 rate=121942/s BW=32.0 GB/s elapsed=1.5s
[13:00:41] copies=190000 rate=122443/s BW=32.1 GB/s elapsed=1.6s
[13:00:41] copies=200000 rate=122894/s BW=32.2 GB/s elapsed=1.6s
[13:00:41] copies=210000 rate=123237/s BW=32.3 GB/s elapsed=1.7s
[13:00:41] copies=220000 rate=122743/s BW=32.2 GB/s elapsed=1.8s
[13:00:41] copies=230000 rate=123178/s BW=32.3 GB/s elapsed=1.9s
[13:00:42] copies=240000 rate=121396/s BW=31.8 GB/s elapsed=2.0s
[13:00:42] copies=250000 rate=121804/s BW=31.9 GB/s elapsed=2.1s
[13:00:42] copies=260000 rate=122172/s BW=32.0 GB/s elapsed=2.1s
