[13:02:56] allocating 2× 128 KB buffers
[13:02:56] entering high-launch-rate memcpy loop
[13:02:57] copies=10000 rate=38353/s BW=10.1 GB/s elapsed=0.3s
[13:02:57] copies=20000 rate=36525/s BW=9.6 GB/s elapsed=0.5s
[13:02:57] copies=30000 rate=35669/s BW=9.4 GB/s elapsed=0.8s
[13:02:57] copies=40000 rate=35266/s BW=9.2 GB/s elapsed=1.1s
[13:02:58] copies=50000 rate=35026/s BW=9.2 GB/s elapsed=1.4s
[13:02:58] copies=60000 rate=34867/s BW=9.1 GB/s elapsed=1.7s
[13:02:58] copies=70000 rate=34755/s BW=9.1 GB/s elapsed=2.0s
[13:02:59] copies=80000 rate=34661/s BW=9.1 GB/s elapsed=2.3s
[13:02:59] copies=90000 rate=34592/s BW=9.1 GB/s elapsed=2.6s
[13:02:59] copies=100000 rate=34534/s BW=9.1 GB/s elapsed=2.9s
[13:02:59] copies=110000 rate=34492/s BW=9.0 GB/s elapsed=3.2s
[13:03:00] copies=120000 rate=34457/s BW=9.0 GB/s elapsed=3.5s
[13:03:00] copies=130000 rate=34428/s BW=9.0 GB/s elapsed=3.8s
[13:03:00] copies=140000 rate=34403/s BW=9.0 GB/s elapsed=4.1s
[13:03:01] copies=150000 rate=34382/s BW=9.0 GB/s elapsed=4.4s
[13:03:01] copies=160000 rate=34375/s BW=9.0 GB/s elapsed=4.7s
[13:03:01] copies=170000 rate=34357/s BW=9.0 GB/s elapsed=4.9s
[13:03:02] copies=180000 rate=34341/s BW=9.0 GB/s elapsed=5.2s
[13:03:02] copies=190000 rate=34327/s BW=9.0 GB/s elapsed=5.5s
[13:03:02] copies=200000 rate=34315/s BW=9.0 GB/s elapsed=5.8s
[13:03:02] copies=210000 rate=34304/s BW=9.0 GB/s elapsed=6.1s
[13:03:03] copies=220000 rate=34294/s BW=9.0 GB/s elapsed=6.4s
[13:03:03] copies=230000 rate=34284/s BW=9.0 GB/s elapsed=6.7s
[13:03:03] copies=240000 rate=34276/s BW=9.0 GB/s elapsed=7.0s
[13:03:04] copies=250000 rate=34268/s BW=9.0 GB/s elapsed=7.3s
[13:03:04] copies=260000 rate=34261/s BW=9.0 GB/s elapsed=7.6s
[13:03:04] copies=270000 rate=34254/s BW=9.0 GB/s elapsed=7.9s
[13:03:04] copies=280000 rate=34248/s BW=9.0 GB/s elapsed=8.2s
[13:03:05] copies=290000 rate=34242/s BW=9.0 GB/s elapsed=8.5s
[13:03:05] copies=300000 rate=34237/s BW=9.0 GB/s elapsed=8.8s
[13:03:05] copies=310000 rate=34232/s BW=9.0 GB/s elapsed=9.1s
[13:03:06] copies=320000 rate=34227/s BW=9.0 GB/s elapsed=9.3s
[13:03:06] copies=330000 rate=34223/s BW=9.0 GB/s elapsed=9.6s
[13:03:06] copies=340000 rate=34218/s BW=9.0 GB/s elapsed=9.9s
[13:03:07] copies=350000 rate=34214/s BW=9.0 GB/s elapsed=10.2s
[13:03:07] copies=360000 rate=34210/s BW=9.0 GB/s elapsed=10.5s
[13:03:07] copies=370000 rate=34206/s BW=9.0 GB/s elapsed=10.8s
[13:03:07] copies=380000 rate=34203/s BW=9.0 GB/s elapsed=11.1s
[13:03:08] copies=390000 rate=34200/s BW=9.0 GB/s elapsed=11.4s
[13:03:08] copies=400000 rate=34197/s BW=9.0 GB/s elapsed=11.7s
[13:03:08] copies=410000 rate=34194/s BW=9.0 GB/s elapsed=12.0s
[13:03:09] copies=420000 rate=34191/s BW=9.0 GB/s elapsed=12.3s
[13:03:09] copies=430000 rate=34188/s BW=9.0 GB/s elapsed=12.6s
