[14:10:25] allocating 2× 128 KB buffers
[14:10:26] entering high-launch-rate memcpy loop
[14:10:26] copies=10000 rate=111592/s BW=29.3 GB/s elapsed=0.1s
[14:10:26] copies=20000 rate=125646/s BW=32.9 GB/s elapsed=0.2s
[14:10:26] copies=30000 rate=131123/s BW=34.4 GB/s elapsed=0.2s
[14:10:26] copies=40000 rate=134076/s BW=35.1 GB/s elapsed=0.3s
[14:10:26] copies=50000 rate=134839/s BW=35.3 GB/s elapsed=0.4s
[14:10:26] copies=60000 rate=136325/s BW=35.7 GB/s elapsed=0.4s
[14:10:26] copies=70000 rate=137286/s BW=36.0 GB/s elapsed=0.5s
[14:10:26] copies=80000 rate=137854/s BW=36.1 GB/s elapsed=0.6s
[14:10:26] copies=90000 rate=138464/s BW=36.3 GB/s elapsed=0.6s
[14:10:26] copies=100000 rate=139075/s BW=36.5 GB/s elapsed=0.7s
[14:10:26] copies=110000 rate=139393/s BW=36.5 GB/s elapsed=0.8s
[14:10:26] copies=120000 rate=139406/s BW=36.5 GB/s elapsed=0.9s
[14:10:27] copies=130000 rate=139650/s BW=36.6 GB/s elapsed=0.9s
[14:10:27] copies=140000 rate=139874/s BW=36.7 GB/s elapsed=1.0s
[14:10:27] copies=150000 rate=140059/s BW=36.7 GB/s elapsed=1.1s
[14:10:27] copies=160000 rate=140212/s BW=36.8 GB/s elapsed=1.1s
[14:10:27] copies=170000 rate=140328/s BW=36.8 GB/s elapsed=1.2s
[14:10:27] copies=180000 rate=140437/s BW=36.8 GB/s elapsed=1.3s
[14:10:27] copies=190000 rate=140541/s BW=36.8 GB/s elapsed=1.4s
[14:10:27] copies=200000 rate=140646/s BW=36.9 GB/s elapsed=1.4s
[14:10:27] copies=210000 rate=140741/s BW=36.9 GB/s elapsed=1.5s
[14:10:27] copies=220000 rate=140824/s BW=36.9 GB/s elapsed=1.6s
[14:10:27] copies=230000 rate=140904/s BW=36.9 GB/s elapsed=1.6s
[14:10:27] copies=240000 rate=140973/s BW=37.0 GB/s elapsed=1.7s
[14:10:27] copies=250000 rate=140984/s BW=37.0 GB/s elapsed=1.8s
[14:10:27] copies=260000 rate=140999/s BW=37.0 GB/s elapsed=1.8s
[14:10:28] copies=270000 rate=141013/s BW=37.0 GB/s elapsed=1.9s
[14:10:28] copies=280000 rate=141032/s BW=37.0 GB/s elapsed=2.0s
[14:10:28] copies=290000 rate=141054/s BW=37.0 GB/s elapsed=2.1s
[14:10:28] copies=300000 rate=141064/s BW=37.0 GB/s elapsed=2.1s
[14:10:28] copies=310000 rate=141084/s BW=37.0 GB/s elapsed=2.2s
[14:10:28] copies=320000 rate=141103/s BW=37.0 GB/s elapsed=2.3s
[14:10:28] copies=330000 rate=141114/s BW=37.0 GB/s elapsed=2.3s
[14:10:28] copies=340000 rate=141137/s BW=37.0 GB/s elapsed=2.4s
[14:10:28] copies=350000 rate=141169/s BW=37.0 GB/s elapsed=2.5s
[14:10:28] copies=360000 rate=141197/s BW=37.0 GB/s elapsed=2.5s
[14:10:28] copies=370000 rate=141220/s BW=37.0 GB/s elapsed=2.6s
[14:10:28] copies=380000 rate=141243/s BW=37.0 GB/s elapsed=2.7s
[14:10:28] copies=390000 rate=141272/s BW=37.0 GB/s elapsed=2.8s
[14:10:28] copies=400000 rate=141292/s BW=37.0 GB/s elapsed=2.8s
[14:10:29] copies=410000 rate=141311/s BW=37.0 GB/s elapsed=2.9s
[14:10:29] copies=420000 rate=141353/s BW=37.1 GB/s elapsed=3.0s
[14:10:29] copies=430000 rate=141381/s BW=37.1 GB/s elapsed=3.0s
[14:10:29] copies=440000 rate=141397/s BW=37.1 GB/s elapsed=3.1s
[14:10:29] copies=450000 rate=141420/s BW=37.1 GB/s elapsed=3.2s
[14:10:29] copies=460000 rate=141440/s BW=37.1 GB/s elapsed=3.3s
[14:10:29] copies=470000 rate=141455/s BW=37.1 GB/s elapsed=3.3s
[14:10:29] copies=480000 rate=141472/s BW=37.1 GB/s elapsed=3.4s
[14:10:29] copies=490000 rate=141493/s BW=37.1 GB/s elapsed=3.5s
[14:10:29] copies=500000 rate=141533/s BW=37.1 GB/s elapsed=3.5s
[14:10:29] copies=510000 rate=141544/s BW=37.1 GB/s elapsed=3.6s
[14:10:29] copies=520000 rate=141553/s BW=37.1 GB/s elapsed=3.7s
[14:10:29] copies=530000 rate=141561/s BW=37.1 GB/s elapsed=3.7s
[14:10:29] copies=540000 rate=141574/s BW=37.1 GB/s elapsed=3.8s
[14:10:30] copies=550000 rate=141585/s BW=37.1 GB/s elapsed=3.9s
[14:10:30] copies=560000 rate=141597/s BW=37.1 GB/s elapsed=4.0s
[14:10:30] copies=570000 rate=141611/s BW=37.1 GB/s elapsed=4.0s
[14:10:30] copies=580000 rate=141614/s BW=37.1 GB/s elapsed=4.1s
[14:10:30] copies=590000 rate=141619/s BW=37.1 GB/s elapsed=4.2s
[14:10:30] copies=600000 rate=141621/s BW=37.1 GB/s elapsed=4.2s
[14:10:30] copies=610000 rate=141634/s BW=37.1 GB/s elapsed=4.3s
[14:10:30] copies=620000 rate=141645/s BW=37.1 GB/s elapsed=4.4s
[14:10:30] copies=630000 rate=141653/s BW=37.1 GB/s elapsed=4.4s
[14:10:30] copies=640000 rate=141651/s BW=37.1 GB/s elapsed=4.5s
[14:10:30] copies=650000 rate=141660/s BW=37.1 GB/s elapsed=4.6s
[14:10:30] copies=660000 rate=141666/s BW=37.1 GB/s elapsed=4.7s
[14:10:30] copies=670000 rate=141679/s BW=37.1 GB/s elapsed=4.7s
[14:10:30] copies=680000 rate=141688/s BW=37.1 GB/s elapsed=4.8s
[14:10:30] copies=690000 rate=141698/s BW=37.1 GB/s elapsed=4.9s
[14:10:31] copies=700000 rate=141707/s BW=37.1 GB/s elapsed=4.9s
[14:10:31] copies=710000 rate=141717/s BW=37.2 GB/s elapsed=5.0s
[14:10:31] copies=720000 rate=141728/s BW=37.2 GB/s elapsed=5.1s
[14:10:31] copies=730000 rate=141737/s BW=37.2 GB/s elapsed=5.2s
[14:10:31] copies=740000 rate=141746/s BW=37.2 GB/s elapsed=5.2s
[14:10:31] copies=750000 rate=141753/s BW=37.2 GB/s elapsed=5.3s
[14:10:31] copies=760000 rate=141763/s BW=37.2 GB/s elapsed=5.4s
[14:10:31] copies=770000 rate=141768/s BW=37.2 GB/s elapsed=5.4s
[14:10:31] copies=780000 rate=141776/s BW=37.2 GB/s elapsed=5.5s
[14:10:31] copies=790000 rate=141783/s BW=37.2 GB/s elapsed=5.6s
[14:10:31] copies=800000 rate=141795/s BW=37.2 GB/s elapsed=5.6s
[14:10:31] copies=810000 rate=141805/s BW=37.2 GB/s elapsed=5.7s
[14:10:31] copies=820000 rate=141813/s BW=37.2 GB/s elapsed=5.8s
[14:10:31] copies=830000 rate=141821/s BW=37.2 GB/s elapsed=5.9s
[14:10:32] copies=840000 rate=141828/s BW=37.2 GB/s elapsed=5.9s
[14:10:32] copies=850000 rate=141834/s BW=37.2 GB/s elapsed=6.0s
[14:10:32] copies=860000 rate=141842/s BW=37.2 GB/s elapsed=6.1s
[14:10:32] copies=870000 rate=141852/s BW=37.2 GB/s elapsed=6.1s
[14:10:32] copies=880000 rate=141857/s BW=37.2 GB/s elapsed=6.2s
[14:10:32] copies=890000 rate=141864/s BW=37.2 GB/s elapsed=6.3s
[14:10:32] copies=900000 rate=141872/s BW=37.2 GB/s elapsed=6.3s
[14:10:32] copies=910000 rate=141878/s BW=37.2 GB/s elapsed=6.4s
[14:10:32] copies=920000 rate=141872/s BW=37.2 GB/s elapsed=6.5s
[14:10:32] copies=930000 rate=141877/s BW=37.2 GB/s elapsed=6.6s
[14:10:32] copies=940000 rate=141885/s BW=37.2 GB/s elapsed=6.6s
[14:10:32] copies=950000 rate=141891/s BW=37.2 GB/s elapsed=6.7s
[14:10:32] copies=960000 rate=141897/s BW=37.2 GB/s elapsed=6.8s
[14:10:32] copies=970000 rate=141903/s BW=37.2 GB/s elapsed=6.8s
[14:10:33] copies=980000 rate=141908/s BW=37.2 GB/s elapsed=6.9s
[14:10:33] copies=990000 rate=141914/s BW=37.2 GB/s elapsed=7.0s
[14:10:33] copies=1000000 rate=141919/s BW=37.2 GB/s elapsed=7.0s
[14:10:33] copies=1010000 rate=141923/s BW=37.2 GB/s elapsed=7.1s
[14:10:33] copies=1020000 rate=141928/s BW=37.2 GB/s elapsed=7.2s
[14:10:33] copies=1030000 rate=141933/s BW=37.2 GB/s elapsed=7.3s
[14:10:33] copies=1040000 rate=141937/s BW=37.2 GB/s elapsed=7.3s
[14:10:33] copies=1050000 rate=141940/s BW=37.2 GB/s elapsed=7.4s
[14:10:33] copies=1060000 rate=141945/s BW=37.2 GB/s elapsed=7.5s
[14:10:33] copies=1070000 rate=141949/s BW=37.2 GB/s elapsed=7.5s
[14:10:33] copies=1080000 rate=141949/s BW=37.2 GB/s elapsed=7.6s
[14:10:33] copies=1090000 rate=141952/s BW=37.2 GB/s elapsed=7.7s
[14:10:33] copies=1100000 rate=141954/s BW=37.2 GB/s elapsed=7.7s
[14:10:33] copies=1110000 rate=141955/s BW=37.2 GB/s elapsed=7.8s
[14:10:34] copies=1120000 rate=141955/s BW=37.2 GB/s elapsed=7.9s
[14:10:34] copies=1130000 rate=141956/s BW=37.2 GB/s elapsed=8.0s
[14:10:34] copies=1140000 rate=141957/s BW=37.2 GB/s elapsed=8.0s
[14:10:34] copies=1150000 rate=141960/s BW=37.2 GB/s elapsed=8.1s
[14:10:34] copies=1160000 rate=141965/s BW=37.2 GB/s elapsed=8.2s
[14:10:34] copies=1170000 rate=141970/s BW=37.2 GB/s elapsed=8.2s
[14:10:34] copies=1180000 rate=141974/s BW=37.2 GB/s elapsed=8.3s
[14:10:34] copies=1190000 rate=141978/s BW=37.2 GB/s elapsed=8.4s
[14:10:34] copies=1200000 rate=141983/s BW=37.2 GB/s elapsed=8.5s
[14:10:34] copies=1210000 rate=141988/s BW=37.2 GB/s elapsed=8.5s
[14:10:34] copies=1220000 rate=141993/s BW=37.2 GB/s elapsed=8.6s
[14:10:34] copies=1230000 rate=141998/s BW=37.2 GB/s elapsed=8.7s
[14:10:34] copies=1240000 rate=142003/s BW=37.2 GB/s elapsed=8.7s
[14:10:34] copies=1250000 rate=142008/s BW=37.2 GB/s elapsed=8.8s
[14:10:34] copies=1260000 rate=142012/s BW=37.2 GB/s elapsed=8.9s
[14:10:35] copies=1270000 rate=142015/s BW=37.2 GB/s elapsed=8.9s
[14:10:35] copies=1280000 rate=142018/s BW=37.2 GB/s elapsed=9.0s
[14:10:35] copies=1290000 rate=142014/s BW=37.2 GB/s elapsed=9.1s
[14:10:35] copies=1300000 rate=142017/s BW=37.2 GB/s elapsed=9.2s
[14:10:35] copies=1310000 rate=142020/s BW=37.2 GB/s elapsed=9.2s
[14:10:35] copies=1320000 rate=142023/s BW=37.2 GB/s elapsed=9.3s
[14:10:35] copies=1330000 rate=142027/s BW=37.2 GB/s elapsed=9.4s
[14:10:35] copies=1340000 rate=142031/s BW=37.2 GB/s elapsed=9.4s
[14:10:35] copies=1350000 rate=142035/s BW=37.2 GB/s elapsed=9.5s
[14:10:35] copies=1360000 rate=142039/s BW=37.2 GB/s elapsed=9.6s
[14:10:35] copies=1370000 rate=142043/s BW=37.2 GB/s elapsed=9.6s
[14:10:35] copies=1380000 rate=142047/s BW=37.2 GB/s elapsed=9.7s
[14:10:35] copies=1390000 rate=142050/s BW=37.2 GB/s elapsed=9.8s
[14:10:35] copies=1400000 rate=142053/s BW=37.2 GB/s elapsed=9.9s
[14:10:36] copies=1410000 rate=142055/s BW=37.2 GB/s elapsed=9.9s
[14:10:36] copies=1420000 rate=142059/s BW=37.2 GB/s elapsed=10.0s
[14:10:36] copies=1430000 rate=142058/s BW=37.2 GB/s elapsed=10.1s
[14:10:36] copies=1440000 rate=142059/s BW=37.2 GB/s elapsed=10.1s
[14:10:36] copies=1450000 rate=142063/s BW=37.2 GB/s elapsed=10.2s
[14:10:36] copies=1460000 rate=142067/s BW=37.2 GB/s elapsed=10.3s
[14:10:36] copies=1470000 rate=142070/s BW=37.2 GB/s elapsed=10.3s
[14:10:36] copies=1480000 rate=142069/s BW=37.2 GB/s elapsed=10.4s
[14:10:36] copies=1490000 rate=142067/s BW=37.2 GB/s elapsed=10.5s
[14:10:36] copies=1500000 rate=142068/s BW=37.2 GB/s elapsed=10.6s
[14:10:36] copies=1510000 rate=142069/s BW=37.2 GB/s elapsed=10.6s
[14:10:36] copies=1520000 rate=142069/s BW=37.2 GB/s elapsed=10.7s
[14:10:36] copies=1530000 rate=142070/s BW=37.2 GB/s elapsed=10.8s
[14:10:36] copies=1540000 rate=142070/s BW=37.2 GB/s elapsed=10.8s
[14:10:37] copies=1550000 rate=142069/s BW=37.2 GB/s elapsed=10.9s
[14:10:37] copies=1560000 rate=142068/s BW=37.2 GB/s elapsed=11.0s
[14:10:37] copies=1570000 rate=142066/s BW=37.2 GB/s elapsed=11.1s
[14:10:37] copies=1580000 rate=142065/s BW=37.2 GB/s elapsed=11.1s
