[12:54:02] allocating 2× 128 KB buffers
[12:54:02] entering high-launch-rate memcpy loop
[12:54:02] copies=10000 rate=129989/s BW=34.1 GB/s elapsed=0.1s
[12:54:02] copies=20000 rate=130496/s BW=34.2 GB/s elapsed=0.2s
[12:54:02] copies=30000 rate=130510/s BW=34.2 GB/s elapsed=0.2s
[12:54:02] copies=40000 rate=129618/s BW=34.0 GB/s elapsed=0.3s
[12:54:02] copies=50000 rate=129546/s BW=34.0 GB/s elapsed=0.4s
[12:54:02] copies=60000 rate=129562/s BW=34.0 GB/s elapsed=0.5s
[12:54:03] copies=70000 rate=129584/s BW=34.0 GB/s elapsed=0.5s
[12:54:03] copies=80000 rate=129581/s BW=34.0 GB/s elapsed=0.6s
[12:54:03] copies=90000 rate=129549/s BW=34.0 GB/s elapsed=0.7s
[12:54:03] copies=100000 rate=129513/s BW=34.0 GB/s elapsed=0.8s
[12:54:03] copies=110000 rate=129473/s BW=33.9 GB/s elapsed=0.8s
[12:54:03] copies=120000 rate=129482/s BW=33.9 GB/s elapsed=0.9s
[12:54:03] copies=130000 rate=129470/s BW=33.9 GB/s elapsed=1.0s
[12:54:03] copies=140000 rate=129411/s BW=33.9 GB/s elapsed=1.1s
[12:54:03] copies=150000 rate=129374/s BW=33.9 GB/s elapsed=1.2s
[12:54:03] copies=160000 rate=129356/s BW=33.9 GB/s elapsed=1.2s
[12:54:03] copies=170000 rate=129299/s BW=33.9 GB/s elapsed=1.3s
[12:54:03] copies=180000 rate=129282/s BW=33.9 GB/s elapsed=1.4s
[12:54:03] copies=190000 rate=129258/s BW=33.9 GB/s elapsed=1.5s
[12:54:04] copies=200000 rate=129243/s BW=33.9 GB/s elapsed=1.5s
[12:54:04] copies=210000 rate=129233/s BW=33.9 GB/s elapsed=1.6s
[12:54:04] copies=220000 rate=129233/s BW=33.9 GB/s elapsed=1.7s
[12:54:04] copies=230000 rate=129230/s BW=33.9 GB/s elapsed=1.8s
[12:54:04] copies=240000 rate=129216/s BW=33.9 GB/s elapsed=1.9s
[12:54:04] copies=250000 rate=129243/s BW=33.9 GB/s elapsed=1.9s
[12:54:04] copies=260000 rate=129282/s BW=33.9 GB/s elapsed=2.0s
[12:54:04] copies=270000 rate=129319/s BW=33.9 GB/s elapsed=2.1s
[12:54:04] copies=280000 rate=129360/s BW=33.9 GB/s elapsed=2.2s
[12:54:04] copies=290000 rate=129396/s BW=33.9 GB/s elapsed=2.2s
[12:54:04] copies=300000 rate=129431/s BW=33.9 GB/s elapsed=2.3s
[12:54:04] copies=310000 rate=129465/s BW=33.9 GB/s elapsed=2.4s
[12:54:04] copies=320000 rate=129496/s BW=33.9 GB/s elapsed=2.5s
[12:54:05] copies=330000 rate=129502/s BW=33.9 GB/s elapsed=2.5s
[12:54:05] copies=340000 rate=129531/s BW=34.0 GB/s elapsed=2.6s
[12:54:05] copies=350000 rate=129567/s BW=34.0 GB/s elapsed=2.7s
[12:54:05] copies=360000 rate=129581/s BW=34.0 GB/s elapsed=2.8s
[12:54:05] copies=370000 rate=129602/s BW=34.0 GB/s elapsed=2.9s
[12:54:05] copies=380000 rate=129625/s BW=34.0 GB/s elapsed=2.9s
[12:54:05] copies=390000 rate=129653/s BW=34.0 GB/s elapsed=3.0s
[12:54:05] copies=400000 rate=129431/s BW=33.9 GB/s elapsed=3.1s
[12:54:05] copies=410000 rate=129576/s BW=34.0 GB/s elapsed=3.2s
[12:54:05] copies=420000 rate=129624/s BW=34.0 GB/s elapsed=3.2s
[12:54:05] copies=430000 rate=129669/s BW=34.0 GB/s elapsed=3.3s
[12:54:05] copies=440000 rate=129711/s BW=34.0 GB/s elapsed=3.4s
[12:54:05] copies=450000 rate=129755/s BW=34.0 GB/s elapsed=3.5s
[12:54:06] copies=460000 rate=129798/s BW=34.0 GB/s elapsed=3.5s
[12:54:06] copies=470000 rate=129848/s BW=34.0 GB/s elapsed=3.6s
[12:54:06] copies=480000 rate=129911/s BW=34.1 GB/s elapsed=3.7s
[12:54:06] copies=490000 rate=129972/s BW=34.1 GB/s elapsed=3.8s
[12:54:06] copies=500000 rate=130028/s BW=34.1 GB/s elapsed=3.8s
[12:54:06] copies=510000 rate=130082/s BW=34.1 GB/s elapsed=3.9s
[12:54:06] copies=520000 rate=130114/s BW=34.1 GB/s elapsed=4.0s
[12:54:06] copies=530000 rate=130156/s BW=34.1 GB/s elapsed=4.1s
[12:54:06] copies=540000 rate=130200/s BW=34.1 GB/s elapsed=4.1s
[12:54:06] copies=550000 rate=130239/s BW=34.1 GB/s elapsed=4.2s
[12:54:06] copies=560000 rate=130276/s BW=34.2 GB/s elapsed=4.3s
[12:54:06] copies=570000 rate=130311/s BW=34.2 GB/s elapsed=4.4s
[12:54:06] copies=580000 rate=130345/s BW=34.2 GB/s elapsed=4.4s
[12:54:06] copies=590000 rate=130374/s BW=34.2 GB/s elapsed=4.5s
[12:54:07] copies=600000 rate=130406/s BW=34.2 GB/s elapsed=4.6s
[12:54:07] copies=610000 rate=130438/s BW=34.2 GB/s elapsed=4.7s
[12:54:07] copies=620000 rate=130468/s BW=34.2 GB/s elapsed=4.8s
[12:54:07] copies=630000 rate=130492/s BW=34.2 GB/s elapsed=4.8s
[12:54:07] copies=640000 rate=130514/s BW=34.2 GB/s elapsed=4.9s
[12:54:07] copies=650000 rate=130538/s BW=34.2 GB/s elapsed=5.0s
[12:54:07] copies=660000 rate=130562/s BW=34.2 GB/s elapsed=5.1s
[12:54:07] copies=670000 rate=130584/s BW=34.2 GB/s elapsed=5.1s
[12:54:07] copies=680000 rate=130603/s BW=34.2 GB/s elapsed=5.2s
[12:54:07] copies=690000 rate=130622/s BW=34.2 GB/s elapsed=5.3s
[12:54:07] copies=700000 rate=130645/s BW=34.2 GB/s elapsed=5.4s
[12:54:07] copies=710000 rate=130667/s BW=34.3 GB/s elapsed=5.4s
[12:54:07] copies=720000 rate=130686/s BW=34.3 GB/s elapsed=5.5s
[12:54:08] copies=730000 rate=130705/s BW=34.3 GB/s elapsed=5.6s
[12:54:08] copies=740000 rate=130724/s BW=34.3 GB/s elapsed=5.7s
[12:54:08] copies=750000 rate=130736/s BW=34.3 GB/s elapsed=5.7s
[12:54:08] copies=760000 rate=130747/s BW=34.3 GB/s elapsed=5.8s
[12:54:08] copies=770000 rate=130759/s BW=34.3 GB/s elapsed=5.9s
[12:54:08] copies=780000 rate=130759/s BW=34.3 GB/s elapsed=6.0s
[12:54:08] copies=790000 rate=130767/s BW=34.3 GB/s elapsed=6.0s
