[13:50:41] allocating 2× 128 KB buffers
[13:50:41] entering high-launch-rate memcpy loop
[13:50:42] copies=10000 rate=133398/s BW=35.0 GB/s elapsed=0.1s
[13:50:42] copies=20000 rate=133204/s BW=34.9 GB/s elapsed=0.2s
[13:50:42] copies=30000 rate=134465/s BW=35.2 GB/s elapsed=0.2s
[13:50:42] copies=40000 rate=133202/s BW=34.9 GB/s elapsed=0.3s
[13:50:42] copies=50000 rate=130238/s BW=34.1 GB/s elapsed=0.4s
[13:50:42] copies=60000 rate=130312/s BW=34.2 GB/s elapsed=0.5s
[13:50:42] copies=70000 rate=130863/s BW=34.3 GB/s elapsed=0.5s
[13:50:42] copies=80000 rate=131077/s BW=34.4 GB/s elapsed=0.6s
[13:50:42] copies=90000 rate=131409/s BW=34.4 GB/s elapsed=0.7s
[13:50:42] copies=100000 rate=131089/s BW=34.4 GB/s elapsed=0.8s
[13:50:42] copies=110000 rate=130791/s BW=34.3 GB/s elapsed=0.8s
[13:50:42] copies=120000 rate=127084/s BW=33.3 GB/s elapsed=0.9s
[13:50:42] copies=130000 rate=126721/s BW=33.2 GB/s elapsed=1.0s
[13:50:43] copies=140000 rate=127067/s BW=33.3 GB/s elapsed=1.1s
[13:50:43] copies=150000 rate=127236/s BW=33.4 GB/s elapsed=1.2s
[13:50:43] copies=160000 rate=127177/s BW=33.3 GB/s elapsed=1.3s
[13:50:43] copies=170000 rate=127376/s BW=33.4 GB/s elapsed=1.3s
[13:50:43] copies=180000 rate=127568/s BW=33.4 GB/s elapsed=1.4s
[13:50:43] copies=190000 rate=127525/s BW=33.4 GB/s elapsed=1.5s
[13:50:43] copies=200000 rate=127725/s BW=33.5 GB/s elapsed=1.6s
[13:50:43] copies=210000 rate=127931/s BW=33.5 GB/s elapsed=1.6s
[13:50:43] copies=220000 rate=127997/s BW=33.6 GB/s elapsed=1.7s
[13:50:43] copies=230000 rate=128083/s BW=33.6 GB/s elapsed=1.8s
[13:50:43] copies=240000 rate=128176/s BW=33.6 GB/s elapsed=1.9s
[13:50:43] copies=250000 rate=128259/s BW=33.6 GB/s elapsed=1.9s
[13:50:43] copies=260000 rate=128329/s BW=33.6 GB/s elapsed=2.0s
[13:50:44] copies=270000 rate=128383/s BW=33.7 GB/s elapsed=2.1s
[13:50:44] copies=280000 rate=128427/s BW=33.7 GB/s elapsed=2.2s
[13:50:44] copies=290000 rate=128474/s BW=33.7 GB/s elapsed=2.3s
[13:50:44] copies=300000 rate=128520/s BW=33.7 GB/s elapsed=2.3s
[13:50:44] copies=310000 rate=128625/s BW=33.7 GB/s elapsed=2.4s
[13:50:44] copies=320000 rate=128743/s BW=33.7 GB/s elapsed=2.5s
[13:50:44] copies=330000 rate=128837/s BW=33.8 GB/s elapsed=2.6s
[13:50:44] copies=340000 rate=128917/s BW=33.8 GB/s elapsed=2.6s
[13:50:44] copies=350000 rate=128992/s BW=33.8 GB/s elapsed=2.7s
[13:50:44] copies=360000 rate=129062/s BW=33.8 GB/s elapsed=2.8s
[13:50:44] copies=370000 rate=129126/s BW=33.8 GB/s elapsed=2.9s
[13:50:44] copies=380000 rate=129191/s BW=33.9 GB/s elapsed=2.9s
