[13:00:41] allocating 2× 128 KB buffers
[13:00:42] entering high-launch-rate memcpy loop
[13:00:42] copies=10000 rate=130020/s BW=34.1 GB/s elapsed=0.1s
[13:00:42] copies=20000 rate=129067/s BW=33.8 GB/s elapsed=0.2s
[13:00:42] copies=30000 rate=124820/s BW=32.7 GB/s elapsed=0.2s
[13:00:42] copies=40000 rate=126346/s BW=33.1 GB/s elapsed=0.3s
[13:00:42] copies=50000 rate=127315/s BW=33.4 GB/s elapsed=0.4s
[13:00:42] copies=60000 rate=126107/s BW=33.1 GB/s elapsed=0.5s
[13:00:42] copies=70000 rate=126786/s BW=33.2 GB/s elapsed=0.6s
[13:00:42] copies=80000 rate=127255/s BW=33.4 GB/s elapsed=0.6s
[13:00:42] copies=90000 rate=127584/s BW=33.4 GB/s elapsed=0.7s
[13:00:42] copies=100000 rate=127624/s BW=33.5 GB/s elapsed=0.8s
[13:00:43] copies=110000 rate=127887/s BW=33.5 GB/s elapsed=0.9s
[13:00:43] copies=120000 rate=128161/s BW=33.6 GB/s elapsed=0.9s
[13:00:43] copies=130000 rate=128408/s BW=33.7 GB/s elapsed=1.0s
[13:00:43] copies=140000 rate=128623/s BW=33.7 GB/s elapsed=1.1s
[13:00:43] copies=150000 rate=128814/s BW=33.8 GB/s elapsed=1.2s
[13:00:43] copies=160000 rate=128971/s BW=33.8 GB/s elapsed=1.2s
[13:00:43] copies=170000 rate=129098/s BW=33.8 GB/s elapsed=1.3s
[13:00:43] copies=180000 rate=129215/s BW=33.9 GB/s elapsed=1.4s
[13:00:43] copies=190000 rate=129300/s BW=33.9 GB/s elapsed=1.5s
[13:00:43] copies=200000 rate=129366/s BW=33.9 GB/s elapsed=1.5s
[13:00:43] copies=210000 rate=129435/s BW=33.9 GB/s elapsed=1.6s
[13:00:43] copies=220000 rate=129504/s BW=33.9 GB/s elapsed=1.7s
[13:00:43] copies=230000 rate=129566/s BW=34.0 GB/s elapsed=1.8s
[13:00:44] copies=240000 rate=129614/s BW=34.0 GB/s elapsed=1.9s
[13:00:44] copies=250000 rate=129692/s BW=34.0 GB/s elapsed=1.9s
[13:00:44] copies=260000 rate=129759/s BW=34.0 GB/s elapsed=2.0s
[13:00:44] copies=270000 rate=129822/s BW=34.0 GB/s elapsed=2.1s
[13:00:44] copies=280000 rate=129878/s BW=34.0 GB/s elapsed=2.2s
[13:00:44] copies=290000 rate=129934/s BW=34.1 GB/s elapsed=2.2s
[13:00:44] copies=300000 rate=129969/s BW=34.1 GB/s elapsed=2.3s
[13:00:44] copies=310000 rate=130008/s BW=34.1 GB/s elapsed=2.4s
[13:00:44] copies=320000 rate=130049/s BW=34.1 GB/s elapsed=2.5s
[13:00:44] copies=330000 rate=130086/s BW=34.1 GB/s elapsed=2.5s
[13:00:44] copies=340000 rate=130115/s BW=34.1 GB/s elapsed=2.6s
[13:00:44] copies=350000 rate=130147/s BW=34.1 GB/s elapsed=2.7s
[13:00:44] copies=360000 rate=130176/s BW=34.1 GB/s elapsed=2.8s
[13:00:45] copies=370000 rate=130196/s BW=34.1 GB/s elapsed=2.8s
[13:00:45] copies=380000 rate=130225/s BW=34.1 GB/s elapsed=2.9s
[13:00:45] copies=390000 rate=130229/s BW=34.1 GB/s elapsed=3.0s
[13:00:45] copies=400000 rate=130254/s BW=34.1 GB/s elapsed=3.1s
[13:00:45] copies=410000 rate=130279/s BW=34.2 GB/s elapsed=3.1s
[13:00:45] copies=420000 rate=130297/s BW=34.2 GB/s elapsed=3.2s
[13:00:45] copies=430000 rate=130319/s BW=34.2 GB/s elapsed=3.3s
[13:00:45] copies=440000 rate=130264/s BW=34.1 GB/s elapsed=3.4s
[13:00:45] copies=450000 rate=130440/s BW=34.2 GB/s elapsed=3.4s
[13:00:45] copies=460000 rate=130488/s BW=34.2 GB/s elapsed=3.5s
[13:00:45] copies=470000 rate=130414/s BW=34.2 GB/s elapsed=3.6s
[13:00:45] copies=480000 rate=130565/s BW=34.2 GB/s elapsed=3.7s
[13:00:45] copies=490000 rate=130602/s BW=34.2 GB/s elapsed=3.8s
[13:00:45] copies=500000 rate=130632/s BW=34.2 GB/s elapsed=3.8s
[13:00:46] copies=510000 rate=130660/s BW=34.3 GB/s elapsed=3.9s
[13:00:46] copies=520000 rate=130690/s BW=34.3 GB/s elapsed=4.0s
[13:00:46] copies=530000 rate=130714/s BW=34.3 GB/s elapsed=4.1s
[13:00:46] copies=540000 rate=130739/s BW=34.3 GB/s elapsed=4.1s
[13:00:46] copies=550000 rate=130758/s BW=34.3 GB/s elapsed=4.2s
[13:00:46] copies=560000 rate=130768/s BW=34.3 GB/s elapsed=4.3s
[13:00:46] copies=570000 rate=130792/s BW=34.3 GB/s elapsed=4.4s
[13:00:46] copies=580000 rate=130810/s BW=34.3 GB/s elapsed=4.4s
[13:00:46] copies=590000 rate=130815/s BW=34.3 GB/s elapsed=4.5s
[13:00:46] copies=600000 rate=130832/s BW=34.3 GB/s elapsed=4.6s
[13:00:46] copies=610000 rate=130850/s BW=34.3 GB/s elapsed=4.7s
