[12:48:22] allocating 2× 128 KB buffers
[12:48:22] entering high-launch-rate memcpy loop
[12:48:22] copies=10000 rate=91662/s BW=24.0 GB/s elapsed=0.1s
[12:48:22] copies=20000 rate=91986/s BW=24.1 GB/s elapsed=0.2s
[12:48:22] copies=30000 rate=91355/s BW=23.9 GB/s elapsed=0.3s
[12:48:23] copies=40000 rate=88165/s BW=23.1 GB/s elapsed=0.5s
[12:48:23] copies=50000 rate=88337/s BW=23.2 GB/s elapsed=0.6s
[12:48:23] copies=60000 rate=84340/s BW=22.1 GB/s elapsed=0.7s
[12:48:23] copies=70000 rate=81531/s BW=21.4 GB/s elapsed=0.9s
[12:48:23] copies=80000 rate=79669/s BW=20.9 GB/s elapsed=1.0s
[12:48:23] copies=90000 rate=78278/s BW=20.5 GB/s elapsed=1.1s
[12:48:23] copies=100000 rate=77194/s BW=20.2 GB/s elapsed=1.3s
[12:48:24] copies=110000 rate=76340/s BW=20.0 GB/s elapsed=1.4s
[12:48:24] copies=120000 rate=75632/s BW=19.8 GB/s elapsed=1.6s
[12:48:24] copies=130000 rate=75058/s BW=19.7 GB/s elapsed=1.7s
[12:48:24] copies=140000 rate=74550/s BW=19.5 GB/s elapsed=1.9s
[12:48:24] copies=150000 rate=74121/s BW=19.4 GB/s elapsed=2.0s
[12:48:24] copies=160000 rate=73762/s BW=19.3 GB/s elapsed=2.2s
[12:48:24] copies=170000 rate=73447/s BW=19.3 GB/s elapsed=2.3s
[12:48:25] copies=180000 rate=73170/s BW=19.2 GB/s elapsed=2.5s
[12:48:25] copies=190000 rate=72924/s BW=19.1 GB/s elapsed=2.6s
[12:48:25] copies=200000 rate=72706/s BW=19.1 GB/s elapsed=2.8s
[12:48:25] copies=210000 rate=72504/s BW=19.0 GB/s elapsed=2.9s
[12:48:25] copies=220000 rate=72329/s BW=19.0 GB/s elapsed=3.0s
[12:48:25] copies=230000 rate=72170/s BW=18.9 GB/s elapsed=3.2s
[12:48:25] copies=240000 rate=72025/s BW=18.9 GB/s elapsed=3.3s
[12:48:26] copies=250000 rate=71891/s BW=18.8 GB/s elapsed=3.5s
[12:48:26] copies=260000 rate=71768/s BW=18.8 GB/s elapsed=3.6s
[12:48:26] copies=270000 rate=71655/s BW=18.8 GB/s elapsed=3.8s
[12:48:26] copies=280000 rate=71549/s BW=18.8 GB/s elapsed=3.9s
[12:48:26] copies=290000 rate=71450/s BW=18.7 GB/s elapsed=4.1s
[12:48:26] copies=300000 rate=71359/s BW=18.7 GB/s elapsed=4.2s
[12:48:26] copies=310000 rate=71270/s BW=18.7 GB/s elapsed=4.3s
[12:48:27] copies=320000 rate=71187/s BW=18.7 GB/s elapsed=4.5s
[12:48:27] copies=330000 rate=71113/s BW=18.6 GB/s elapsed=4.6s
