[14:10:24] allocating 2× 128 KB buffers
[14:10:25] entering high-launch-rate memcpy loop
[14:10:25] copies=10000 rate=138181/s BW=36.2 GB/s elapsed=0.1s
[14:10:25] copies=20000 rate=138746/s BW=36.4 GB/s elapsed=0.1s
[14:10:25] copies=30000 rate=139166/s BW=36.5 GB/s elapsed=0.2s
[14:10:25] copies=40000 rate=137556/s BW=36.1 GB/s elapsed=0.3s
[14:10:25] copies=50000 rate=138226/s BW=36.2 GB/s elapsed=0.4s
[14:10:25] copies=60000 rate=134780/s BW=35.3 GB/s elapsed=0.4s
[14:10:25] copies=70000 rate=129914/s BW=34.1 GB/s elapsed=0.5s
[14:10:25] copies=80000 rate=131087/s BW=34.4 GB/s elapsed=0.6s
[14:10:25] copies=90000 rate=132026/s BW=34.6 GB/s elapsed=0.7s
[14:10:25] copies=100000 rate=132807/s BW=34.8 GB/s elapsed=0.8s
[14:10:25] copies=110000 rate=133064/s BW=34.9 GB/s elapsed=0.8s
[14:10:25] copies=120000 rate=133318/s BW=34.9 GB/s elapsed=0.9s
[14:10:26] copies=130000 rate=133821/s BW=35.1 GB/s elapsed=1.0s
[14:10:26] copies=140000 rate=134259/s BW=35.2 GB/s elapsed=1.0s
[14:10:26] copies=150000 rate=134552/s BW=35.3 GB/s elapsed=1.1s
[14:10:26] copies=160000 rate=134812/s BW=35.3 GB/s elapsed=1.2s
[14:10:26] copies=170000 rate=135158/s BW=35.4 GB/s elapsed=1.3s
[14:10:26] copies=180000 rate=135332/s BW=35.5 GB/s elapsed=1.3s
[14:10:26] copies=190000 rate=135488/s BW=35.5 GB/s elapsed=1.4s
[14:10:26] copies=200000 rate=135534/s BW=35.5 GB/s elapsed=1.5s
[14:10:26] copies=210000 rate=135734/s BW=35.6 GB/s elapsed=1.5s
[14:10:26] copies=220000 rate=135806/s BW=35.6 GB/s elapsed=1.6s
[14:10:26] copies=230000 rate=136043/s BW=35.7 GB/s elapsed=1.7s
[14:10:26] copies=240000 rate=136205/s BW=35.7 GB/s elapsed=1.8s
[14:10:26] copies=250000 rate=136355/s BW=35.7 GB/s elapsed=1.8s
[14:10:26] copies=260000 rate=136475/s BW=35.8 GB/s elapsed=1.9s
[14:10:27] copies=270000 rate=136582/s BW=35.8 GB/s elapsed=2.0s
[14:10:27] copies=280000 rate=136687/s BW=35.8 GB/s elapsed=2.0s
[14:10:27] copies=290000 rate=136785/s BW=35.9 GB/s elapsed=2.1s
[14:10:27] copies=300000 rate=136875/s BW=35.9 GB/s elapsed=2.2s
[14:10:27] copies=310000 rate=136966/s BW=35.9 GB/s elapsed=2.3s
[14:10:27] copies=320000 rate=137044/s BW=35.9 GB/s elapsed=2.3s
[14:10:27] copies=330000 rate=137101/s BW=35.9 GB/s elapsed=2.4s
[14:10:27] copies=340000 rate=137164/s BW=36.0 GB/s elapsed=2.5s
[14:10:27] copies=350000 rate=137217/s BW=36.0 GB/s elapsed=2.6s
[14:10:27] copies=360000 rate=137272/s BW=36.0 GB/s elapsed=2.6s
[14:10:27] copies=370000 rate=137326/s BW=36.0 GB/s elapsed=2.7s
[14:10:27] copies=380000 rate=137386/s BW=36.0 GB/s elapsed=2.8s
[14:10:27] copies=390000 rate=137445/s BW=36.0 GB/s elapsed=2.8s
[14:10:27] copies=400000 rate=137495/s BW=36.0 GB/s elapsed=2.9s
[14:10:28] copies=410000 rate=137547/s BW=36.1 GB/s elapsed=3.0s
[14:10:28] copies=420000 rate=137570/s BW=36.1 GB/s elapsed=3.1s
[14:10:28] copies=430000 rate=137615/s BW=36.1 GB/s elapsed=3.1s
[14:10:28] copies=440000 rate=137656/s BW=36.1 GB/s elapsed=3.2s
[14:10:28] copies=450000 rate=137696/s BW=36.1 GB/s elapsed=3.3s
[14:10:28] copies=460000 rate=137732/s BW=36.1 GB/s elapsed=3.3s
[14:10:28] copies=470000 rate=137766/s BW=36.1 GB/s elapsed=3.4s
[14:10:28] copies=480000 rate=137796/s BW=36.1 GB/s elapsed=3.5s
[14:10:28] copies=490000 rate=137823/s BW=36.1 GB/s elapsed=3.6s
[14:10:28] copies=500000 rate=137845/s BW=36.1 GB/s elapsed=3.6s
[14:10:28] copies=510000 rate=137862/s BW=36.1 GB/s elapsed=3.7s
[14:10:28] copies=520000 rate=137881/s BW=36.1 GB/s elapsed=3.8s
[14:10:28] copies=530000 rate=137904/s BW=36.2 GB/s elapsed=3.8s
[14:10:28] copies=540000 rate=137922/s BW=36.2 GB/s elapsed=3.9s
[14:10:29] copies=550000 rate=137941/s BW=36.2 GB/s elapsed=4.0s
[14:10:29] copies=560000 rate=137976/s BW=36.2 GB/s elapsed=4.1s
[14:10:29] copies=570000 rate=138010/s BW=36.2 GB/s elapsed=4.1s
[14:10:29] copies=580000 rate=138026/s BW=36.2 GB/s elapsed=4.2s
[14:10:29] copies=590000 rate=138046/s BW=36.2 GB/s elapsed=4.3s
[14:10:29] copies=600000 rate=138064/s BW=36.2 GB/s elapsed=4.3s
[14:10:29] copies=610000 rate=138084/s BW=36.2 GB/s elapsed=4.4s
[14:10:29] copies=620000 rate=138083/s BW=36.2 GB/s elapsed=4.5s
[14:10:29] copies=630000 rate=138116/s BW=36.2 GB/s elapsed=4.6s
[14:10:29] copies=640000 rate=138135/s BW=36.2 GB/s elapsed=4.6s
[14:10:29] copies=650000 rate=138151/s BW=36.2 GB/s elapsed=4.7s
[14:10:29] copies=660000 rate=138161/s BW=36.2 GB/s elapsed=4.8s
[14:10:29] copies=670000 rate=138179/s BW=36.2 GB/s elapsed=4.8s
[14:10:29] copies=680000 rate=138192/s BW=36.2 GB/s elapsed=4.9s
[14:10:30] copies=690000 rate=138207/s BW=36.2 GB/s elapsed=5.0s
[14:10:30] copies=700000 rate=138217/s BW=36.2 GB/s elapsed=5.1s
[14:10:30] copies=710000 rate=138233/s BW=36.2 GB/s elapsed=5.1s
[14:10:30] copies=720000 rate=138251/s BW=36.2 GB/s elapsed=5.2s
[14:10:30] copies=730000 rate=138274/s BW=36.2 GB/s elapsed=5.3s
[14:10:30] copies=740000 rate=138294/s BW=36.3 GB/s elapsed=5.4s
[14:10:30] copies=750000 rate=138312/s BW=36.3 GB/s elapsed=5.4s
[14:10:30] copies=760000 rate=138326/s BW=36.3 GB/s elapsed=5.5s
[14:10:30] copies=770000 rate=138346/s BW=36.3 GB/s elapsed=5.6s
[14:10:30] copies=780000 rate=138363/s BW=36.3 GB/s elapsed=5.6s
[14:10:30] copies=790000 rate=138379/s BW=36.3 GB/s elapsed=5.7s
[14:10:30] copies=800000 rate=138391/s BW=36.3 GB/s elapsed=5.8s
[14:10:30] copies=810000 rate=138406/s BW=36.3 GB/s elapsed=5.9s
[14:10:30] copies=820000 rate=138420/s BW=36.3 GB/s elapsed=5.9s
[14:10:31] copies=830000 rate=138439/s BW=36.3 GB/s elapsed=6.0s
[14:10:31] copies=840000 rate=138454/s BW=36.3 GB/s elapsed=6.1s
[14:10:31] copies=850000 rate=138472/s BW=36.3 GB/s elapsed=6.1s
[14:10:31] copies=860000 rate=138486/s BW=36.3 GB/s elapsed=6.2s
[14:10:31] copies=870000 rate=138501/s BW=36.3 GB/s elapsed=6.3s
[14:10:31] copies=880000 rate=138514/s BW=36.3 GB/s elapsed=6.4s
[14:10:31] copies=890000 rate=138529/s BW=36.3 GB/s elapsed=6.4s
[14:10:31] copies=900000 rate=138530/s BW=36.3 GB/s elapsed=6.5s
[14:10:31] copies=910000 rate=138542/s BW=36.3 GB/s elapsed=6.6s
[14:10:31] copies=920000 rate=138549/s BW=36.3 GB/s elapsed=6.6s
[14:10:31] copies=930000 rate=138558/s BW=36.3 GB/s elapsed=6.7s
[14:10:31] copies=940000 rate=138564/s BW=36.3 GB/s elapsed=6.8s
[14:10:31] copies=950000 rate=138573/s BW=36.3 GB/s elapsed=6.9s
[14:10:31] copies=960000 rate=138580/s BW=36.3 GB/s elapsed=6.9s
[14:10:32] copies=970000 rate=138591/s BW=36.3 GB/s elapsed=7.0s
[14:10:32] copies=980000 rate=138597/s BW=36.3 GB/s elapsed=7.1s
[14:10:32] copies=990000 rate=138606/s BW=36.3 GB/s elapsed=7.1s
[14:10:32] copies=1000000 rate=138613/s BW=36.3 GB/s elapsed=7.2s
[14:10:32] copies=1010000 rate=138616/s BW=36.3 GB/s elapsed=7.3s
[14:10:32] copies=1020000 rate=138622/s BW=36.3 GB/s elapsed=7.4s
[14:10:32] copies=1030000 rate=138626/s BW=36.3 GB/s elapsed=7.4s
[14:10:32] copies=1040000 rate=138628/s BW=36.3 GB/s elapsed=7.5s
[14:10:32] copies=1050000 rate=138632/s BW=36.3 GB/s elapsed=7.6s
[14:10:32] copies=1060000 rate=138634/s BW=36.3 GB/s elapsed=7.6s
[14:10:32] copies=1070000 rate=138639/s BW=36.3 GB/s elapsed=7.7s
[14:10:32] copies=1080000 rate=138643/s BW=36.3 GB/s elapsed=7.8s
[14:10:32] copies=1090000 rate=138649/s BW=36.3 GB/s elapsed=7.9s
[14:10:32] copies=1100000 rate=138652/s BW=36.3 GB/s elapsed=7.9s
[14:10:33] copies=1110000 rate=138655/s BW=36.3 GB/s elapsed=8.0s
[14:10:33] copies=1120000 rate=138658/s BW=36.3 GB/s elapsed=8.1s
[14:10:33] copies=1130000 rate=138662/s BW=36.3 GB/s elapsed=8.1s
[14:10:33] copies=1140000 rate=138662/s BW=36.3 GB/s elapsed=8.2s
[14:10:33] copies=1150000 rate=138663/s BW=36.3 GB/s elapsed=8.3s
[14:10:33] copies=1160000 rate=138661/s BW=36.3 GB/s elapsed=8.4s
[14:10:33] copies=1170000 rate=138663/s BW=36.3 GB/s elapsed=8.4s
[14:10:33] copies=1180000 rate=138664/s BW=36.3 GB/s elapsed=8.5s
[14:10:33] copies=1190000 rate=138668/s BW=36.4 GB/s elapsed=8.6s
