[13:07:28] allocating 2× 128 KB buffers
[13:07:28] entering high-launch-rate memcpy loop
[13:07:29] copies=10000 rate=129187/s BW=33.9 GB/s elapsed=0.1s
[13:07:29] copies=20000 rate=128234/s BW=33.6 GB/s elapsed=0.2s
[13:07:29] copies=30000 rate=125992/s BW=33.0 GB/s elapsed=0.2s
[13:07:29] copies=40000 rate=128287/s BW=33.6 GB/s elapsed=0.3s
[13:07:29] copies=50000 rate=127795/s BW=33.5 GB/s elapsed=0.4s
[13:07:29] copies=60000 rate=123975/s BW=32.5 GB/s elapsed=0.5s
[13:07:29] copies=70000 rate=124913/s BW=32.7 GB/s elapsed=0.6s
[13:07:29] copies=80000 rate=125302/s BW=32.8 GB/s elapsed=0.6s
[13:07:29] copies=90000 rate=123887/s BW=32.5 GB/s elapsed=0.7s
[13:07:29] copies=100000 rate=123661/s BW=32.4 GB/s elapsed=0.8s
[13:07:29] copies=110000 rate=120431/s BW=31.6 GB/s elapsed=0.9s
[13:07:29] copies=120000 rate=121230/s BW=31.8 GB/s elapsed=1.0s
[13:07:30] copies=130000 rate=121894/s BW=32.0 GB/s elapsed=1.1s
[13:07:30] copies=140000 rate=122203/s BW=32.0 GB/s elapsed=1.1s
[13:07:30] copies=150000 rate=121652/s BW=31.9 GB/s elapsed=1.2s
[13:07:30] copies=160000 rate=122360/s BW=32.1 GB/s elapsed=1.3s
[13:07:30] copies=170000 rate=122756/s BW=32.2 GB/s elapsed=1.4s
[13:07:30] copies=180000 rate=123138/s BW=32.3 GB/s elapsed=1.5s
[13:07:30] copies=190000 rate=123518/s BW=32.4 GB/s elapsed=1.5s
[13:07:30] copies=200000 rate=123727/s BW=32.4 GB/s elapsed=1.6s
[13:07:30] copies=210000 rate=122730/s BW=32.2 GB/s elapsed=1.7s
[13:07:30] copies=220000 rate=122250/s BW=32.0 GB/s elapsed=1.8s
[13:07:30] copies=230000 rate=121133/s BW=31.8 GB/s elapsed=1.9s
[13:07:30] copies=240000 rate=121696/s BW=31.9 GB/s elapsed=2.0s
[13:07:30] copies=250000 rate=122046/s BW=32.0 GB/s elapsed=2.0s
[13:07:31] copies=260000 rate=120011/s BW=31.5 GB/s elapsed=2.2s
[13:07:31] copies=270000 rate=115541/s BW=30.3 GB/s elapsed=2.3s
[13:07:31] copies=280000 rate=115869/s BW=30.4 GB/s elapsed=2.4s
[13:07:31] copies=290000 rate=115655/s BW=30.3 GB/s elapsed=2.5s
[13:07:31] copies=300000 rate=116086/s BW=30.4 GB/s elapsed=2.6s
[13:07:31] copies=310000 rate=116481/s BW=30.5 GB/s elapsed=2.7s
[13:07:31] copies=320000 rate=116855/s BW=30.6 GB/s elapsed=2.7s
[13:07:31] copies=330000 rate=117205/s BW=30.7 GB/s elapsed=2.8s
[13:07:31] copies=340000 rate=117539/s BW=30.8 GB/s elapsed=2.9s
[13:07:31] copies=350000 rate=117864/s BW=30.9 GB/s elapsed=3.0s
[13:07:31] copies=360000 rate=118144/s BW=31.0 GB/s elapsed=3.0s
[13:07:32] copies=370000 rate=118430/s BW=31.0 GB/s elapsed=3.1s
[13:07:32] copies=380000 rate=118704/s BW=31.1 GB/s elapsed=3.2s
[13:07:32] copies=390000 rate=118960/s BW=31.2 GB/s elapsed=3.3s
[13:07:32] copies=400000 rate=119207/s BW=31.2 GB/s elapsed=3.4s
[13:07:32] copies=410000 rate=119442/s BW=31.3 GB/s elapsed=3.4s
[13:07:32] copies=420000 rate=119670/s BW=31.4 GB/s elapsed=3.5s
[13:07:32] copies=430000 rate=119887/s BW=31.4 GB/s elapsed=3.6s
[13:07:32] copies=440000 rate=120088/s BW=31.5 GB/s elapsed=3.7s
[13:07:32] copies=450000 rate=120286/s BW=31.5 GB/s elapsed=3.7s
[13:07:32] copies=460000 rate=120478/s BW=31.6 GB/s elapsed=3.8s
[13:07:32] copies=470000 rate=120669/s BW=31.6 GB/s elapsed=3.9s
[13:07:32] copies=480000 rate=120853/s BW=31.7 GB/s elapsed=4.0s
[13:07:32] copies=490000 rate=121034/s BW=31.7 GB/s elapsed=4.0s
[13:07:33] copies=500000 rate=121208/s BW=31.8 GB/s elapsed=4.1s
[13:07:33] copies=510000 rate=121369/s BW=31.8 GB/s elapsed=4.2s
[13:07:33] copies=520000 rate=121524/s BW=31.9 GB/s elapsed=4.3s
[13:07:33] copies=530000 rate=121675/s BW=31.9 GB/s elapsed=4.4s
[13:07:33] copies=540000 rate=121825/s BW=31.9 GB/s elapsed=4.4s
[13:07:33] copies=550000 rate=121965/s BW=32.0 GB/s elapsed=4.5s
[13:07:33] copies=560000 rate=122110/s BW=32.0 GB/s elapsed=4.6s
[13:07:33] copies=570000 rate=122244/s BW=32.0 GB/s elapsed=4.7s
[13:07:33] copies=580000 rate=122383/s BW=32.1 GB/s elapsed=4.7s
[13:07:33] copies=590000 rate=122517/s BW=32.1 GB/s elapsed=4.8s
[13:07:33] copies=600000 rate=122652/s BW=32.2 GB/s elapsed=4.9s
