[12:57:29] allocating 2× 128 KB buffers
[12:57:30] entering high-launch-rate memcpy loop
[12:57:30] copies=10000 rate=123338/s BW=32.3 GB/s elapsed=0.1s
[12:57:30] copies=20000 rate=125175/s BW=32.8 GB/s elapsed=0.2s
[12:57:30] copies=30000 rate=124047/s BW=32.5 GB/s elapsed=0.2s
[12:57:30] copies=40000 rate=125422/s BW=32.9 GB/s elapsed=0.3s
[12:57:30] copies=50000 rate=123154/s BW=32.3 GB/s elapsed=0.4s
[12:57:30] copies=60000 rate=119980/s BW=31.5 GB/s elapsed=0.5s
[12:57:30] copies=70000 rate=114669/s BW=30.1 GB/s elapsed=0.6s
[12:57:30] copies=80000 rate=111195/s BW=29.1 GB/s elapsed=0.7s
[12:57:30] copies=90000 rate=109076/s BW=28.6 GB/s elapsed=0.8s
[12:57:31] copies=100000 rate=107739/s BW=28.2 GB/s elapsed=0.9s
[12:57:31] copies=110000 rate=104129/s BW=27.3 GB/s elapsed=1.1s
[12:57:31] copies=120000 rate=103562/s BW=27.1 GB/s elapsed=1.2s
[12:57:31] copies=130000 rate=102466/s BW=26.9 GB/s elapsed=1.3s
[12:57:31] copies=140000 rate=101527/s BW=26.6 GB/s elapsed=1.4s
[12:57:31] copies=150000 rate=100778/s BW=26.4 GB/s elapsed=1.5s
[12:57:31] copies=160000 rate=99270/s BW=26.0 GB/s elapsed=1.6s
[12:57:31] copies=170000 rate=98321/s BW=25.8 GB/s elapsed=1.7s
[12:57:32] copies=180000 rate=95865/s BW=25.1 GB/s elapsed=1.9s
[12:57:32] copies=190000 rate=93501/s BW=24.5 GB/s elapsed=2.0s
[12:57:32] copies=200000 rate=91317/s BW=23.9 GB/s elapsed=2.2s
[12:57:32] copies=210000 rate=88831/s BW=23.3 GB/s elapsed=2.4s
[12:57:32] copies=220000 rate=86380/s BW=22.6 GB/s elapsed=2.5s
[12:57:32] copies=230000 rate=83720/s BW=21.9 GB/s elapsed=2.7s
[12:57:33] copies=240000 rate=81120/s BW=21.3 GB/s elapsed=3.0s
[12:57:33] copies=250000 rate=78642/s BW=20.6 GB/s elapsed=3.2s
[12:57:33] copies=260000 rate=76487/s BW=20.1 GB/s elapsed=3.4s
[12:57:33] copies=270000 rate=74600/s BW=19.6 GB/s elapsed=3.6s
[12:57:34] copies=280000 rate=72934/s BW=19.1 GB/s elapsed=3.8s
[12:57:34] copies=290000 rate=71450/s BW=18.7 GB/s elapsed=4.1s
[12:57:34] copies=300000 rate=70121/s BW=18.4 GB/s elapsed=4.3s
[12:57:34] copies=310000 rate=68920/s BW=18.1 GB/s elapsed=4.5s
[12:57:34] copies=320000 rate=67833/s BW=17.8 GB/s elapsed=4.7s
[12:57:35] copies=330000 rate=66841/s BW=17.5 GB/s elapsed=4.9s
[12:57:35] copies=340000 rate=65933/s BW=17.3 GB/s elapsed=5.2s
[12:57:35] copies=350000 rate=65097/s BW=17.1 GB/s elapsed=5.4s
[12:57:35] copies=360000 rate=64328/s BW=16.9 GB/s elapsed=5.6s
[12:57:35] copies=370000 rate=63614/s BW=16.7 GB/s elapsed=5.8s
[12:57:36] copies=380000 rate=62952/s BW=16.5 GB/s elapsed=6.0s
[12:57:36] copies=390000 rate=62340/s BW=16.3 GB/s elapsed=6.3s
[12:57:36] copies=400000 rate=61769/s BW=16.2 GB/s elapsed=6.5s
[12:57:36] copies=410000 rate=61236/s BW=16.1 GB/s elapsed=6.7s
[12:57:37] copies=420000 rate=60737/s BW=15.9 GB/s elapsed=6.9s
[12:57:37] copies=430000 rate=60267/s BW=15.8 GB/s elapsed=7.1s
[12:57:37] copies=440000 rate=59825/s BW=15.7 GB/s elapsed=7.4s
[12:57:37] copies=450000 rate=59410/s BW=15.6 GB/s elapsed=7.6s
[12:57:37] copies=460000 rate=59018/s BW=15.5 GB/s elapsed=7.8s
[12:57:38] copies=470000 rate=58648/s BW=15.4 GB/s elapsed=8.0s
[12:57:38] copies=480000 rate=58297/s BW=15.3 GB/s elapsed=8.2s
[12:57:38] copies=490000 rate=57965/s BW=15.2 GB/s elapsed=8.5s
[12:57:38] copies=500000 rate=57649/s BW=15.1 GB/s elapsed=8.7s
[12:57:39] copies=510000 rate=57350/s BW=15.0 GB/s elapsed=8.9s
[12:57:39] copies=520000 rate=57064/s BW=15.0 GB/s elapsed=9.1s
[12:57:39] copies=530000 rate=56792/s BW=14.9 GB/s elapsed=9.3s
[12:57:39] copies=540000 rate=56533/s BW=14.8 GB/s elapsed=9.6s
[12:57:39] copies=550000 rate=56284/s BW=14.8 GB/s elapsed=9.8s
[12:57:40] copies=560000 rate=56047/s BW=14.7 GB/s elapsed=10.0s
[12:57:40] copies=570000 rate=55821/s BW=14.6 GB/s elapsed=10.2s
[12:57:40] copies=580000 rate=55603/s BW=14.6 GB/s elapsed=10.4s
[12:57:40] copies=590000 rate=55395/s BW=14.5 GB/s elapsed=10.7s
[12:57:41] copies=600000 rate=55195/s BW=14.5 GB/s elapsed=10.9s
[12:57:41] copies=610000 rate=55004/s BW=14.4 GB/s elapsed=11.1s
[12:57:41] copies=620000 rate=54819/s BW=14.4 GB/s elapsed=11.3s
[12:57:41] copies=630000 rate=54642/s BW=14.3 GB/s elapsed=11.5s
[12:57:41] copies=640000 rate=54471/s BW=14.3 GB/s elapsed=11.7s
[12:57:42] copies=650000 rate=54306/s BW=14.2 GB/s elapsed=12.0s
[12:57:42] copies=660000 rate=54148/s BW=14.2 GB/s elapsed=12.2s
[12:57:42] copies=670000 rate=53995/s BW=14.2 GB/s elapsed=12.4s
[12:57:42] copies=680000 rate=53847/s BW=14.1 GB/s elapsed=12.6s
[12:57:43] copies=690000 rate=53703/s BW=14.1 GB/s elapsed=12.8s
[12:57:43] copies=700000 rate=53566/s BW=14.0 GB/s elapsed=13.1s
[12:57:43] copies=710000 rate=53433/s BW=14.0 GB/s elapsed=13.3s
[12:57:43] copies=720000 rate=53304/s BW=14.0 GB/s elapsed=13.5s
[12:57:43] copies=730000 rate=53179/s BW=13.9 GB/s elapsed=13.7s
[12:57:44] copies=740000 rate=53058/s BW=13.9 GB/s elapsed=13.9s
[12:57:44] copies=750000 rate=52941/s BW=13.9 GB/s elapsed=14.2s
[12:57:44] copies=760000 rate=52827/s BW=13.8 GB/s elapsed=14.4s
[12:57:44] copies=770000 rate=52717/s BW=13.8 GB/s elapsed=14.6s
[12:57:44] copies=780000 rate=52611/s BW=13.8 GB/s elapsed=14.8s
[12:57:45] copies=790000 rate=52507/s BW=13.8 GB/s elapsed=15.0s
[12:57:45] copies=800000 rate=52407/s BW=13.7 GB/s elapsed=15.3s
[12:57:45] copies=810000 rate=52309/s BW=13.7 GB/s elapsed=15.5s
[12:57:45] copies=820000 rate=52214/s BW=13.7 GB/s elapsed=15.7s
[12:57:46] copies=830000 rate=52121/s BW=13.7 GB/s elapsed=15.9s
[12:57:46] copies=840000 rate=52032/s BW=13.6 GB/s elapsed=16.1s
[12:57:46] copies=850000 rate=51944/s BW=13.6 GB/s elapsed=16.4s
[12:57:46] copies=860000 rate=51859/s BW=13.6 GB/s elapsed=16.6s
[12:57:46] copies=870000 rate=51777/s BW=13.6 GB/s elapsed=16.8s
[12:57:47] copies=880000 rate=51695/s BW=13.6 GB/s elapsed=17.0s
[12:57:47] copies=890000 rate=51614/s BW=13.5 GB/s elapsed=17.2s
[12:57:47] copies=900000 rate=51536/s BW=13.5 GB/s elapsed=17.5s
[12:57:47] copies=910000 rate=51460/s BW=13.5 GB/s elapsed=17.7s
[12:57:48] copies=920000 rate=51385/s BW=13.5 GB/s elapsed=17.9s
[12:57:48] copies=930000 rate=51313/s BW=13.5 GB/s elapsed=18.1s
[12:57:48] copies=940000 rate=51243/s BW=13.4 GB/s elapsed=18.3s
[12:57:48] copies=950000 rate=51175/s BW=13.4 GB/s elapsed=18.6s
[12:57:48] copies=960000 rate=51108/s BW=13.4 GB/s elapsed=18.8s
[12:57:49] copies=970000 rate=51043/s BW=13.4 GB/s elapsed=19.0s
