[13:38:45] allocating 2× 128 KB buffers
[13:38:45] entering high-launch-rate memcpy loop
[13:38:45] copies=10000 rate=130858/s BW=34.3 GB/s elapsed=0.1s
[13:38:45] copies=20000 rate=129964/s BW=34.1 GB/s elapsed=0.2s
[13:38:45] copies=30000 rate=129664/s BW=34.0 GB/s elapsed=0.2s
[13:38:45] copies=40000 rate=129627/s BW=34.0 GB/s elapsed=0.3s
[13:38:45] copies=50000 rate=129497/s BW=33.9 GB/s elapsed=0.4s
[13:38:46] copies=60000 rate=129483/s BW=33.9 GB/s elapsed=0.5s
[13:38:46] copies=70000 rate=129337/s BW=33.9 GB/s elapsed=0.5s
[13:38:46] copies=80000 rate=129319/s BW=33.9 GB/s elapsed=0.6s
[13:38:46] copies=90000 rate=129271/s BW=33.9 GB/s elapsed=0.7s
[13:38:46] copies=100000 rate=129256/s BW=33.9 GB/s elapsed=0.8s
[13:38:46] copies=110000 rate=128999/s BW=33.8 GB/s elapsed=0.9s
[13:38:46] copies=120000 rate=129014/s BW=33.8 GB/s elapsed=0.9s
[13:38:46] copies=130000 rate=129012/s BW=33.8 GB/s elapsed=1.0s
[13:38:46] copies=140000 rate=129050/s BW=33.8 GB/s elapsed=1.1s
[13:38:46] copies=150000 rate=129051/s BW=33.8 GB/s elapsed=1.2s
[13:38:46] copies=160000 rate=129062/s BW=33.8 GB/s elapsed=1.2s
[13:38:46] copies=170000 rate=129063/s BW=33.8 GB/s elapsed=1.3s
[13:38:46] copies=180000 rate=129110/s BW=33.8 GB/s elapsed=1.4s
[13:38:47] copies=190000 rate=129139/s BW=33.9 GB/s elapsed=1.5s
[13:38:47] copies=200000 rate=129177/s BW=33.9 GB/s elapsed=1.5s
[13:38:47] copies=210000 rate=129212/s BW=33.9 GB/s elapsed=1.6s
[13:38:47] copies=220000 rate=129233/s BW=33.9 GB/s elapsed=1.7s
[13:38:47] copies=230000 rate=129266/s BW=33.9 GB/s elapsed=1.8s
[13:38:47] copies=240000 rate=129297/s BW=33.9 GB/s elapsed=1.9s
[13:38:47] copies=250000 rate=129323/s BW=33.9 GB/s elapsed=1.9s
[13:38:47] copies=260000 rate=129356/s BW=33.9 GB/s elapsed=2.0s
[13:38:47] copies=270000 rate=129384/s BW=33.9 GB/s elapsed=2.1s
[13:38:47] copies=280000 rate=129408/s BW=33.9 GB/s elapsed=2.2s
[13:38:47] copies=290000 rate=129437/s BW=33.9 GB/s elapsed=2.2s
[13:38:47] copies=300000 rate=129463/s BW=33.9 GB/s elapsed=2.3s
[13:38:47] copies=310000 rate=129475/s BW=33.9 GB/s elapsed=2.4s
[13:38:48] copies=320000 rate=129489/s BW=33.9 GB/s elapsed=2.5s
[13:38:48] copies=330000 rate=129499/s BW=33.9 GB/s elapsed=2.5s
[13:38:48] copies=340000 rate=129521/s BW=34.0 GB/s elapsed=2.6s
[13:38:48] copies=350000 rate=129538/s BW=34.0 GB/s elapsed=2.7s
[13:38:48] copies=360000 rate=129560/s BW=34.0 GB/s elapsed=2.8s
[13:38:48] copies=370000 rate=129571/s BW=34.0 GB/s elapsed=2.9s
[13:38:48] copies=380000 rate=129595/s BW=34.0 GB/s elapsed=2.9s
[13:38:48] copies=390000 rate=129559/s BW=34.0 GB/s elapsed=3.0s
[13:38:48] copies=400000 rate=129654/s BW=34.0 GB/s elapsed=3.1s
[13:38:48] copies=410000 rate=129697/s BW=34.0 GB/s elapsed=3.2s
[13:38:48] copies=420000 rate=129749/s BW=34.0 GB/s elapsed=3.2s
[13:38:48] copies=430000 rate=129841/s BW=34.0 GB/s elapsed=3.3s
[13:38:48] copies=440000 rate=129867/s BW=34.0 GB/s elapsed=3.4s
[13:38:49] copies=450000 rate=129897/s BW=34.1 GB/s elapsed=3.5s
[13:38:49] copies=460000 rate=129930/s BW=34.1 GB/s elapsed=3.5s
[13:38:49] copies=470000 rate=129958/s BW=34.1 GB/s elapsed=3.6s
[13:38:49] copies=480000 rate=129981/s BW=34.1 GB/s elapsed=3.7s
[13:38:49] copies=490000 rate=130004/s BW=34.1 GB/s elapsed=3.8s
[13:38:49] copies=500000 rate=130031/s BW=34.1 GB/s elapsed=3.8s
[13:38:49] copies=510000 rate=130050/s BW=34.1 GB/s elapsed=3.9s
[13:38:49] copies=520000 rate=130071/s BW=34.1 GB/s elapsed=4.0s
[13:38:49] copies=530000 rate=130116/s BW=34.1 GB/s elapsed=4.1s
[13:38:49] copies=540000 rate=130135/s BW=34.1 GB/s elapsed=4.1s
[13:38:49] copies=550000 rate=130156/s BW=34.1 GB/s elapsed=4.2s
[13:38:49] copies=560000 rate=130178/s BW=34.1 GB/s elapsed=4.3s
[13:38:49] copies=570000 rate=130198/s BW=34.1 GB/s elapsed=4.4s
[13:38:49] copies=580000 rate=130218/s BW=34.1 GB/s elapsed=4.5s
[13:38:50] copies=590000 rate=130221/s BW=34.1 GB/s elapsed=4.5s
[13:38:50] copies=600000 rate=130235/s BW=34.1 GB/s elapsed=4.6s
[13:38:50] copies=610000 rate=130246/s BW=34.1 GB/s elapsed=4.7s
[13:38:50] copies=620000 rate=130265/s BW=34.1 GB/s elapsed=4.8s
[13:38:50] copies=630000 rate=130282/s BW=34.2 GB/s elapsed=4.8s
[13:38:50] copies=640000 rate=130304/s BW=34.2 GB/s elapsed=4.9s
[13:38:50] copies=650000 rate=130324/s BW=34.2 GB/s elapsed=5.0s
[13:38:50] copies=660000 rate=130343/s BW=34.2 GB/s elapsed=5.1s
[13:38:50] copies=670000 rate=130358/s BW=34.2 GB/s elapsed=5.1s
[13:38:50] copies=680000 rate=130378/s BW=34.2 GB/s elapsed=5.2s
[13:38:50] copies=690000 rate=130400/s BW=34.2 GB/s elapsed=5.3s
[13:38:50] copies=700000 rate=130423/s BW=34.2 GB/s elapsed=5.4s
[13:38:50] copies=710000 rate=130445/s BW=34.2 GB/s elapsed=5.4s
[13:38:51] copies=720000 rate=130471/s BW=34.2 GB/s elapsed=5.5s
[13:38:51] copies=730000 rate=130494/s BW=34.2 GB/s elapsed=5.6s
[13:38:51] copies=740000 rate=130516/s BW=34.2 GB/s elapsed=5.7s
[13:38:51] copies=750000 rate=130533/s BW=34.2 GB/s elapsed=5.7s
[13:38:51] copies=760000 rate=130552/s BW=34.2 GB/s elapsed=5.8s
[13:38:51] copies=770000 rate=130568/s BW=34.2 GB/s elapsed=5.9s
[13:38:51] copies=780000 rate=130587/s BW=34.2 GB/s elapsed=6.0s
[13:38:51] copies=790000 rate=130603/s BW=34.2 GB/s elapsed=6.0s
[13:38:51] copies=800000 rate=130619/s BW=34.2 GB/s elapsed=6.1s
[13:38:51] copies=810000 rate=130634/s BW=34.2 GB/s elapsed=6.2s
[13:38:51] copies=820000 rate=130650/s BW=34.2 GB/s elapsed=6.3s
[13:38:51] copies=830000 rate=130664/s BW=34.3 GB/s elapsed=6.4s
[13:38:51] copies=840000 rate=130679/s BW=34.3 GB/s elapsed=6.4s
[13:38:52] copies=850000 rate=130683/s BW=34.3 GB/s elapsed=6.5s
[13:38:52] copies=860000 rate=130698/s BW=34.3 GB/s elapsed=6.6s
[13:38:52] copies=870000 rate=130708/s BW=34.3 GB/s elapsed=6.7s
[13:38:52] copies=880000 rate=130721/s BW=34.3 GB/s elapsed=6.7s
[13:38:52] copies=890000 rate=130731/s BW=34.3 GB/s elapsed=6.8s
[13:38:52] copies=900000 rate=130744/s BW=34.3 GB/s elapsed=6.9s
[13:38:52] copies=910000 rate=130754/s BW=34.3 GB/s elapsed=7.0s
[13:38:52] copies=920000 rate=130766/s BW=34.3 GB/s elapsed=7.0s
[13:38:52] copies=930000 rate=130777/s BW=34.3 GB/s elapsed=7.1s
[13:38:52] copies=940000 rate=130790/s BW=34.3 GB/s elapsed=7.2s
[13:38:52] copies=950000 rate=130801/s BW=34.3 GB/s elapsed=7.3s
[13:38:52] copies=960000 rate=130813/s BW=34.3 GB/s elapsed=7.3s
[13:38:52] copies=970000 rate=130821/s BW=34.3 GB/s elapsed=7.4s
[13:38:53] copies=980000 rate=130831/s BW=34.3 GB/s elapsed=7.5s
[13:38:53] copies=990000 rate=130839/s BW=34.3 GB/s elapsed=7.6s
[13:38:53] copies=1000000 rate=130849/s BW=34.3 GB/s elapsed=7.6s
[13:38:53] copies=1010000 rate=130856/s BW=34.3 GB/s elapsed=7.7s
[13:38:53] copies=1020000 rate=130866/s BW=34.3 GB/s elapsed=7.8s
[13:38:53] copies=1030000 rate=130875/s BW=34.3 GB/s elapsed=7.9s
[13:38:53] copies=1040000 rate=130884/s BW=34.3 GB/s elapsed=7.9s
[13:38:53] copies=1050000 rate=130892/s BW=34.3 GB/s elapsed=8.0s
[13:38:53] copies=1060000 rate=130900/s BW=34.3 GB/s elapsed=8.1s
[13:38:53] copies=1070000 rate=130907/s BW=34.3 GB/s elapsed=8.2s
[13:38:53] copies=1080000 rate=130916/s BW=34.3 GB/s elapsed=8.2s
[13:38:53] copies=1090000 rate=130922/s BW=34.3 GB/s elapsed=8.3s
[13:38:53] copies=1100000 rate=130931/s BW=34.3 GB/s elapsed=8.4s
[13:38:54] copies=1110000 rate=130939/s BW=34.3 GB/s elapsed=8.5s
[13:38:54] copies=1120000 rate=130947/s BW=34.3 GB/s elapsed=8.6s
[13:38:54] copies=1130000 rate=130953/s BW=34.3 GB/s elapsed=8.6s
[13:38:54] copies=1140000 rate=130962/s BW=34.3 GB/s elapsed=8.7s
[13:38:54] copies=1150000 rate=130969/s BW=34.3 GB/s elapsed=8.8s
[13:38:54] copies=1160000 rate=130977/s BW=34.3 GB/s elapsed=8.9s
[13:38:54] copies=1170000 rate=130984/s BW=34.3 GB/s elapsed=8.9s
[13:38:54] copies=1180000 rate=130982/s BW=34.3 GB/s elapsed=9.0s
[13:38:54] copies=1190000 rate=130988/s BW=34.3 GB/s elapsed=9.1s
[13:38:54] copies=1200000 rate=130995/s BW=34.3 GB/s elapsed=9.2s
[13:38:54] copies=1210000 rate=130999/s BW=34.3 GB/s elapsed=9.2s
[13:38:54] copies=1220000 rate=131004/s BW=34.3 GB/s elapsed=9.3s
[13:38:54] copies=1230000 rate=131008/s BW=34.3 GB/s elapsed=9.4s
[13:38:55] copies=1240000 rate=131011/s BW=34.3 GB/s elapsed=9.5s
[13:38:55] copies=1250000 rate=131012/s BW=34.3 GB/s elapsed=9.5s
[13:38:55] copies=1260000 rate=131015/s BW=34.3 GB/s elapsed=9.6s
[13:38:55] copies=1270000 rate=131015/s BW=34.3 GB/s elapsed=9.7s
[13:38:55] copies=1280000 rate=131014/s BW=34.3 GB/s elapsed=9.8s
[13:38:55] copies=1290000 rate=131013/s BW=34.3 GB/s elapsed=9.8s
[13:38:55] copies=1300000 rate=131012/s BW=34.3 GB/s elapsed=9.9s
[13:38:55] copies=1310000 rate=131010/s BW=34.3 GB/s elapsed=10.0s
[13:38:55] copies=1320000 rate=131011/s BW=34.3 GB/s elapsed=10.1s
[13:38:55] copies=1330000 rate=131011/s BW=34.3 GB/s elapsed=10.2s
[13:38:55] copies=1340000 rate=131012/s BW=34.3 GB/s elapsed=10.2s
[13:38:55] copies=1350000 rate=131012/s BW=34.3 GB/s elapsed=10.3s
[13:38:55] copies=1360000 rate=131013/s BW=34.3 GB/s elapsed=10.4s
[13:38:55] copies=1370000 rate=131012/s BW=34.3 GB/s elapsed=10.5s
