[14:01:01] allocating 2× 128 KB buffers
[14:01:01] entering high-launch-rate memcpy loop
[14:01:01] copies=10000 rate=127547/s BW=33.4 GB/s elapsed=0.1s
[14:01:01] copies=20000 rate=127017/s BW=33.3 GB/s elapsed=0.2s
[14:01:01] copies=30000 rate=125238/s BW=32.8 GB/s elapsed=0.2s
[14:01:02] copies=40000 rate=125892/s BW=33.0 GB/s elapsed=0.3s
[14:01:02] copies=50000 rate=126200/s BW=33.1 GB/s elapsed=0.4s
[14:01:02] copies=60000 rate=126519/s BW=33.2 GB/s elapsed=0.5s
[14:01:02] copies=70000 rate=126921/s BW=33.3 GB/s elapsed=0.6s
[14:01:02] copies=80000 rate=126982/s BW=33.3 GB/s elapsed=0.6s
[14:01:02] copies=90000 rate=127016/s BW=33.3 GB/s elapsed=0.7s
[14:01:02] copies=100000 rate=127040/s BW=33.3 GB/s elapsed=0.8s
[14:01:02] copies=110000 rate=126808/s BW=33.2 GB/s elapsed=0.9s
[14:01:02] copies=120000 rate=126833/s BW=33.2 GB/s elapsed=0.9s
[14:01:02] copies=130000 rate=126874/s BW=33.3 GB/s elapsed=1.0s
[14:01:02] copies=140000 rate=126904/s BW=33.3 GB/s elapsed=1.1s
[14:01:02] copies=150000 rate=126935/s BW=33.3 GB/s elapsed=1.2s
[14:01:02] copies=160000 rate=126941/s BW=33.3 GB/s elapsed=1.3s
[14:01:03] copies=170000 rate=126960/s BW=33.3 GB/s elapsed=1.3s
[14:01:03] copies=180000 rate=126978/s BW=33.3 GB/s elapsed=1.4s
[14:01:03] copies=190000 rate=126992/s BW=33.3 GB/s elapsed=1.5s
[14:01:03] copies=200000 rate=127012/s BW=33.3 GB/s elapsed=1.6s
[14:01:03] copies=210000 rate=127072/s BW=33.3 GB/s elapsed=1.7s
[14:01:03] copies=220000 rate=127095/s BW=33.3 GB/s elapsed=1.7s
[14:01:03] copies=230000 rate=127120/s BW=33.3 GB/s elapsed=1.8s
[14:01:03] copies=240000 rate=127160/s BW=33.3 GB/s elapsed=1.9s
[14:01:03] copies=250000 rate=127213/s BW=33.3 GB/s elapsed=2.0s
[14:01:03] copies=260000 rate=127222/s BW=33.4 GB/s elapsed=2.0s
[14:01:03] copies=270000 rate=127223/s BW=33.4 GB/s elapsed=2.1s
[14:01:03] copies=280000 rate=127222/s BW=33.4 GB/s elapsed=2.2s
[14:01:03] copies=290000 rate=127220/s BW=33.4 GB/s elapsed=2.3s
[14:01:04] copies=300000 rate=127210/s BW=33.3 GB/s elapsed=2.4s
[14:01:04] copies=310000 rate=127210/s BW=33.3 GB/s elapsed=2.4s
[14:01:04] copies=320000 rate=127211/s BW=33.3 GB/s elapsed=2.5s
[14:01:04] copies=330000 rate=127216/s BW=33.3 GB/s elapsed=2.6s
[14:01:04] copies=340000 rate=127220/s BW=33.3 GB/s elapsed=2.7s
[14:01:04] copies=350000 rate=127223/s BW=33.4 GB/s elapsed=2.8s
[14:01:04] copies=360000 rate=127108/s BW=33.3 GB/s elapsed=2.8s
[14:01:04] copies=370000 rate=127331/s BW=33.4 GB/s elapsed=2.9s
[14:01:04] copies=380000 rate=127376/s BW=33.4 GB/s elapsed=3.0s
[14:01:04] copies=390000 rate=127366/s BW=33.4 GB/s elapsed=3.1s
[14:01:04] copies=400000 rate=127387/s BW=33.4 GB/s elapsed=3.1s
[14:01:04] copies=410000 rate=127438/s BW=33.4 GB/s elapsed=3.2s
[14:01:05] copies=420000 rate=127436/s BW=33.4 GB/s elapsed=3.3s
[14:01:05] copies=430000 rate=127448/s BW=33.4 GB/s elapsed=3.4s
[14:01:05] copies=440000 rate=127478/s BW=33.4 GB/s elapsed=3.5s
[14:01:05] copies=450000 rate=127477/s BW=33.4 GB/s elapsed=3.5s
[14:01:05] copies=460000 rate=127480/s BW=33.4 GB/s elapsed=3.6s
[14:01:05] copies=470000 rate=127481/s BW=33.4 GB/s elapsed=3.7s
[14:01:05] copies=480000 rate=127480/s BW=33.4 GB/s elapsed=3.8s
[14:01:05] copies=490000 rate=127486/s BW=33.4 GB/s elapsed=3.8s
[14:01:05] copies=500000 rate=127488/s BW=33.4 GB/s elapsed=3.9s
[14:01:05] copies=510000 rate=127490/s BW=33.4 GB/s elapsed=4.0s
[14:01:05] copies=520000 rate=127504/s BW=33.4 GB/s elapsed=4.1s
[14:01:05] copies=530000 rate=127508/s BW=33.4 GB/s elapsed=4.2s
[14:01:05] copies=540000 rate=127503/s BW=33.4 GB/s elapsed=4.2s
[14:01:06] copies=550000 rate=127506/s BW=33.4 GB/s elapsed=4.3s
[14:01:06] copies=560000 rate=127507/s BW=33.4 GB/s elapsed=4.4s
[14:01:06] copies=570000 rate=127507/s BW=33.4 GB/s elapsed=4.5s
[14:01:06] copies=580000 rate=127494/s BW=33.4 GB/s elapsed=4.5s
[14:01:06] copies=590000 rate=127493/s BW=33.4 GB/s elapsed=4.6s
[14:01:06] copies=600000 rate=127510/s BW=33.4 GB/s elapsed=4.7s
[14:01:06] copies=610000 rate=127527/s BW=33.4 GB/s elapsed=4.8s
[14:01:06] copies=620000 rate=127522/s BW=33.4 GB/s elapsed=4.9s
[14:01:06] copies=630000 rate=127517/s BW=33.4 GB/s elapsed=4.9s
[14:01:06] copies=640000 rate=127511/s BW=33.4 GB/s elapsed=5.0s
[14:01:06] copies=650000 rate=127506/s BW=33.4 GB/s elapsed=5.1s
[14:01:06] copies=660000 rate=127500/s BW=33.4 GB/s elapsed=5.2s
[14:01:06] copies=670000 rate=127494/s BW=33.4 GB/s elapsed=5.3s
[14:01:07] copies=680000 rate=127488/s BW=33.4 GB/s elapsed=5.3s
[14:01:07] copies=690000 rate=127480/s BW=33.4 GB/s elapsed=5.4s
[14:01:07] copies=700000 rate=127474/s BW=33.4 GB/s elapsed=5.5s
[14:01:07] copies=710000 rate=127472/s BW=33.4 GB/s elapsed=5.6s
[14:01:07] copies=720000 rate=127486/s BW=33.4 GB/s elapsed=5.6s
[14:01:07] copies=730000 rate=127489/s BW=33.4 GB/s elapsed=5.7s
[14:01:07] copies=740000 rate=127485/s BW=33.4 GB/s elapsed=5.8s
[14:01:07] copies=750000 rate=127480/s BW=33.4 GB/s elapsed=5.9s
[14:01:07] copies=760000 rate=127474/s BW=33.4 GB/s elapsed=6.0s
[14:01:07] copies=770000 rate=127471/s BW=33.4 GB/s elapsed=6.0s
[14:01:07] copies=780000 rate=127466/s BW=33.4 GB/s elapsed=6.1s
[14:01:07] copies=790000 rate=127468/s BW=33.4 GB/s elapsed=6.2s
[14:01:07] copies=800000 rate=127470/s BW=33.4 GB/s elapsed=6.3s
[14:01:08] copies=810000 rate=127470/s BW=33.4 GB/s elapsed=6.4s
[14:01:08] copies=820000 rate=127470/s BW=33.4 GB/s elapsed=6.4s
[14:01:08] copies=830000 rate=127462/s BW=33.4 GB/s elapsed=6.5s
[14:01:08] copies=840000 rate=127461/s BW=33.4 GB/s elapsed=6.6s
[14:01:08] copies=850000 rate=127463/s BW=33.4 GB/s elapsed=6.7s
[14:01:08] copies=860000 rate=127465/s BW=33.4 GB/s elapsed=6.7s
[14:01:08] copies=870000 rate=127469/s BW=33.4 GB/s elapsed=6.8s
[14:01:08] copies=880000 rate=127468/s BW=33.4 GB/s elapsed=6.9s
[14:01:08] copies=890000 rate=127474/s BW=33.4 GB/s elapsed=7.0s
[14:01:08] copies=900000 rate=127479/s BW=33.4 GB/s elapsed=7.1s
[14:01:08] copies=910000 rate=127480/s BW=33.4 GB/s elapsed=7.1s
[14:01:08] copies=920000 rate=127480/s BW=33.4 GB/s elapsed=7.2s
[14:01:08] copies=930000 rate=127507/s BW=33.4 GB/s elapsed=7.3s
[14:01:09] copies=940000 rate=127503/s BW=33.4 GB/s elapsed=7.4s
[14:01:09] copies=950000 rate=127504/s BW=33.4 GB/s elapsed=7.5s
[14:01:09] copies=960000 rate=127503/s BW=33.4 GB/s elapsed=7.5s
[14:01:09] copies=970000 rate=127502/s BW=33.4 GB/s elapsed=7.6s
[14:01:09] copies=980000 rate=127499/s BW=33.4 GB/s elapsed=7.7s
[14:01:09] copies=990000 rate=127499/s BW=33.4 GB/s elapsed=7.8s
[14:01:09] copies=1000000 rate=127497/s BW=33.4 GB/s elapsed=7.8s
[14:01:09] copies=1010000 rate=127498/s BW=33.4 GB/s elapsed=7.9s
[14:01:09] copies=1020000 rate=127498/s BW=33.4 GB/s elapsed=8.0s
[14:01:09] copies=1030000 rate=127500/s BW=33.4 GB/s elapsed=8.1s
[14:01:09] copies=1040000 rate=127503/s BW=33.4 GB/s elapsed=8.2s
[14:01:09] copies=1050000 rate=127504/s BW=33.4 GB/s elapsed=8.2s
[14:01:10] copies=1060000 rate=127502/s BW=33.4 GB/s elapsed=8.3s
[14:01:10] copies=1070000 rate=127501/s BW=33.4 GB/s elapsed=8.4s
[14:01:10] copies=1080000 rate=127501/s BW=33.4 GB/s elapsed=8.5s
[14:01:10] copies=1090000 rate=127501/s BW=33.4 GB/s elapsed=8.5s
[14:01:10] copies=1100000 rate=127501/s BW=33.4 GB/s elapsed=8.6s
[14:01:10] copies=1110000 rate=127502/s BW=33.4 GB/s elapsed=8.7s
[14:01:10] copies=1120000 rate=127501/s BW=33.4 GB/s elapsed=8.8s
[14:01:10] copies=1130000 rate=127500/s BW=33.4 GB/s elapsed=8.9s
[14:01:10] copies=1140000 rate=127495/s BW=33.4 GB/s elapsed=8.9s
[14:01:10] copies=1150000 rate=127485/s BW=33.4 GB/s elapsed=9.0s
[14:01:10] copies=1160000 rate=127482/s BW=33.4 GB/s elapsed=9.1s
[14:01:10] copies=1170000 rate=127481/s BW=33.4 GB/s elapsed=9.2s
[14:01:10] copies=1180000 rate=127479/s BW=33.4 GB/s elapsed=9.3s
[14:01:11] copies=1190000 rate=127479/s BW=33.4 GB/s elapsed=9.3s
[14:01:11] copies=1200000 rate=127478/s BW=33.4 GB/s elapsed=9.4s
[14:01:11] copies=1210000 rate=127479/s BW=33.4 GB/s elapsed=9.5s
[14:01:11] copies=1220000 rate=127478/s BW=33.4 GB/s elapsed=9.6s
[14:01:11] copies=1230000 rate=127477/s BW=33.4 GB/s elapsed=9.6s
[14:01:11] copies=1240000 rate=127477/s BW=33.4 GB/s elapsed=9.7s
[14:01:11] copies=1250000 rate=127476/s BW=33.4 GB/s elapsed=9.8s
[14:01:11] copies=1260000 rate=127473/s BW=33.4 GB/s elapsed=9.9s
[14:01:11] copies=1270000 rate=127473/s BW=33.4 GB/s elapsed=10.0s
[14:01:11] copies=1280000 rate=127472/s BW=33.4 GB/s elapsed=10.0s
[14:01:11] copies=1290000 rate=127471/s BW=33.4 GB/s elapsed=10.1s
[14:01:11] copies=1300000 rate=127471/s BW=33.4 GB/s elapsed=10.2s
[14:01:11] copies=1310000 rate=127471/s BW=33.4 GB/s elapsed=10.3s
[14:01:12] copies=1320000 rate=127470/s BW=33.4 GB/s elapsed=10.4s
[14:01:12] copies=1330000 rate=127469/s BW=33.4 GB/s elapsed=10.4s
[14:01:12] copies=1340000 rate=127464/s BW=33.4 GB/s elapsed=10.5s
[14:01:12] copies=1350000 rate=127464/s BW=33.4 GB/s elapsed=10.6s
[14:01:12] copies=1360000 rate=127462/s BW=33.4 GB/s elapsed=10.7s
[14:01:12] copies=1370000 rate=127460/s BW=33.4 GB/s elapsed=10.7s
[14:01:12] copies=1380000 rate=127457/s BW=33.4 GB/s elapsed=10.8s
[14:01:12] copies=1390000 rate=127455/s BW=33.4 GB/s elapsed=10.9s
[14:01:12] copies=1400000 rate=127452/s BW=33.4 GB/s elapsed=11.0s
[14:01:12] copies=1410000 rate=127451/s BW=33.4 GB/s elapsed=11.1s
[14:01:12] copies=1420000 rate=127449/s BW=33.4 GB/s elapsed=11.1s
[14:01:12] copies=1430000 rate=127449/s BW=33.4 GB/s elapsed=11.2s
[14:01:13] copies=1440000 rate=127449/s BW=33.4 GB/s elapsed=11.3s
[14:01:13] copies=1450000 rate=127447/s BW=33.4 GB/s elapsed=11.4s
[14:01:13] copies=1460000 rate=127445/s BW=33.4 GB/s elapsed=11.5s
[14:01:13] copies=1470000 rate=127443/s BW=33.4 GB/s elapsed=11.5s
[14:01:13] copies=1480000 rate=127441/s BW=33.4 GB/s elapsed=11.6s
[14:01:13] copies=1490000 rate=127439/s BW=33.4 GB/s elapsed=11.7s
[14:01:13] copies=1500000 rate=127437/s BW=33.4 GB/s elapsed=11.8s
[14:01:13] copies=1510000 rate=127435/s BW=33.4 GB/s elapsed=11.8s
[14:01:13] copies=1520000 rate=127432/s BW=33.4 GB/s elapsed=11.9s
[14:01:13] copies=1530000 rate=127429/s BW=33.4 GB/s elapsed=12.0s
[14:01:13] copies=1540000 rate=127425/s BW=33.4 GB/s elapsed=12.1s
[14:01:13] copies=1550000 rate=127424/s BW=33.4 GB/s elapsed=12.2s
[14:01:13] copies=1560000 rate=127423/s BW=33.4 GB/s elapsed=12.2s
[14:01:14] copies=1570000 rate=127417/s BW=33.4 GB/s elapsed=12.3s
[14:01:14] copies=1580000 rate=127415/s BW=33.4 GB/s elapsed=12.4s
[14:01:14] copies=1590000 rate=127413/s BW=33.4 GB/s elapsed=12.5s
[14:01:14] copies=1600000 rate=127411/s BW=33.4 GB/s elapsed=12.6s
[14:01:14] copies=1610000 rate=127410/s BW=33.4 GB/s elapsed=12.6s
[14:01:14] copies=1620000 rate=127407/s BW=33.4 GB/s elapsed=12.7s
[14:01:14] copies=1630000 rate=127405/s BW=33.4 GB/s elapsed=12.8s
[14:01:14] copies=1640000 rate=127402/s BW=33.4 GB/s elapsed=12.9s
[14:01:14] copies=1650000 rate=127400/s BW=33.4 GB/s elapsed=13.0s
[14:01:14] copies=1660000 rate=127397/s BW=33.4 GB/s elapsed=13.0s
[14:01:14] copies=1670000 rate=127395/s BW=33.4 GB/s elapsed=13.1s
[14:01:14] copies=1680000 rate=127392/s BW=33.4 GB/s elapsed=13.2s
[14:01:14] copies=1690000 rate=127390/s BW=33.4 GB/s elapsed=13.3s
[14:01:15] copies=1700000 rate=127388/s BW=33.4 GB/s elapsed=13.3s
