[14:00:09] allocating 2× 128 KB buffers
[14:00:09] entering high-launch-rate memcpy loop
[14:00:09] copies=10000 rate=143450/s BW=37.6 GB/s elapsed=0.1s
[14:00:09] copies=20000 rate=144015/s BW=37.8 GB/s elapsed=0.1s
[14:00:09] copies=30000 rate=143857/s BW=37.7 GB/s elapsed=0.2s
[14:00:09] copies=40000 rate=143130/s BW=37.5 GB/s elapsed=0.3s
[14:00:09] copies=50000 rate=142559/s BW=37.4 GB/s elapsed=0.4s
[14:00:09] copies=60000 rate=135078/s BW=35.4 GB/s elapsed=0.4s
[14:00:09] copies=70000 rate=133731/s BW=35.1 GB/s elapsed=0.5s
[14:00:10] copies=80000 rate=135145/s BW=35.4 GB/s elapsed=0.6s
[14:00:10] copies=90000 rate=135977/s BW=35.6 GB/s elapsed=0.7s
[14:00:10] copies=100000 rate=136698/s BW=35.8 GB/s elapsed=0.7s
[14:00:10] copies=110000 rate=136886/s BW=35.9 GB/s elapsed=0.8s
[14:00:10] copies=120000 rate=137587/s BW=36.1 GB/s elapsed=0.9s
[14:00:10] copies=130000 rate=137957/s BW=36.2 GB/s elapsed=0.9s
[14:00:10] copies=140000 rate=138343/s BW=36.3 GB/s elapsed=1.0s
[14:00:10] copies=150000 rate=138739/s BW=36.4 GB/s elapsed=1.1s
[14:00:10] copies=160000 rate=139046/s BW=36.5 GB/s elapsed=1.2s
[14:00:10] copies=170000 rate=139269/s BW=36.5 GB/s elapsed=1.2s
[14:00:10] copies=180000 rate=139039/s BW=36.4 GB/s elapsed=1.3s
[14:00:10] copies=190000 rate=139360/s BW=36.5 GB/s elapsed=1.4s
[14:00:10] copies=200000 rate=139612/s BW=36.6 GB/s elapsed=1.4s
[14:00:10] copies=210000 rate=139638/s BW=36.6 GB/s elapsed=1.5s
[14:00:11] copies=220000 rate=139863/s BW=36.7 GB/s elapsed=1.6s
[14:00:11] copies=230000 rate=140124/s BW=36.7 GB/s elapsed=1.6s
[14:00:11] copies=240000 rate=140290/s BW=36.8 GB/s elapsed=1.7s
[14:00:11] copies=250000 rate=140511/s BW=36.8 GB/s elapsed=1.8s
[14:00:11] copies=260000 rate=140625/s BW=36.9 GB/s elapsed=1.8s
[14:00:11] copies=270000 rate=140790/s BW=36.9 GB/s elapsed=1.9s
[14:00:11] copies=280000 rate=140875/s BW=36.9 GB/s elapsed=2.0s
[14:00:11] copies=290000 rate=140959/s BW=37.0 GB/s elapsed=2.1s
[14:00:11] copies=300000 rate=141041/s BW=37.0 GB/s elapsed=2.1s
[14:00:11] copies=310000 rate=141113/s BW=37.0 GB/s elapsed=2.2s
[14:00:11] copies=320000 rate=141178/s BW=37.0 GB/s elapsed=2.3s
[14:00:11] copies=330000 rate=141265/s BW=37.0 GB/s elapsed=2.3s
[14:00:11] copies=340000 rate=141384/s BW=37.1 GB/s elapsed=2.4s
[14:00:11] copies=350000 rate=141472/s BW=37.1 GB/s elapsed=2.5s
[14:00:12] copies=360000 rate=141544/s BW=37.1 GB/s elapsed=2.5s
[14:00:12] copies=370000 rate=141606/s BW=37.1 GB/s elapsed=2.6s
[14:00:12] copies=380000 rate=141671/s BW=37.1 GB/s elapsed=2.7s
[14:00:12] copies=390000 rate=141762/s BW=37.2 GB/s elapsed=2.8s
[14:00:12] copies=400000 rate=141822/s BW=37.2 GB/s elapsed=2.8s
[14:00:12] copies=410000 rate=141850/s BW=37.2 GB/s elapsed=2.9s
