Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
886212814,62527,668,,,,,,,,,,1.468,23472.094,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1020987149,1280,1219,,,,,,,,,,0.000,43.750,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1139630475,4352,1828,,,,,,,,,,0.028,6485.282,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1139738314,1408,1833,,,,,,,,,,0.007,5113.634,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1139768810,2048,1838,,,,,,,,,,0.008,3902.342,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1139841545,5536,1843,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1139870824,6432,1849,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1139901160,3712,1855,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1139925704,4448,1861,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1140213412,3040,1867,,,,,,,,,,0.028,9284.200,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1140250884,2080,1873,,,,,,,,,,0.007,3461.537,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1140279939,1792,1879,,,,,,,,,,0.008,4459.816,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1140310275,4864,1885,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1140338883,4096,1892,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1140364994,5984,1899,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1140392866,4480,1906,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1140945244,1952,1917,,,,,,,,,,0.028,14459.014,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140955931,1472,1919,,,,,,,,,,0.007,4891.298,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140963579,1440,1921,,,,,,,,,,0.008,5549.996,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140974651,1440,1923,,,,,,,,,,0.000,133.333,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140982587,1408,1925,,,,,,,,,,0.000,68.182,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140990299,1408,1927,,,,,,,,,,0.000,275.568,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1140999579,1408,1929,,,,,,,,,,0.000,139.204,Device,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Device-to-Device]
1141020059,7776,1930,,,,,,,,,,0.135,17378.490,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1209612204,1056,1940,,,,,,,,,,0.000,53.030,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1209642059,3968,1946,,,,,,,,,,0.028,7112.900,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1209673707,1760,1951,,,,,,,,,,0.007,4090.903,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1209696171,1824,1956,,,,,,,,,,0.008,4381.574,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1209723275,4639,1961,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1209749482,6080,1967,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1209775658,3744,1973,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1209797930,4544,1979,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1210539361,3168,1994,,,,,,,,,,0.000,80.808,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1210545409,2432,1997,,,,,,,,,,0.000,52.632,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1210550305,1856,2000,,,,,,,,,,0.000,34.483,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1210554625,1824,2003,,,,,,,,,,0.000,17.544,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1210610688,1280,2008,,,,,,,,,,0.000,87.500,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1275756154,1024,2018,,,,,,,,,,0.000,54.687,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1275780826,4256,2024,,,,,,,,,,0.028,6631.567,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1275812217,2336,2029,,,,,,,,,,0.007,3082.190,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1275834393,1408,2034,,,,,,,,,,0.008,5676.134,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
1275864057,4832,2039,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1275891384,6240,2045,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1275917464,3776,2051,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1275940184,4576,2057,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1276786478,3232,2081,,,,,,,,,,0.000,79.208,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1276792494,2176,2084,,,,,,,,,,0.000,58.823,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1276797294,1888,2087,,,,,,,,,,0.000,33.898,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1276802990,1888,2090,,,,,,,,,,0.000,16.949,Pageable,Array,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Array]
1393031401,23904,2179,1434,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,cupy_copy__complex64_complex64
1393358757,78239,2184,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1393438692,5408,2186,,,,,,,,,,0.061,11360.932,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1393455780,1178258,2187,,,,,,,,,,456.520,387129.367,Device,,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memset]
1394638710,38271,2192,,,,,,,,,,0.825,21565.413,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1394679445,8320,2193,,,,,,,,,,0.131,15753.806,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1394696853,7840,2194,69,4,1,48,1,1,76,0.002,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void ch_est::windowedChEstPreNoDftSOfdmKernel<float, __half, float, (unsigned int)2, (unsigned int)1, (unsigned short)4>(ch_est::puschRxChEstStatDescr_t *, ch_est::puschRxChEstDynDescr_t *)"
1394705717,6880,2195,137,2,1,24,2,1,44,0.001,0.001,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void ch_est::chEstFilterNoDftSOfdmDispatchKernel<float, __half, float, (unsigned int)2>(ch_est::puschRxChEstStatDescr_t *, ch_est::puschRxChEstDynDescr_t *)"
1394713685,5088,2196,137,2,1,24,2,1,44,0.001,0.001,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void ch_est::chEstFilterNoDftSOfdmDispatchKernel<float, __half, float, (unsigned int)2>(ch_est::puschRxChEstStatDescr_t *, ch_est::puschRxChEstDynDescr_t *)"
1469331359,2687,2213,103,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,cupy_copy__complex64_complex64
1469765977,22912,2225,1434,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,cupy_copy__complex64_complex64
1469808697,2528,2232,103,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,cupy_copy__complex64_complex64
1470189140,77951,2239,1,1,1,32,32,1,30,0.000,0.000,,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void convert_kernel<__half2, float2>(tensor_layout_any, T1 *, tensor_layout_any, const T2 *)"
1470272595,5312,2241,,,,,,,,,,0.061,11566.264,Pinned,Device,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memcpy Host-to-Device]
1470283507,91743,2242,,,,,,,,,,35.801,390230.464,Device,,NVIDIA A100-SXM4-40GB (0),1,,13,[CUDA memset]
