#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:34:28       0     39     26     26      -      -      -      -      -      -   1215    210      0      0     75      1      0 
 11:34:30       0     38     26     26      -      -      -      -      -      -   1215    225      0      0     78      2      0 
 11:34:32       0     45     26     26      -      -      -      -      -      -   1215   1140      0      0    969      4      0 
 11:34:34       0     68     27     26      -      -      -      -      -      -   1215   1410      0      0   1375      4      0 
 11:34:36       0     68     27     27      -      -      -      -      -      -   1215   1410      0      0   1375      4      0 
 11:34:38       0     68     27     27      -      -      -      -      -      -   1215   1410      0      0   1375      4      0 
 11:34:40       0     69     27     27      -      -      -      -      -      -   1215   1410      0      0   7594      7      0 
 11:34:42       0     96     29     28      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:44       0     96     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:46       0     97     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:48       0     96     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:50       0     97     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:52       0     96     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:54       0     96     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:57       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:34:59       0     98     29     29      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:01       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:03       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:05       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:07       0     98     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:09       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:11       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:13       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:15       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:17       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:19       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:21       0     98     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:23       0     97     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:25       0     96     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:27       0     98     29     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:29       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:31       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:33       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:35       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:37       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:39       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:41       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:43       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:45       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:47       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:49       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:51       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:53       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:55       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7598      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:35:57       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:35:59       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:01       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:03       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:05       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:07       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:09       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:11       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:13       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:15       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:17       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:19       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:21       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:23       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:25       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:27       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:29       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:31       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:33       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:35       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:37       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:39       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:41       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:43       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:45       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:47       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:49       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:51       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:53       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:55       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:57       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:36:59       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:01       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:03       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:05       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:07       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:09       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:11       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:13       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:15       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:17       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7598      7      0 
 11:37:19       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:21       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:23       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:37:25       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:27       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:29       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:31       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:33       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:35       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:37       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:39       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:41       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:43       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:45       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:47       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:49       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:51       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:53       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:55       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:57       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:37:59       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:02       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:04       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:06       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:08       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:10       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:12       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:14       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:16       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7598      7      0 
 11:38:18       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:20       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:22       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:24       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:26       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:28       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:30       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:32       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:34       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:36       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:38       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:40       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:42       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:44       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:46       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:48       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:50       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:52       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:38:54       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:56       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:38:58       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:00       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:02       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7598      7      0 
 11:39:04       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:06       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:08       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:10       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:12       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:14       0     96     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:16       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:18       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:20       0     98     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:22       0     97     30     30      -      -      -      -      -      -   1215   1410      0      0   7600      7      0 
 11:39:24       0     60     28     28      -      -      -      -      -      -   1215   1410      0      0     75      1      0 
