#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:18:58       0     39     26     27      -      -      -      -      -      -   1215    210      0      0     75      1      0 
 11:19:00       0     39     26     27      -      -      -      -      -      -   1215    255      0      0     78      2      0 
 11:19:02       0     60     27     27      -      -      -      -      -      -   1215   1410      0      0   1011      4      0 
 11:19:04       0     73     28     27      -      -      -      -      -      -   1215   1410      0      0   1311      4      0 
 11:19:06       0     74     28     27      -      -      -      -      -      -   1215   1410      0      0   1311      4      0 
 11:19:08       0     73     28     27      -      -      -      -      -      -   1215   1410      0      0   1311      4      0 
 11:19:10       0     73     28     28      -      -      -      -      -      -   1215   1410      0      0   7530      7      0 
 11:19:12       0    101     29     29      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:14       0    100     29     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:16       0     99     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:18       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:20       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:22       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:24       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:26       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:28       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:30       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:32       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:34       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:36       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:38       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:40       0    100     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
 11:19:42       0    101     30     30      -      -      -      -      -      -   1215   1410      0      0   7536      7      0 
