#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:05       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:06       0   6243      4      0      -      -      -      -      -      - 
 20260530    19:32:06       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:06       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:06       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:07       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:07       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:07       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:07       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:08       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:08       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:08       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:08       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:09       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:09       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:09       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:09       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:10       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:10       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:10       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:10       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:11       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:11       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:11       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:11       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:12       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:12       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:12       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:12       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:13       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:13       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:13       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:13       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:14       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:14       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:14       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:14       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:15       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:15       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:15       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:15       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
