1	0.035807000000000005	0.054832	0.012303000000000001
2	0.049593000000000005	0.070552	0.014256999999999999
4	0.10016599999999999	0.112719	0.018103
8	0.17731	0.211104	0.028172999999999997
16	0.36	0.543833	0.04307
32	0.986126	1.160912	0.075822
64	1.4943320000000002	2.1974319999999996	0.13098400000000002
