#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:06:29       0    323     59     61      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:31       0    329     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:33       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:35       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:06:37       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:39       0    321     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:41       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:43       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:45       0    323     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:47       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:49       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:06:51       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:06:53       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:55       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:57       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:06:59       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:07:01       0    329     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:03       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:05       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:07       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:09       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:11       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:13       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:15       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:07:17       0    328     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:19       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:21       0    328     60     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:07:23       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:25       0    329     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:27       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:29       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:31       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:07:33       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:35       0    328     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:37       0    327     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:39       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:41       0    329     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:43       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:45       0    329     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:07:47       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:49       0    329     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:51       0    329     59     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:53       0    327     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:07:55       0    325     59     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:07:57       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:08:00       0    328     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:08:02       0    302     59     62      -      -      -      -      -      -   1215   1410      0      0   9311      4      0 
