#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:10:25       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:27       0    329     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:29       0    331     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:31       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:33       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:35       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:37       0    329     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:39       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:10:41       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:43       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:45       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:47       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:49       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:51       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:53       0    330     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:55       0    327     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:10:57       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:10:59       0    331     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:01       0    331     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:03       0    331     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:11:05       0    328     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:07       0    331     60     62      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:09       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:11       0    332     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:13       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:15       0    331     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:17       0    329     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:19       0    330     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:21       0    336     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:23       0    336     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:25       0    335     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:27       0    335     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:29       0    336     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:31       0    313     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:33       0    335     60     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:11:35       0    329     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:37       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:11:39       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:41       0    336     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:43       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:45       0    319     60     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:47       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:49       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:11:51       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:53       0    334     60     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:11:55       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:57       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:11:59       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:01       0    334     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:03       0    334     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:05       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:07       0    330     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:09       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:11       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:14       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:16       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:18       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:20       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:12:22       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:24       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:26       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:12:28       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:30       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:32       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:12:34       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:36       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:38       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:40       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:42       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:44       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:46       0    335     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:12:48       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:50       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:52       0    331     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:54       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:12:56       0    337     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:12:58       0    337     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:00       0    336     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:02       0    315     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:04       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:06       0    336     61     64      -      -      -      -      -      -   1215   1410      0      0  15534      7      0 
 11:13:08       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:10       0    336     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:12       0    333     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:14       0    336     61     64      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:16       0    336     61     63      -      -      -      -      -      -   1215   1410      0      0  15536      7      0 
 11:13:18       0     66     48     49      -      -      -      -      -      -   1215   1410      0      0     75      1      0 
