[bursty] e4_burst_kpb1000_idle90_N6_t2_c3 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 34.48ms, total_kernels=20000
[bursty] burst 20: 33.63ms, total_kernels=40000
[bursty] burst 30: 33.89ms, total_kernels=60000
[bursty] burst 40: 33.89ms, total_kernels=80000
[bursty] burst 50: 33.49ms, total_kernels=100000
[bursty] burst 60: 33.64ms, total_kernels=120000
[bursty] burst 70: 34.14ms, total_kernels=140000
[bursty] burst 80: 34.01ms, total_kernels=160000
[bursty] burst 90: 33.69ms, total_kernels=180000
[bursty] burst 100: 33.77ms, total_kernels=200000
[bursty] burst 110: 33.90ms, total_kernels=220000
[bursty] burst 120: 37.58ms, total_kernels=240000
[bursty] burst 130: 33.08ms, total_kernels=260000
[bursty] burst 140: 37.97ms, total_kernels=280000
[bursty] burst 150: 48.58ms, total_kernels=300000
[bursty] burst 160: 45.89ms, total_kernels=320000
[bursty] burst 170: 44.95ms, total_kernels=340000
[bursty] burst 180: 33.47ms, total_kernels=360000
[bursty] burst 190: 33.22ms, total_kernels=380000
