[bursty] e4_burst_kpb1000_idle90_N4_t2_c3 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 36.13ms, total_kernels=20000
[bursty] burst 20: 35.93ms, total_kernels=40000
[bursty] burst 30: 35.86ms, total_kernels=60000
[bursty] burst 40: 35.87ms, total_kernels=80000
[bursty] burst 50: 35.66ms, total_kernels=100000
[bursty] burst 60: 36.29ms, total_kernels=120000
[bursty] burst 70: 36.48ms, total_kernels=140000
[bursty] burst 80: 36.32ms, total_kernels=160000
[bursty] burst 90: 36.14ms, total_kernels=180000
[bursty] burst 100: 36.00ms, total_kernels=200000
[bursty] burst 110: 36.51ms, total_kernels=220000
[bursty] burst 120: 35.52ms, total_kernels=240000
[bursty] burst 130: 35.68ms, total_kernels=260000
[bursty] burst 140: 36.37ms, total_kernels=280000
[bursty] burst 150: 36.85ms, total_kernels=300000
[bursty] burst 160: 36.18ms, total_kernels=320000
[bursty] burst 170: 36.13ms, total_kernels=340000
[bursty] burst 180: 35.52ms, total_kernels=360000
