[bursty] e4_burst_kpb1000_idle90_N6_t2_c5 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 36.10ms, total_kernels=20000
[bursty] burst 20: 36.88ms, total_kernels=40000
[bursty] burst 30: 36.65ms, total_kernels=60000
[bursty] burst 40: 35.14ms, total_kernels=80000
[bursty] burst 50: 34.26ms, total_kernels=100000
[bursty] burst 60: 34.63ms, total_kernels=120000
[bursty] burst 70: 34.20ms, total_kernels=140000
[bursty] burst 80: 34.32ms, total_kernels=160000
[bursty] burst 90: 34.43ms, total_kernels=180000
[bursty] burst 100: 34.25ms, total_kernels=200000
[bursty] burst 110: 34.16ms, total_kernels=220000
[bursty] burst 120: 37.46ms, total_kernels=240000
[bursty] burst 130: 33.85ms, total_kernels=260000
[bursty] burst 140: 38.62ms, total_kernels=280000
[bursty] burst 150: 33.55ms, total_kernels=300000
[bursty] burst 160: 44.63ms, total_kernels=320000
[bursty] burst 170: 33.69ms, total_kernels=340000
[bursty] burst 180: 34.16ms, total_kernels=360000
[bursty] burst 190: 34.75ms, total_kernels=380000
