[bursty] e4_burst_kpb500_idle90_N4_t3_c4 duration=90s kernels/burst=500 burst_int=100ms idle=90ms
[bursty] burst 10: 20.47ms, total_kernels=10000
[bursty] burst 20: 18.83ms, total_kernels=20000
[bursty] burst 30: 18.38ms, total_kernels=30000
[bursty] burst 40: 18.23ms, total_kernels=40000
[bursty] burst 50: 18.47ms, total_kernels=50000
[bursty] burst 60: 18.72ms, total_kernels=60000
[bursty] burst 70: 18.43ms, total_kernels=70000
[bursty] burst 80: 18.38ms, total_kernels=80000
[bursty] burst 90: 18.75ms, total_kernels=90000
[bursty] burst 100: 18.82ms, total_kernels=100000
[bursty] burst 110: 18.90ms, total_kernels=110000
[bursty] burst 120: 18.77ms, total_kernels=120000
[bursty] burst 130: 18.75ms, total_kernels=130000
[bursty] burst 140: 17.96ms, total_kernels=140000
[bursty] burst 150: 18.51ms, total_kernels=150000
[bursty] burst 160: 18.38ms, total_kernels=160000
[bursty] burst 170: 19.33ms, total_kernels=170000
[bursty] burst 180: 18.89ms, total_kernels=180000
[bursty] burst 190: 18.15ms, total_kernels=190000
[bursty] burst 200: 18.05ms, total_kernels=200000
[bursty] burst 210: 18.11ms, total_kernels=210000
