[bursty] e4_burst_kpb500_idle90_N4_t1_c1 duration=90s kernels/burst=500 burst_int=100ms idle=90ms
[bursty] burst 10: 17.39ms, total_kernels=10000
[bursty] burst 20: 17.82ms, total_kernels=20000
[bursty] burst 30: 18.06ms, total_kernels=30000
[bursty] burst 40: 18.04ms, total_kernels=40000
[bursty] burst 50: 18.18ms, total_kernels=50000
[bursty] burst 60: 18.01ms, total_kernels=60000
[bursty] burst 70: 18.25ms, total_kernels=70000
[bursty] burst 80: 18.12ms, total_kernels=80000
[bursty] burst 90: 18.17ms, total_kernels=90000
[bursty] burst 100: 18.14ms, total_kernels=100000
[bursty] burst 110: 18.19ms, total_kernels=110000
[bursty] burst 120: 18.22ms, total_kernels=120000
[bursty] burst 130: 17.79ms, total_kernels=130000
[bursty] burst 140: 17.91ms, total_kernels=140000
[bursty] burst 150: 17.79ms, total_kernels=150000
[bursty] burst 160: 17.23ms, total_kernels=160000
[bursty] burst 170: 19.79ms, total_kernels=170000
[bursty] burst 180: 17.42ms, total_kernels=180000
[bursty] burst 190: 17.85ms, total_kernels=190000
[bursty] burst 200: 18.23ms, total_kernels=200000
[bursty] burst 210: 17.82ms, total_kernels=210000
[bursty] burst 220: 17.45ms, total_kernels=220000
[bursty] burst 230: 17.50ms, total_kernels=230000
