[bursty] e4_burst_kpb1000_idle90_N4_t2_c2 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 37.82ms, total_kernels=20000
[bursty] burst 20: 35.30ms, total_kernels=40000
[bursty] burst 30: 35.36ms, total_kernels=60000
[bursty] burst 40: 35.37ms, total_kernels=80000
[bursty] burst 50: 35.13ms, total_kernels=100000
[bursty] burst 60: 35.64ms, total_kernels=120000
[bursty] burst 70: 35.68ms, total_kernels=140000
[bursty] burst 80: 35.76ms, total_kernels=160000
[bursty] burst 90: 35.10ms, total_kernels=180000
[bursty] burst 100: 35.05ms, total_kernels=200000
[bursty] burst 110: 35.10ms, total_kernels=220000
[bursty] burst 120: 35.31ms, total_kernels=240000
[bursty] burst 130: 34.97ms, total_kernels=260000
[bursty] burst 140: 35.32ms, total_kernels=280000
[bursty] burst 150: 35.20ms, total_kernels=300000
[bursty] burst 160: 35.61ms, total_kernels=320000
[bursty] burst 170: 35.64ms, total_kernels=340000
[bursty] burst 180: 35.26ms, total_kernels=360000
[bursty] burst 190: 35.18ms, total_kernels=380000
