[bursty] e4_burst_kpb1000_idle90_N4_t1_c4 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 35.39ms, total_kernels=20000
[bursty] burst 20: 35.31ms, total_kernels=40000
[bursty] burst 30: 35.13ms, total_kernels=60000
[bursty] burst 40: 35.84ms, total_kernels=80000
[bursty] burst 50: 35.47ms, total_kernels=100000
[bursty] burst 60: 35.10ms, total_kernels=120000
[bursty] burst 70: 35.76ms, total_kernels=140000
[bursty] burst 80: 35.16ms, total_kernels=160000
[bursty] burst 90: 35.19ms, total_kernels=180000
[bursty] burst 100: 34.47ms, total_kernels=200000
[bursty] burst 110: 34.73ms, total_kernels=220000
[bursty] burst 120: 34.27ms, total_kernels=240000
[bursty] burst 130: 35.16ms, total_kernels=260000
[bursty] burst 140: 34.28ms, total_kernels=280000
[bursty] burst 150: 34.20ms, total_kernels=300000
[bursty] burst 160: 35.75ms, total_kernels=320000
[bursty] burst 170: 34.26ms, total_kernels=340000
[bursty] burst 180: 34.45ms, total_kernels=360000
[bursty] burst 190: 34.83ms, total_kernels=380000
