[bursty] e4_burst_kpb1000_idle90_N4_t1_c1 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 33.77ms, total_kernels=20000
[bursty] burst 20: 34.34ms, total_kernels=40000
[bursty] burst 30: 34.32ms, total_kernels=60000
[bursty] burst 40: 34.16ms, total_kernels=80000
[bursty] burst 50: 33.97ms, total_kernels=100000
[bursty] burst 60: 34.08ms, total_kernels=120000
[bursty] burst 70: 34.34ms, total_kernels=140000
[bursty] burst 80: 33.86ms, total_kernels=160000
[bursty] burst 90: 34.20ms, total_kernels=180000
[bursty] burst 100: 34.06ms, total_kernels=200000
[bursty] burst 110: 34.00ms, total_kernels=220000
[bursty] burst 120: 33.60ms, total_kernels=240000
[bursty] burst 130: 33.82ms, total_kernels=260000
[bursty] burst 140: 34.33ms, total_kernels=280000
[bursty] burst 150: 35.82ms, total_kernels=300000
[bursty] burst 160: 42.16ms, total_kernels=320000
[bursty] burst 170: 41.16ms, total_kernels=340000
[bursty] burst 180: 33.43ms, total_kernels=360000
[bursty] burst 190: 34.42ms, total_kernels=380000
[bursty] burst 200: 34.32ms, total_kernels=400000
