[bursty] e4_burst_kpb1000_idle90_N6_t3_c3 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 34.20ms, total_kernels=20000
[bursty] burst 20: 34.02ms, total_kernels=40000
[bursty] burst 30: 34.02ms, total_kernels=60000
[bursty] burst 40: 33.81ms, total_kernels=80000
[bursty] burst 50: 33.78ms, total_kernels=100000
[bursty] burst 60: 33.59ms, total_kernels=120000
[bursty] burst 70: 33.94ms, total_kernels=140000
[bursty] burst 80: 33.64ms, total_kernels=160000
[bursty] burst 90: 33.97ms, total_kernels=180000
[bursty] burst 100: 33.81ms, total_kernels=200000
[bursty] burst 110: 34.58ms, total_kernels=220000
[bursty] burst 120: 34.10ms, total_kernels=240000
[bursty] burst 130: 33.17ms, total_kernels=260000
[bursty] burst 140: 34.39ms, total_kernels=280000
[bursty] burst 150: 34.91ms, total_kernels=300000
[bursty] burst 160: 43.56ms, total_kernels=320000
[bursty] burst 170: 44.97ms, total_kernels=340000
[bursty] burst 180: 33.60ms, total_kernels=360000
[bursty] burst 190: 34.03ms, total_kernels=380000
