[bursty] e4_burst_kpb1000_idle90_N6_t1_c6 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 33.65ms, total_kernels=20000
[bursty] burst 20: 34.07ms, total_kernels=40000
[bursty] burst 30: 34.10ms, total_kernels=60000
[bursty] burst 40: 33.80ms, total_kernels=80000
[bursty] burst 50: 33.24ms, total_kernels=100000
[bursty] burst 60: 33.71ms, total_kernels=120000
[bursty] burst 70: 33.78ms, total_kernels=140000
[bursty] burst 80: 33.52ms, total_kernels=160000
[bursty] burst 90: 33.09ms, total_kernels=180000
[bursty] burst 100: 33.20ms, total_kernels=200000
[bursty] burst 110: 33.05ms, total_kernels=220000
[bursty] burst 120: 33.07ms, total_kernels=240000
[bursty] burst 130: 41.21ms, total_kernels=260000
[bursty] burst 140: 44.13ms, total_kernels=280000
[bursty] burst 150: 43.23ms, total_kernels=300000
[bursty] burst 160: 46.28ms, total_kernels=320000
[bursty] burst 170: 33.16ms, total_kernels=340000
[bursty] burst 180: 33.13ms, total_kernels=360000
