[bursty] e4_burst_kpb500_idle90_N6_t2_c1 duration=90s kernels/burst=500 burst_int=100ms idle=90ms
[bursty] burst 10: 16.98ms, total_kernels=10000
[bursty] burst 20: 17.11ms, total_kernels=20000
[bursty] burst 30: 17.25ms, total_kernels=30000
[bursty] burst 40: 16.97ms, total_kernels=40000
[bursty] burst 50: 17.08ms, total_kernels=50000
[bursty] burst 60: 16.91ms, total_kernels=60000
[bursty] burst 70: 17.00ms, total_kernels=70000
[bursty] burst 80: 17.03ms, total_kernels=80000
[bursty] burst 90: 17.47ms, total_kernels=90000
[bursty] burst 100: 17.13ms, total_kernels=100000
[bursty] burst 110: 17.55ms, total_kernels=110000
[bursty] burst 120: 17.04ms, total_kernels=120000
[bursty] burst 130: 16.89ms, total_kernels=130000
[bursty] burst 140: 16.74ms, total_kernels=140000
[bursty] burst 150: 16.96ms, total_kernels=150000
[bursty] burst 160: 16.78ms, total_kernels=160000
[bursty] burst 170: 17.66ms, total_kernels=170000
[bursty] burst 180: 17.24ms, total_kernels=180000
[bursty] burst 190: 19.31ms, total_kernels=190000
[bursty] burst 200: 20.12ms, total_kernels=200000
[bursty] burst 210: 24.06ms, total_kernels=210000
[bursty] burst 220: 17.11ms, total_kernels=220000
[bursty] burst 230: 16.98ms, total_kernels=230000
[bursty] burst 240: 16.59ms, total_kernels=240000
