[bursty] e4_burst_kpb1000_idle90_N6_t3_c2 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 36.49ms, total_kernels=20000
[bursty] burst 20: 34.13ms, total_kernels=40000
[bursty] burst 30: 33.85ms, total_kernels=60000
[bursty] burst 40: 34.06ms, total_kernels=80000
[bursty] burst 50: 34.19ms, total_kernels=100000
[bursty] burst 60: 34.07ms, total_kernels=120000
[bursty] burst 70: 34.04ms, total_kernels=140000
[bursty] burst 80: 34.11ms, total_kernels=160000
[bursty] burst 90: 34.18ms, total_kernels=180000
[bursty] burst 100: 33.97ms, total_kernels=200000
[bursty] burst 110: 34.72ms, total_kernels=220000
[bursty] burst 120: 34.74ms, total_kernels=240000
[bursty] burst 130: 34.49ms, total_kernels=260000
[bursty] burst 140: 34.11ms, total_kernels=280000
[bursty] burst 150: 36.07ms, total_kernels=300000
[bursty] burst 160: 34.72ms, total_kernels=320000
[bursty] burst 170: 39.70ms, total_kernels=340000
[bursty] burst 180: 34.38ms, total_kernels=360000
[bursty] burst 190: 33.87ms, total_kernels=380000
[bursty] burst 200: 34.51ms, total_kernels=400000
