[bursty] e4_burst_kpb500_idle90_N4_t3_c3 duration=90s kernels/burst=500 burst_int=100ms idle=90ms
[bursty] burst 10: 19.79ms, total_kernels=10000
[bursty] burst 20: 17.82ms, total_kernels=20000
[bursty] burst 30: 17.82ms, total_kernels=30000
[bursty] burst 40: 17.70ms, total_kernels=40000
[bursty] burst 50: 17.49ms, total_kernels=50000
[bursty] burst 60: 18.10ms, total_kernels=60000
[bursty] burst 70: 18.08ms, total_kernels=70000
[bursty] burst 80: 18.08ms, total_kernels=80000
[bursty] burst 90: 18.05ms, total_kernels=90000
[bursty] burst 100: 18.12ms, total_kernels=100000
[bursty] burst 110: 18.06ms, total_kernels=110000
[bursty] burst 120: 18.10ms, total_kernels=120000
[bursty] burst 130: 18.14ms, total_kernels=130000
[bursty] burst 140: 17.52ms, total_kernels=140000
[bursty] burst 150: 17.64ms, total_kernels=150000
[bursty] burst 160: 17.28ms, total_kernels=160000
[bursty] burst 170: 17.05ms, total_kernels=170000
[bursty] burst 180: 17.97ms, total_kernels=180000
[bursty] burst 190: 18.06ms, total_kernels=190000
[bursty] burst 200: 17.40ms, total_kernels=200000
[bursty] burst 210: 17.43ms, total_kernels=210000
[bursty] burst 220: 17.01ms, total_kernels=220000
