[bursty] e4_burst_kpb1000_idle90_N6_t3_c4 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 33.20ms, total_kernels=20000
[bursty] burst 20: 33.32ms, total_kernels=40000
[bursty] burst 30: 33.69ms, total_kernels=60000
[bursty] burst 40: 33.32ms, total_kernels=80000
[bursty] burst 50: 33.83ms, total_kernels=100000
[bursty] burst 60: 33.47ms, total_kernels=120000
[bursty] burst 70: 33.61ms, total_kernels=140000
[bursty] burst 80: 34.23ms, total_kernels=160000
[bursty] burst 90: 33.79ms, total_kernels=180000
[bursty] burst 100: 34.10ms, total_kernels=200000
[bursty] burst 110: 34.22ms, total_kernels=220000
[bursty] burst 120: 34.51ms, total_kernels=240000
[bursty] burst 130: 32.83ms, total_kernels=260000
[bursty] burst 140: 37.77ms, total_kernels=280000
[bursty] burst 150: 36.05ms, total_kernels=300000
[bursty] burst 160: 48.47ms, total_kernels=320000
[bursty] burst 170: 33.55ms, total_kernels=340000
[bursty] burst 180: 32.98ms, total_kernels=360000
[bursty] burst 190: 33.42ms, total_kernels=380000
