[bursty] e4_burst_kpb1000_idle90_N6_t3_c5 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 34.33ms, total_kernels=20000
[bursty] burst 20: 34.44ms, total_kernels=40000
[bursty] burst 30: 34.50ms, total_kernels=60000
[bursty] burst 40: 34.18ms, total_kernels=80000
[bursty] burst 50: 34.19ms, total_kernels=100000
[bursty] burst 60: 34.26ms, total_kernels=120000
[bursty] burst 70: 33.81ms, total_kernels=140000
[bursty] burst 80: 34.09ms, total_kernels=160000
[bursty] burst 90: 34.23ms, total_kernels=180000
[bursty] burst 100: 34.70ms, total_kernels=200000
[bursty] burst 110: 34.34ms, total_kernels=220000
[bursty] burst 120: 44.87ms, total_kernels=240000
[bursty] burst 130: 33.78ms, total_kernels=260000
[bursty] burst 140: 37.45ms, total_kernels=280000
[bursty] burst 150: 43.22ms, total_kernels=300000
[bursty] burst 160: 47.32ms, total_kernels=320000
[bursty] burst 170: 34.46ms, total_kernels=340000
[bursty] burst 180: 34.07ms, total_kernels=360000
[bursty] burst 190: 35.30ms, total_kernels=380000
