[bursty] e4_burst_kpb500_idle90_N6_t1_c6 duration=90s kernels/burst=500 burst_int=100ms idle=90ms
[bursty] burst 10: 17.60ms, total_kernels=10000
[bursty] burst 20: 20.72ms, total_kernels=20000
[bursty] burst 30: 17.28ms, total_kernels=30000
[bursty] burst 40: 18.20ms, total_kernels=40000
[bursty] burst 50: 17.86ms, total_kernels=50000
[bursty] burst 60: 17.76ms, total_kernels=60000
[bursty] burst 70: 18.05ms, total_kernels=70000
[bursty] burst 80: 18.31ms, total_kernels=80000
[bursty] burst 90: 18.10ms, total_kernels=90000
[bursty] burst 100: 18.23ms, total_kernels=100000
[bursty] burst 110: 18.24ms, total_kernels=110000
[bursty] burst 120: 18.10ms, total_kernels=120000
[bursty] burst 130: 17.64ms, total_kernels=130000
[bursty] burst 140: 17.82ms, total_kernels=140000
[bursty] burst 150: 18.57ms, total_kernels=150000
[bursty] burst 160: 18.01ms, total_kernels=160000
[bursty] burst 170: 17.93ms, total_kernels=170000
[bursty] burst 180: 17.27ms, total_kernels=180000
[bursty] burst 190: 17.56ms, total_kernels=190000
[bursty] burst 200: 17.83ms, total_kernels=200000
[bursty] burst 210: 17.33ms, total_kernels=210000
