[bursty] e4_burst_kpb1000_idle90_N6_t1_c1 duration=90s kernels/burst=1000 burst_int=100ms idle=90ms
[bursty] burst 10: 36.05ms, total_kernels=20000
[bursty] burst 20: 34.67ms, total_kernels=40000
[bursty] burst 30: 34.54ms, total_kernels=60000
[bursty] burst 40: 34.62ms, total_kernels=80000
[bursty] burst 50: 34.27ms, total_kernels=100000
[bursty] burst 60: 34.24ms, total_kernels=120000
[bursty] burst 70: 34.40ms, total_kernels=140000
[bursty] burst 80: 34.22ms, total_kernels=160000
[bursty] burst 90: 34.83ms, total_kernels=180000
[bursty] burst 100: 35.15ms, total_kernels=200000
[bursty] burst 110: 34.43ms, total_kernels=220000
[bursty] burst 120: 34.47ms, total_kernels=240000
[bursty] burst 130: 44.12ms, total_kernels=260000
[bursty] burst 140: 34.22ms, total_kernels=280000
[bursty] burst 150: 45.18ms, total_kernels=300000
[bursty] burst 160: 42.98ms, total_kernels=320000
[bursty] burst 170: 35.14ms, total_kernels=340000
[bursty] burst 180: 34.03ms, total_kernels=360000
[bursty] burst 190: 34.61ms, total_kernels=380000
[bursty] burst 200: 34.61ms, total_kernels=400000
