#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:41:24       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:25       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:25       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:25       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:25       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:26       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:26       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:26       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:26       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:27       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:27       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:27       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:27       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:28       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:28       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:28       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:28       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:29       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:29       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:29       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:29       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:30       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:30       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:30       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:30       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:31       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:31       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:31       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:31       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:32       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:32       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:32       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:32       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:34       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:34       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:34       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:34       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:35       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:35       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:35       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:35       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:41:36       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:36       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:36       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:36       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:37       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:37       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:37       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:37       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:38       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:38       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:38       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:38       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:39       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:39       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:39       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:39       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:40       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:40       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:40       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:40       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:41       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:41       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:41       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:41       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:42       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:42       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:42       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:42       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:43       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:43       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:43       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:43       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:44       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:44       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:44       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:44       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:45       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:45       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:45       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:45       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:46       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:46       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:46       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:46       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:41:47       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:47       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:47       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:47       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:48       0   6366      4      0      -      -      -      -      -      - 
 20260530    19:41:48       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:48       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:48       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:49       0   6378      4      0      -      -      -      -      -      - 
 20260530    19:41:49       1      1      1      0      -      -      -      -      -      - 
