[07:44:26] allocating 2× 128 KB buffers
[07:44:28] entering high-launch-rate memcpy loop
[07:44:28] copies=10000 rate=132863/s BW=34.8 GB/s elapsed=0.1s
[07:44:28] copies=20000 rate=134170/s BW=35.2 GB/s elapsed=0.1s
[07:44:28] copies=30000 rate=134644/s BW=35.3 GB/s elapsed=0.2s
[07:44:28] copies=40000 rate=134910/s BW=35.4 GB/s elapsed=0.3s
[07:44:28] copies=50000 rate=135429/s BW=35.5 GB/s elapsed=0.4s
[07:44:28] copies=60000 rate=135860/s BW=35.6 GB/s elapsed=0.4s
[07:44:28] copies=70000 rate=136077/s BW=35.7 GB/s elapsed=0.5s
[07:44:28] copies=80000 rate=136253/s BW=35.7 GB/s elapsed=0.6s
[07:44:28] copies=90000 rate=136397/s BW=35.8 GB/s elapsed=0.7s
[07:44:29] copies=100000 rate=136571/s BW=35.8 GB/s elapsed=0.7s
[07:44:29] copies=110000 rate=136729/s BW=35.8 GB/s elapsed=0.8s
[07:44:29] copies=120000 rate=136807/s BW=35.9 GB/s elapsed=0.9s
[07:44:29] copies=130000 rate=136851/s BW=35.9 GB/s elapsed=0.9s
[07:44:29] copies=140000 rate=136585/s BW=35.8 GB/s elapsed=1.0s
[07:44:29] copies=150000 rate=136328/s BW=35.7 GB/s elapsed=1.1s
[07:44:29] copies=160000 rate=136095/s BW=35.7 GB/s elapsed=1.2s
[07:44:29] copies=170000 rate=135855/s BW=35.6 GB/s elapsed=1.3s
[07:44:29] copies=180000 rate=135742/s BW=35.6 GB/s elapsed=1.3s
[07:44:29] copies=190000 rate=135587/s BW=35.5 GB/s elapsed=1.4s
[07:44:29] copies=200000 rate=135433/s BW=35.5 GB/s elapsed=1.5s
[07:44:29] copies=210000 rate=135289/s BW=35.5 GB/s elapsed=1.6s
[07:44:29] copies=220000 rate=135171/s BW=35.4 GB/s elapsed=1.6s
[07:44:30] copies=230000 rate=135071/s BW=35.4 GB/s elapsed=1.7s
[07:44:30] copies=240000 rate=134974/s BW=35.4 GB/s elapsed=1.8s
[07:44:30] copies=250000 rate=134893/s BW=35.4 GB/s elapsed=1.9s
[07:44:30] copies=260000 rate=134787/s BW=35.3 GB/s elapsed=1.9s
[07:44:30] copies=270000 rate=134680/s BW=35.3 GB/s elapsed=2.0s
[07:44:30] copies=280000 rate=134595/s BW=35.3 GB/s elapsed=2.1s
[07:44:30] copies=290000 rate=134533/s BW=35.3 GB/s elapsed=2.2s
