[07:43:21] allocating 2× 128 KB buffers
[07:43:21] entering high-launch-rate memcpy loop
[07:43:22] copies=10000 rate=127850/s BW=33.5 GB/s elapsed=0.1s
[07:43:22] copies=20000 rate=127437/s BW=33.4 GB/s elapsed=0.2s
[07:43:22] copies=30000 rate=127327/s BW=33.4 GB/s elapsed=0.2s
[07:43:22] copies=40000 rate=127424/s BW=33.4 GB/s elapsed=0.3s
[07:43:22] copies=50000 rate=127654/s BW=33.5 GB/s elapsed=0.4s
[07:43:22] copies=60000 rate=127834/s BW=33.5 GB/s elapsed=0.5s
[07:43:22] copies=70000 rate=128042/s BW=33.6 GB/s elapsed=0.5s
[07:43:22] copies=80000 rate=128215/s BW=33.6 GB/s elapsed=0.6s
[07:43:22] copies=90000 rate=128347/s BW=33.6 GB/s elapsed=0.7s
[07:43:22] copies=100000 rate=128453/s BW=33.7 GB/s elapsed=0.8s
[07:43:22] copies=110000 rate=128511/s BW=33.7 GB/s elapsed=0.9s
[07:43:22] copies=120000 rate=128584/s BW=33.7 GB/s elapsed=0.9s
[07:43:22] copies=130000 rate=128414/s BW=33.7 GB/s elapsed=1.0s
[07:43:23] copies=140000 rate=128211/s BW=33.6 GB/s elapsed=1.1s
[07:43:23] copies=150000 rate=128062/s BW=33.6 GB/s elapsed=1.2s
[07:43:23] copies=160000 rate=127921/s BW=33.5 GB/s elapsed=1.3s
[07:43:23] copies=170000 rate=127799/s BW=33.5 GB/s elapsed=1.3s
[07:43:23] copies=180000 rate=127700/s BW=33.5 GB/s elapsed=1.4s
[07:43:23] copies=190000 rate=127573/s BW=33.4 GB/s elapsed=1.5s
[07:43:23] copies=200000 rate=127485/s BW=33.4 GB/s elapsed=1.6s
[07:43:23] copies=210000 rate=127396/s BW=33.4 GB/s elapsed=1.6s
[07:43:23] copies=220000 rate=127326/s BW=33.4 GB/s elapsed=1.7s
[07:43:23] copies=230000 rate=127241/s BW=33.4 GB/s elapsed=1.8s
[07:43:23] copies=240000 rate=127174/s BW=33.3 GB/s elapsed=1.9s
[07:43:23] copies=250000 rate=127112/s BW=33.3 GB/s elapsed=2.0s
[07:43:24] copies=260000 rate=127054/s BW=33.3 GB/s elapsed=2.0s
[07:43:24] copies=270000 rate=126956/s BW=33.3 GB/s elapsed=2.1s
[07:43:24] copies=280000 rate=126874/s BW=33.3 GB/s elapsed=2.2s
[07:43:24] copies=290000 rate=126814/s BW=33.2 GB/s elapsed=2.3s
[07:43:24] copies=300000 rate=126764/s BW=33.2 GB/s elapsed=2.4s
[07:43:24] copies=310000 rate=126713/s BW=33.2 GB/s elapsed=2.4s
[07:43:24] copies=320000 rate=126672/s BW=33.2 GB/s elapsed=2.5s
[07:43:24] copies=330000 rate=126644/s BW=33.2 GB/s elapsed=2.6s
[07:43:24] copies=340000 rate=126614/s BW=33.2 GB/s elapsed=2.7s
[07:43:24] copies=350000 rate=126583/s BW=33.2 GB/s elapsed=2.8s
[07:43:24] copies=360000 rate=126519/s BW=33.2 GB/s elapsed=2.8s
[07:43:24] copies=370000 rate=126492/s BW=33.2 GB/s elapsed=2.9s
[07:43:24] copies=380000 rate=126473/s BW=33.2 GB/s elapsed=3.0s
[07:43:25] copies=390000 rate=126452/s BW=33.1 GB/s elapsed=3.1s
[07:43:25] copies=400000 rate=126437/s BW=33.1 GB/s elapsed=3.2s
[07:43:25] copies=410000 rate=126421/s BW=33.1 GB/s elapsed=3.2s
[07:43:25] copies=420000 rate=126397/s BW=33.1 GB/s elapsed=3.3s
[07:43:25] copies=430000 rate=126383/s BW=33.1 GB/s elapsed=3.4s
[07:43:25] copies=440000 rate=126370/s BW=33.1 GB/s elapsed=3.5s
[07:43:25] copies=450000 rate=126356/s BW=33.1 GB/s elapsed=3.6s
[07:43:25] copies=460000 rate=126325/s BW=33.1 GB/s elapsed=3.6s
[07:43:25] copies=470000 rate=126307/s BW=33.1 GB/s elapsed=3.7s
[07:43:25] copies=480000 rate=126296/s BW=33.1 GB/s elapsed=3.8s
[07:43:25] copies=490000 rate=126285/s BW=33.1 GB/s elapsed=3.9s
[07:43:25] copies=500000 rate=126278/s BW=33.1 GB/s elapsed=4.0s
[07:43:26] copies=510000 rate=126268/s BW=33.1 GB/s elapsed=4.0s
[07:43:26] copies=520000 rate=126264/s BW=33.1 GB/s elapsed=4.1s
[07:43:26] copies=530000 rate=126262/s BW=33.1 GB/s elapsed=4.2s
[07:43:26] copies=540000 rate=126251/s BW=33.1 GB/s elapsed=4.3s
[07:43:26] copies=550000 rate=126250/s BW=33.1 GB/s elapsed=4.4s
[07:43:26] copies=560000 rate=126248/s BW=33.1 GB/s elapsed=4.4s
[07:43:26] copies=570000 rate=126243/s BW=33.1 GB/s elapsed=4.5s
[07:43:26] copies=580000 rate=126239/s BW=33.1 GB/s elapsed=4.6s
[07:43:26] copies=590000 rate=126240/s BW=33.1 GB/s elapsed=4.7s
[07:43:26] copies=600000 rate=126239/s BW=33.1 GB/s elapsed=4.8s
[07:43:26] copies=610000 rate=126236/s BW=33.1 GB/s elapsed=4.8s
[07:43:26] copies=620000 rate=126230/s BW=33.1 GB/s elapsed=4.9s
[07:43:26] copies=630000 rate=126223/s BW=33.1 GB/s elapsed=5.0s
[07:43:27] copies=640000 rate=126220/s BW=33.1 GB/s elapsed=5.1s
[07:43:27] copies=650000 rate=126213/s BW=33.1 GB/s elapsed=5.2s
[07:43:27] copies=660000 rate=126206/s BW=33.1 GB/s elapsed=5.2s
[07:43:27] copies=670000 rate=126201/s BW=33.1 GB/s elapsed=5.3s
[07:43:27] copies=680000 rate=126193/s BW=33.1 GB/s elapsed=5.4s
[07:43:27] copies=690000 rate=126188/s BW=33.1 GB/s elapsed=5.5s
[07:43:27] copies=700000 rate=126181/s BW=33.1 GB/s elapsed=5.5s
[07:43:27] copies=710000 rate=126165/s BW=33.1 GB/s elapsed=5.6s
[07:43:27] copies=720000 rate=126158/s BW=33.1 GB/s elapsed=5.7s
[07:43:27] copies=730000 rate=126154/s BW=33.1 GB/s elapsed=5.8s
[07:43:27] copies=740000 rate=126150/s BW=33.1 GB/s elapsed=5.9s
[07:43:27] copies=750000 rate=126149/s BW=33.1 GB/s elapsed=5.9s
