[07:39:39] allocating 2× 128 KB buffers
[07:39:41] entering high-launch-rate memcpy loop
[07:39:41] copies=10000 rate=137249/s BW=36.0 GB/s elapsed=0.1s
[07:39:41] copies=20000 rate=137386/s BW=36.0 GB/s elapsed=0.1s
[07:39:41] copies=30000 rate=137784/s BW=36.1 GB/s elapsed=0.2s
[07:39:41] copies=40000 rate=138231/s BW=36.2 GB/s elapsed=0.3s
[07:39:41] copies=50000 rate=138483/s BW=36.3 GB/s elapsed=0.4s
[07:39:41] copies=60000 rate=138760/s BW=36.4 GB/s elapsed=0.4s
[07:39:41] copies=70000 rate=138976/s BW=36.4 GB/s elapsed=0.5s
[07:39:41] copies=80000 rate=139148/s BW=36.5 GB/s elapsed=0.6s
[07:39:41] copies=90000 rate=139326/s BW=36.5 GB/s elapsed=0.6s
[07:39:41] copies=100000 rate=139465/s BW=36.6 GB/s elapsed=0.7s
[07:39:41] copies=110000 rate=139578/s BW=36.6 GB/s elapsed=0.8s
[07:39:41] copies=120000 rate=139653/s BW=36.6 GB/s elapsed=0.9s
[07:39:41] copies=130000 rate=139721/s BW=36.6 GB/s elapsed=0.9s
[07:39:42] copies=140000 rate=139562/s BW=36.6 GB/s elapsed=1.0s
[07:39:42] copies=150000 rate=139326/s BW=36.5 GB/s elapsed=1.1s
[07:39:42] copies=160000 rate=139089/s BW=36.5 GB/s elapsed=1.2s
[07:39:42] copies=170000 rate=138886/s BW=36.4 GB/s elapsed=1.2s
[07:39:42] copies=180000 rate=138725/s BW=36.4 GB/s elapsed=1.3s
[07:39:42] copies=190000 rate=138594/s BW=36.3 GB/s elapsed=1.4s
[07:39:42] copies=200000 rate=138468/s BW=36.3 GB/s elapsed=1.4s
[07:39:42] copies=210000 rate=138204/s BW=36.2 GB/s elapsed=1.5s
[07:39:42] copies=220000 rate=138189/s BW=36.2 GB/s elapsed=1.6s
[07:39:42] copies=230000 rate=138146/s BW=36.2 GB/s elapsed=1.7s
[07:39:42] copies=240000 rate=138097/s BW=36.2 GB/s elapsed=1.7s
[07:39:42] copies=250000 rate=138062/s BW=36.2 GB/s elapsed=1.8s
[07:39:42] copies=260000 rate=138031/s BW=36.2 GB/s elapsed=1.9s
[07:39:43] copies=270000 rate=138004/s BW=36.2 GB/s elapsed=2.0s
[07:39:43] copies=280000 rate=138012/s BW=36.2 GB/s elapsed=2.0s
[07:39:43] copies=290000 rate=138003/s BW=36.2 GB/s elapsed=2.1s
[07:39:43] copies=300000 rate=137921/s BW=36.2 GB/s elapsed=2.2s
[07:39:43] copies=310000 rate=137885/s BW=36.1 GB/s elapsed=2.2s
[07:39:43] copies=320000 rate=137851/s BW=36.1 GB/s elapsed=2.3s
[07:39:43] copies=330000 rate=137820/s BW=36.1 GB/s elapsed=2.4s
[07:39:43] copies=340000 rate=137787/s BW=36.1 GB/s elapsed=2.5s
[07:39:43] copies=350000 rate=137756/s BW=36.1 GB/s elapsed=2.5s
[07:39:43] copies=360000 rate=137723/s BW=36.1 GB/s elapsed=2.6s
[07:39:43] copies=370000 rate=137688/s BW=36.1 GB/s elapsed=2.7s
[07:39:43] copies=380000 rate=137639/s BW=36.1 GB/s elapsed=2.8s
[07:39:43] copies=390000 rate=137600/s BW=36.1 GB/s elapsed=2.8s
[07:39:43] copies=400000 rate=137571/s BW=36.1 GB/s elapsed=2.9s
[07:39:44] copies=410000 rate=137548/s BW=36.1 GB/s elapsed=3.0s
[07:39:44] copies=420000 rate=137523/s BW=36.1 GB/s elapsed=3.1s
[07:39:44] copies=430000 rate=137495/s BW=36.0 GB/s elapsed=3.1s
