[07:45:24] allocating 2× 128 KB buffers
[07:45:25] entering high-launch-rate memcpy loop
[07:45:25] copies=10000 rate=140229/s BW=36.8 GB/s elapsed=0.1s
[07:45:25] copies=20000 rate=139964/s BW=36.7 GB/s elapsed=0.1s
[07:45:25] copies=30000 rate=140144/s BW=36.7 GB/s elapsed=0.2s
[07:45:25] copies=40000 rate=140614/s BW=36.9 GB/s elapsed=0.3s
[07:45:25] copies=50000 rate=140961/s BW=37.0 GB/s elapsed=0.4s
[07:45:25] copies=60000 rate=141223/s BW=37.0 GB/s elapsed=0.4s
[07:45:25] copies=70000 rate=141382/s BW=37.1 GB/s elapsed=0.5s
[07:45:25] copies=80000 rate=141425/s BW=37.1 GB/s elapsed=0.6s
[07:45:25] copies=90000 rate=141524/s BW=37.1 GB/s elapsed=0.6s
[07:45:25] copies=100000 rate=141539/s BW=37.1 GB/s elapsed=0.7s
[07:45:26] copies=110000 rate=141576/s BW=37.1 GB/s elapsed=0.8s
[07:45:26] copies=120000 rate=141570/s BW=37.1 GB/s elapsed=0.8s
[07:45:26] copies=130000 rate=141616/s BW=37.1 GB/s elapsed=0.9s
[07:45:26] copies=140000 rate=141504/s BW=37.1 GB/s elapsed=1.0s
[07:45:26] copies=150000 rate=141253/s BW=37.0 GB/s elapsed=1.1s
[07:45:26] copies=160000 rate=141012/s BW=37.0 GB/s elapsed=1.1s
[07:45:26] copies=170000 rate=140824/s BW=36.9 GB/s elapsed=1.2s
[07:45:26] copies=180000 rate=140634/s BW=36.9 GB/s elapsed=1.3s
[07:45:26] copies=190000 rate=140494/s BW=36.8 GB/s elapsed=1.4s
[07:45:26] copies=200000 rate=140333/s BW=36.8 GB/s elapsed=1.4s
[07:45:26] copies=210000 rate=140214/s BW=36.8 GB/s elapsed=1.5s
[07:45:26] copies=220000 rate=140063/s BW=36.7 GB/s elapsed=1.6s
[07:45:26] copies=230000 rate=139972/s BW=36.7 GB/s elapsed=1.6s
[07:45:26] copies=240000 rate=139878/s BW=36.7 GB/s elapsed=1.7s
[07:45:27] copies=250000 rate=139797/s BW=36.6 GB/s elapsed=1.8s
[07:45:27] copies=260000 rate=139717/s BW=36.6 GB/s elapsed=1.9s
[07:45:27] copies=270000 rate=139634/s BW=36.6 GB/s elapsed=1.9s
[07:45:27] copies=280000 rate=139577/s BW=36.6 GB/s elapsed=2.0s
[07:45:27] copies=290000 rate=139504/s BW=36.6 GB/s elapsed=2.1s
[07:45:27] copies=300000 rate=139456/s BW=36.6 GB/s elapsed=2.2s
[07:45:27] copies=310000 rate=139372/s BW=36.5 GB/s elapsed=2.2s
[07:45:27] copies=320000 rate=139208/s BW=36.5 GB/s elapsed=2.3s
[07:45:27] copies=330000 rate=139197/s BW=36.5 GB/s elapsed=2.4s
[07:45:27] copies=340000 rate=139175/s BW=36.5 GB/s elapsed=2.4s
[07:45:27] copies=350000 rate=139143/s BW=36.5 GB/s elapsed=2.5s
[07:45:27] copies=360000 rate=139099/s BW=36.5 GB/s elapsed=2.6s
[07:45:27] copies=370000 rate=139061/s BW=36.5 GB/s elapsed=2.7s
[07:45:28] copies=380000 rate=139028/s BW=36.4 GB/s elapsed=2.7s
[07:45:28] copies=390000 rate=139019/s BW=36.4 GB/s elapsed=2.8s
[07:45:28] copies=400000 rate=138998/s BW=36.4 GB/s elapsed=2.9s
[07:45:28] copies=410000 rate=138986/s BW=36.4 GB/s elapsed=2.9s
[07:45:28] copies=420000 rate=138986/s BW=36.4 GB/s elapsed=3.0s
[07:45:28] copies=430000 rate=139086/s BW=36.5 GB/s elapsed=3.1s
[07:45:28] copies=440000 rate=139185/s BW=36.5 GB/s elapsed=3.2s
[07:45:28] copies=450000 rate=139275/s BW=36.5 GB/s elapsed=3.2s
[07:45:28] copies=460000 rate=139359/s BW=36.5 GB/s elapsed=3.3s
