[06:12:19] allocating 2× 128 KB buffers
[06:12:20] entering high-launch-rate memcpy loop
[06:12:20] copies=10000 rate=132440/s BW=34.7 GB/s elapsed=0.1s
[06:12:20] copies=20000 rate=132213/s BW=34.7 GB/s elapsed=0.2s
[06:12:20] copies=30000 rate=131151/s BW=34.4 GB/s elapsed=0.2s
[06:12:20] copies=40000 rate=131250/s BW=34.4 GB/s elapsed=0.3s
[06:12:20] copies=50000 rate=131250/s BW=34.4 GB/s elapsed=0.4s
[06:12:20] copies=60000 rate=131283/s BW=34.4 GB/s elapsed=0.5s
[06:12:20] copies=70000 rate=131287/s BW=34.4 GB/s elapsed=0.5s
[06:12:20] copies=80000 rate=131400/s BW=34.4 GB/s elapsed=0.6s
[06:12:20] copies=90000 rate=131436/s BW=34.5 GB/s elapsed=0.7s
[06:12:20] copies=100000 rate=131423/s BW=34.5 GB/s elapsed=0.8s
[06:12:20] copies=110000 rate=131439/s BW=34.5 GB/s elapsed=0.8s
[06:12:21] copies=120000 rate=131456/s BW=34.5 GB/s elapsed=0.9s
[06:12:21] copies=130000 rate=131273/s BW=34.4 GB/s elapsed=1.0s
[06:12:21] copies=140000 rate=130994/s BW=34.3 GB/s elapsed=1.1s
[06:12:21] copies=150000 rate=130746/s BW=34.3 GB/s elapsed=1.1s
[06:12:21] copies=160000 rate=130534/s BW=34.2 GB/s elapsed=1.2s
[06:12:21] copies=170000 rate=130344/s BW=34.2 GB/s elapsed=1.3s
[06:12:21] copies=180000 rate=130174/s BW=34.1 GB/s elapsed=1.4s
[06:12:21] copies=190000 rate=130014/s BW=34.1 GB/s elapsed=1.5s
[06:12:21] copies=200000 rate=129868/s BW=34.0 GB/s elapsed=1.5s
[06:12:21] copies=210000 rate=129736/s BW=34.0 GB/s elapsed=1.6s
[06:12:21] copies=220000 rate=129627/s BW=34.0 GB/s elapsed=1.7s
[06:12:21] copies=230000 rate=129495/s BW=33.9 GB/s elapsed=1.8s
[06:12:22] copies=240000 rate=129391/s BW=33.9 GB/s elapsed=1.9s
[06:12:22] copies=250000 rate=129308/s BW=33.9 GB/s elapsed=1.9s
[06:12:22] copies=260000 rate=129234/s BW=33.9 GB/s elapsed=2.0s
[06:12:22] copies=270000 rate=129160/s BW=33.9 GB/s elapsed=2.1s
[06:12:22] copies=280000 rate=129085/s BW=33.8 GB/s elapsed=2.2s
[06:12:22] copies=290000 rate=129020/s BW=33.8 GB/s elapsed=2.2s
[06:12:22] copies=300000 rate=128960/s BW=33.8 GB/s elapsed=2.3s
[06:12:22] copies=310000 rate=128914/s BW=33.8 GB/s elapsed=2.4s
[06:12:22] copies=320000 rate=129083/s BW=33.8 GB/s elapsed=2.5s
[06:12:22] copies=330000 rate=129027/s BW=33.8 GB/s elapsed=2.6s
[06:12:22] copies=340000 rate=128976/s BW=33.8 GB/s elapsed=2.6s
[06:12:22] copies=350000 rate=128919/s BW=33.8 GB/s elapsed=2.7s
[06:12:22] copies=360000 rate=128862/s BW=33.8 GB/s elapsed=2.8s
[06:12:23] copies=370000 rate=128806/s BW=33.8 GB/s elapsed=2.9s
[06:12:23] copies=380000 rate=128758/s BW=33.8 GB/s elapsed=3.0s
[06:12:23] copies=390000 rate=128709/s BW=33.7 GB/s elapsed=3.0s
[06:12:23] copies=400000 rate=128665/s BW=33.7 GB/s elapsed=3.1s
[06:12:23] copies=410000 rate=128625/s BW=33.7 GB/s elapsed=3.2s
[06:12:23] copies=420000 rate=128587/s BW=33.7 GB/s elapsed=3.3s
[06:12:23] copies=430000 rate=128551/s BW=33.7 GB/s elapsed=3.3s
[06:12:23] copies=440000 rate=128519/s BW=33.7 GB/s elapsed=3.4s
[06:12:23] copies=450000 rate=128481/s BW=33.7 GB/s elapsed=3.5s
[06:12:23] copies=460000 rate=128446/s BW=33.7 GB/s elapsed=3.6s
[06:12:23] copies=470000 rate=128415/s BW=33.7 GB/s elapsed=3.7s
[06:12:23] copies=480000 rate=128389/s BW=33.7 GB/s elapsed=3.7s
[06:12:23] copies=490000 rate=128368/s BW=33.7 GB/s elapsed=3.8s
[06:12:24] copies=500000 rate=128339/s BW=33.6 GB/s elapsed=3.9s
[06:12:24] copies=510000 rate=128325/s BW=33.6 GB/s elapsed=4.0s
[06:12:24] copies=520000 rate=128309/s BW=33.6 GB/s elapsed=4.1s
[06:12:24] copies=530000 rate=128290/s BW=33.6 GB/s elapsed=4.1s
[06:12:24] copies=540000 rate=128272/s BW=33.6 GB/s elapsed=4.2s
[06:12:24] copies=550000 rate=128255/s BW=33.6 GB/s elapsed=4.3s
[06:12:24] copies=560000 rate=128240/s BW=33.6 GB/s elapsed=4.4s
[06:12:24] copies=570000 rate=128225/s BW=33.6 GB/s elapsed=4.4s
[06:12:24] copies=580000 rate=128213/s BW=33.6 GB/s elapsed=4.5s
[06:12:24] copies=590000 rate=128198/s BW=33.6 GB/s elapsed=4.6s
[06:12:24] copies=600000 rate=128180/s BW=33.6 GB/s elapsed=4.7s
[06:12:24] copies=610000 rate=128156/s BW=33.6 GB/s elapsed=4.8s
[06:12:24] copies=620000 rate=128135/s BW=33.6 GB/s elapsed=4.8s
[06:12:25] copies=630000 rate=128122/s BW=33.6 GB/s elapsed=4.9s
[06:12:25] copies=640000 rate=128105/s BW=33.6 GB/s elapsed=5.0s
[06:12:25] copies=650000 rate=128089/s BW=33.6 GB/s elapsed=5.1s
[06:12:25] copies=660000 rate=128071/s BW=33.6 GB/s elapsed=5.2s
[06:12:25] copies=670000 rate=128058/s BW=33.6 GB/s elapsed=5.2s
[06:12:25] copies=680000 rate=128042/s BW=33.6 GB/s elapsed=5.3s
[06:12:25] copies=690000 rate=128025/s BW=33.6 GB/s elapsed=5.4s
[06:12:25] copies=700000 rate=128013/s BW=33.6 GB/s elapsed=5.5s
[06:12:25] copies=710000 rate=128001/s BW=33.6 GB/s elapsed=5.5s
[06:12:25] copies=720000 rate=127987/s BW=33.6 GB/s elapsed=5.6s
[06:12:25] copies=730000 rate=127973/s BW=33.5 GB/s elapsed=5.7s
[06:12:25] copies=740000 rate=127964/s BW=33.5 GB/s elapsed=5.8s
[06:12:26] copies=750000 rate=127938/s BW=33.5 GB/s elapsed=5.9s
[06:12:26] copies=760000 rate=127924/s BW=33.5 GB/s elapsed=5.9s
[06:12:26] copies=770000 rate=127910/s BW=33.5 GB/s elapsed=6.0s
[06:12:26] copies=780000 rate=127894/s BW=33.5 GB/s elapsed=6.1s
[06:12:26] copies=790000 rate=127878/s BW=33.5 GB/s elapsed=6.2s
[06:12:26] copies=800000 rate=127863/s BW=33.5 GB/s elapsed=6.3s
[06:12:26] copies=810000 rate=127848/s BW=33.5 GB/s elapsed=6.3s
[06:12:26] copies=820000 rate=127833/s BW=33.5 GB/s elapsed=6.4s
[06:12:26] copies=830000 rate=127825/s BW=33.5 GB/s elapsed=6.5s
[06:12:26] copies=840000 rate=127818/s BW=33.5 GB/s elapsed=6.6s
[06:12:26] copies=850000 rate=127811/s BW=33.5 GB/s elapsed=6.7s
[06:12:26] copies=860000 rate=127803/s BW=33.5 GB/s elapsed=6.7s
[06:12:26] copies=870000 rate=127797/s BW=33.5 GB/s elapsed=6.8s
[06:12:27] copies=880000 rate=127789/s BW=33.5 GB/s elapsed=6.9s
[06:12:27] copies=890000 rate=127780/s BW=33.5 GB/s elapsed=7.0s
[06:12:27] copies=900000 rate=127775/s BW=33.5 GB/s elapsed=7.0s
[06:12:27] copies=910000 rate=127768/s BW=33.5 GB/s elapsed=7.1s
[06:12:27] copies=920000 rate=127763/s BW=33.5 GB/s elapsed=7.2s
[06:12:27] copies=930000 rate=127758/s BW=33.5 GB/s elapsed=7.3s
[06:12:27] copies=940000 rate=127753/s BW=33.5 GB/s elapsed=7.4s
[06:12:27] copies=950000 rate=127750/s BW=33.5 GB/s elapsed=7.4s
[06:12:27] copies=960000 rate=127744/s BW=33.5 GB/s elapsed=7.5s
[06:12:27] copies=970000 rate=127741/s BW=33.5 GB/s elapsed=7.6s
[06:12:27] copies=980000 rate=127736/s BW=33.5 GB/s elapsed=7.7s
[06:12:27] copies=990000 rate=127732/s BW=33.5 GB/s elapsed=7.8s
[06:12:27] copies=1000000 rate=127727/s BW=33.5 GB/s elapsed=7.8s
[06:12:28] copies=1010000 rate=127726/s BW=33.5 GB/s elapsed=7.9s
[06:12:28] copies=1020000 rate=127721/s BW=33.5 GB/s elapsed=8.0s
[06:12:28] copies=1030000 rate=127718/s BW=33.5 GB/s elapsed=8.1s
[06:12:28] copies=1040000 rate=127716/s BW=33.5 GB/s elapsed=8.1s
[06:12:28] copies=1050000 rate=127715/s BW=33.5 GB/s elapsed=8.2s
[06:12:28] copies=1060000 rate=127712/s BW=33.5 GB/s elapsed=8.3s
[06:12:28] copies=1070000 rate=127701/s BW=33.5 GB/s elapsed=8.4s
[06:12:28] copies=1080000 rate=127697/s BW=33.5 GB/s elapsed=8.5s
[06:12:28] copies=1090000 rate=127696/s BW=33.5 GB/s elapsed=8.5s
[06:12:28] copies=1100000 rate=127696/s BW=33.5 GB/s elapsed=8.6s
[06:12:28] copies=1110000 rate=127696/s BW=33.5 GB/s elapsed=8.7s
[06:12:28] copies=1120000 rate=127694/s BW=33.5 GB/s elapsed=8.8s
[06:12:28] copies=1130000 rate=127694/s BW=33.5 GB/s elapsed=8.8s
[06:12:29] copies=1140000 rate=127695/s BW=33.5 GB/s elapsed=8.9s
[06:12:29] copies=1150000 rate=127695/s BW=33.5 GB/s elapsed=9.0s
[06:12:29] copies=1160000 rate=127697/s BW=33.5 GB/s elapsed=9.1s
[06:12:29] copies=1170000 rate=127700/s BW=33.5 GB/s elapsed=9.2s
