[06:07:00] allocating 2× 128 KB buffers
[06:07:01] entering high-launch-rate memcpy loop
[06:07:01] copies=10000 rate=133101/s BW=34.9 GB/s elapsed=0.1s
[06:07:01] copies=20000 rate=132806/s BW=34.8 GB/s elapsed=0.2s
[06:07:01] copies=30000 rate=131800/s BW=34.6 GB/s elapsed=0.2s
[06:07:01] copies=40000 rate=131901/s BW=34.6 GB/s elapsed=0.3s
[06:07:01] copies=50000 rate=132022/s BW=34.6 GB/s elapsed=0.4s
[06:07:01] copies=60000 rate=132392/s BW=34.7 GB/s elapsed=0.5s
[06:07:01] copies=70000 rate=132374/s BW=34.7 GB/s elapsed=0.5s
[06:07:01] copies=80000 rate=132356/s BW=34.7 GB/s elapsed=0.6s
[06:07:02] copies=90000 rate=132346/s BW=34.7 GB/s elapsed=0.7s
[06:07:02] copies=100000 rate=132317/s BW=34.7 GB/s elapsed=0.8s
[06:07:02] copies=110000 rate=132298/s BW=34.7 GB/s elapsed=0.8s
[06:07:02] copies=120000 rate=132274/s BW=34.7 GB/s elapsed=0.9s
[06:07:02] copies=130000 rate=132058/s BW=34.6 GB/s elapsed=1.0s
[06:07:02] copies=140000 rate=131659/s BW=34.5 GB/s elapsed=1.1s
[06:07:02] copies=150000 rate=131327/s BW=34.4 GB/s elapsed=1.1s
[06:07:02] copies=160000 rate=131066/s BW=34.4 GB/s elapsed=1.2s
[06:07:02] copies=170000 rate=130859/s BW=34.3 GB/s elapsed=1.3s
[06:07:02] copies=180000 rate=130648/s BW=34.2 GB/s elapsed=1.4s
[06:07:02] copies=190000 rate=130469/s BW=34.2 GB/s elapsed=1.5s
[06:07:02] copies=200000 rate=130312/s BW=34.2 GB/s elapsed=1.5s
[06:07:02] copies=210000 rate=130162/s BW=34.1 GB/s elapsed=1.6s
[06:07:03] copies=220000 rate=130030/s BW=34.1 GB/s elapsed=1.7s
[06:07:03] copies=230000 rate=129905/s BW=34.1 GB/s elapsed=1.8s
[06:07:03] copies=240000 rate=129810/s BW=34.0 GB/s elapsed=1.8s
[06:07:03] copies=250000 rate=129718/s BW=34.0 GB/s elapsed=1.9s
[06:07:03] copies=260000 rate=129640/s BW=34.0 GB/s elapsed=2.0s
[06:07:03] copies=270000 rate=129568/s BW=34.0 GB/s elapsed=2.1s
[06:07:03] copies=280000 rate=129500/s BW=33.9 GB/s elapsed=2.2s
[06:07:03] copies=290000 rate=129487/s BW=33.9 GB/s elapsed=2.2s
[06:07:03] copies=300000 rate=129616/s BW=34.0 GB/s elapsed=2.3s
[06:07:03] copies=310000 rate=129560/s BW=34.0 GB/s elapsed=2.4s
[06:07:03] copies=320000 rate=129529/s BW=34.0 GB/s elapsed=2.5s
[06:07:03] copies=330000 rate=129516/s BW=34.0 GB/s elapsed=2.5s
[06:07:03] copies=340000 rate=129504/s BW=33.9 GB/s elapsed=2.6s
[06:07:04] copies=350000 rate=129500/s BW=33.9 GB/s elapsed=2.7s
[06:07:04] copies=360000 rate=129480/s BW=33.9 GB/s elapsed=2.8s
[06:07:04] copies=370000 rate=129455/s BW=33.9 GB/s elapsed=2.9s
[06:07:04] copies=380000 rate=129445/s BW=33.9 GB/s elapsed=2.9s
[06:07:04] copies=390000 rate=129417/s BW=33.9 GB/s elapsed=3.0s
[06:07:04] copies=400000 rate=129406/s BW=33.9 GB/s elapsed=3.1s
[06:07:04] copies=410000 rate=129386/s BW=33.9 GB/s elapsed=3.2s
[06:07:04] copies=420000 rate=129383/s BW=33.9 GB/s elapsed=3.2s
[06:07:04] copies=430000 rate=129376/s BW=33.9 GB/s elapsed=3.3s
[06:07:04] copies=440000 rate=129355/s BW=33.9 GB/s elapsed=3.4s
[06:07:04] copies=450000 rate=129342/s BW=33.9 GB/s elapsed=3.5s
[06:07:04] copies=460000 rate=129332/s BW=33.9 GB/s elapsed=3.6s
[06:07:04] copies=470000 rate=129310/s BW=33.9 GB/s elapsed=3.6s
[06:07:05] copies=480000 rate=129303/s BW=33.9 GB/s elapsed=3.7s
[06:07:05] copies=490000 rate=129296/s BW=33.9 GB/s elapsed=3.8s
[06:07:05] copies=500000 rate=129269/s BW=33.9 GB/s elapsed=3.9s
[06:07:05] copies=510000 rate=129239/s BW=33.9 GB/s elapsed=3.9s
[06:07:05] copies=520000 rate=129220/s BW=33.9 GB/s elapsed=4.0s
[06:07:05] copies=530000 rate=129211/s BW=33.9 GB/s elapsed=4.1s
[06:07:05] copies=540000 rate=129195/s BW=33.9 GB/s elapsed=4.2s
[06:07:05] copies=550000 rate=129192/s BW=33.9 GB/s elapsed=4.3s
[06:07:05] copies=560000 rate=129179/s BW=33.9 GB/s elapsed=4.3s
[06:07:05] copies=570000 rate=129181/s BW=33.9 GB/s elapsed=4.4s
[06:07:05] copies=580000 rate=129168/s BW=33.9 GB/s elapsed=4.5s
[06:07:05] copies=590000 rate=129154/s BW=33.9 GB/s elapsed=4.6s
[06:07:05] copies=600000 rate=129151/s BW=33.9 GB/s elapsed=4.6s
[06:07:06] copies=610000 rate=129141/s BW=33.9 GB/s elapsed=4.7s
[06:07:06] copies=620000 rate=129131/s BW=33.9 GB/s elapsed=4.8s
[06:07:06] copies=630000 rate=129118/s BW=33.8 GB/s elapsed=4.9s
[06:07:06] copies=640000 rate=129111/s BW=33.8 GB/s elapsed=5.0s
[06:07:06] copies=650000 rate=129103/s BW=33.8 GB/s elapsed=5.0s
[06:07:06] copies=660000 rate=129098/s BW=33.8 GB/s elapsed=5.1s
[06:07:06] copies=670000 rate=129095/s BW=33.8 GB/s elapsed=5.2s
[06:07:06] copies=680000 rate=129097/s BW=33.8 GB/s elapsed=5.3s
[06:07:06] copies=690000 rate=129089/s BW=33.8 GB/s elapsed=5.3s
[06:07:06] copies=700000 rate=129092/s BW=33.8 GB/s elapsed=5.4s
[06:07:06] copies=710000 rate=129084/s BW=33.8 GB/s elapsed=5.5s
[06:07:06] copies=720000 rate=129074/s BW=33.8 GB/s elapsed=5.6s
[06:07:06] copies=730000 rate=129074/s BW=33.8 GB/s elapsed=5.7s
[06:07:07] copies=740000 rate=129064/s BW=33.8 GB/s elapsed=5.7s
[06:07:07] copies=750000 rate=129055/s BW=33.8 GB/s elapsed=5.8s
[06:07:07] copies=760000 rate=129031/s BW=33.8 GB/s elapsed=5.9s
