[09:23:41] allocating 2× 128 KB buffers
[09:23:41] entering high-launch-rate memcpy loop
[09:23:41] copies=10000 rate=137180/s BW=36.0 GB/s elapsed=0.1s
[09:23:41] copies=20000 rate=137625/s BW=36.1 GB/s elapsed=0.1s
[09:23:41] copies=30000 rate=137742/s BW=36.1 GB/s elapsed=0.2s
[09:23:41] copies=40000 rate=137799/s BW=36.1 GB/s elapsed=0.3s
[09:23:41] copies=50000 rate=137838/s BW=36.1 GB/s elapsed=0.4s
[09:23:41] copies=60000 rate=137874/s BW=36.1 GB/s elapsed=0.4s
[09:23:42] copies=70000 rate=137882/s BW=36.1 GB/s elapsed=0.5s
[09:23:42] copies=80000 rate=137933/s BW=36.2 GB/s elapsed=0.6s
[09:23:42] copies=90000 rate=137990/s BW=36.2 GB/s elapsed=0.7s
[09:23:42] copies=100000 rate=138011/s BW=36.2 GB/s elapsed=0.7s
[09:23:42] copies=110000 rate=138051/s BW=36.2 GB/s elapsed=0.8s
[09:23:42] copies=120000 rate=138096/s BW=36.2 GB/s elapsed=0.9s
[09:23:42] copies=130000 rate=137849/s BW=36.1 GB/s elapsed=0.9s
[09:23:42] copies=140000 rate=137651/s BW=36.1 GB/s elapsed=1.0s
[09:23:42] copies=150000 rate=137376/s BW=36.0 GB/s elapsed=1.1s
[09:23:42] copies=160000 rate=137133/s BW=35.9 GB/s elapsed=1.2s
[09:23:42] copies=170000 rate=136919/s BW=35.9 GB/s elapsed=1.2s
[09:23:42] copies=180000 rate=136743/s BW=35.8 GB/s elapsed=1.3s
[09:23:42] copies=190000 rate=136581/s BW=35.8 GB/s elapsed=1.4s
[09:23:42] copies=200000 rate=136427/s BW=35.8 GB/s elapsed=1.5s
[09:23:43] copies=210000 rate=136305/s BW=35.7 GB/s elapsed=1.5s
[09:23:43] copies=220000 rate=136195/s BW=35.7 GB/s elapsed=1.6s
[09:23:43] copies=230000 rate=136092/s BW=35.7 GB/s elapsed=1.7s
[09:23:43] copies=240000 rate=136007/s BW=35.7 GB/s elapsed=1.8s
[09:23:43] copies=250000 rate=135922/s BW=35.6 GB/s elapsed=1.8s
[09:23:43] copies=260000 rate=135834/s BW=35.6 GB/s elapsed=1.9s
[09:23:43] copies=270000 rate=135764/s BW=35.6 GB/s elapsed=2.0s
[09:23:43] copies=280000 rate=135704/s BW=35.6 GB/s elapsed=2.1s
[09:23:43] copies=290000 rate=135632/s BW=35.6 GB/s elapsed=2.1s
[09:23:43] copies=300000 rate=135552/s BW=35.5 GB/s elapsed=2.2s
[09:23:43] copies=310000 rate=135484/s BW=35.5 GB/s elapsed=2.3s
[09:23:43] copies=320000 rate=135426/s BW=35.5 GB/s elapsed=2.4s
[09:23:43] copies=330000 rate=135360/s BW=35.5 GB/s elapsed=2.4s
[09:23:44] copies=340000 rate=135305/s BW=35.5 GB/s elapsed=2.5s
[09:23:44] copies=350000 rate=135262/s BW=35.5 GB/s elapsed=2.6s
[09:23:44] copies=360000 rate=135225/s BW=35.4 GB/s elapsed=2.7s
[09:23:44] copies=370000 rate=135198/s BW=35.4 GB/s elapsed=2.7s
[09:23:44] copies=380000 rate=135162/s BW=35.4 GB/s elapsed=2.8s
[09:23:44] copies=390000 rate=135138/s BW=35.4 GB/s elapsed=2.9s
[09:23:44] copies=400000 rate=135118/s BW=35.4 GB/s elapsed=3.0s
[09:23:44] copies=410000 rate=135090/s BW=35.4 GB/s elapsed=3.0s
[09:23:44] copies=420000 rate=135093/s BW=35.4 GB/s elapsed=3.1s
[09:23:44] copies=430000 rate=135059/s BW=35.4 GB/s elapsed=3.2s
[09:23:44] copies=440000 rate=135026/s BW=35.4 GB/s elapsed=3.3s
[09:23:44] copies=450000 rate=134986/s BW=35.4 GB/s elapsed=3.3s
[09:23:44] copies=460000 rate=134953/s BW=35.4 GB/s elapsed=3.4s
[09:23:44] copies=470000 rate=134926/s BW=35.4 GB/s elapsed=3.5s
[09:23:45] copies=480000 rate=134901/s BW=35.4 GB/s elapsed=3.6s
[09:23:45] copies=490000 rate=134876/s BW=35.4 GB/s elapsed=3.6s
[09:23:45] copies=500000 rate=134853/s BW=35.4 GB/s elapsed=3.7s
[09:23:45] copies=510000 rate=134827/s BW=35.3 GB/s elapsed=3.8s
[09:23:45] copies=520000 rate=134804/s BW=35.3 GB/s elapsed=3.9s
[09:23:45] copies=530000 rate=134779/s BW=35.3 GB/s elapsed=3.9s
[09:23:45] copies=540000 rate=134758/s BW=35.3 GB/s elapsed=4.0s
[09:23:45] copies=550000 rate=134741/s BW=35.3 GB/s elapsed=4.1s
[09:23:45] copies=560000 rate=134724/s BW=35.3 GB/s elapsed=4.2s
[09:23:45] copies=570000 rate=134710/s BW=35.3 GB/s elapsed=4.2s
[09:23:45] copies=580000 rate=134701/s BW=35.3 GB/s elapsed=4.3s
[09:23:45] copies=590000 rate=134691/s BW=35.3 GB/s elapsed=4.4s
[09:23:45] copies=600000 rate=134682/s BW=35.3 GB/s elapsed=4.5s
[09:23:46] copies=610000 rate=134675/s BW=35.3 GB/s elapsed=4.5s
[09:23:46] copies=620000 rate=134656/s BW=35.3 GB/s elapsed=4.6s
[09:23:46] copies=630000 rate=134648/s BW=35.3 GB/s elapsed=4.7s
[09:23:46] copies=640000 rate=134627/s BW=35.3 GB/s elapsed=4.8s
[09:23:46] copies=650000 rate=134613/s BW=35.3 GB/s elapsed=4.8s
[09:23:46] copies=660000 rate=134594/s BW=35.3 GB/s elapsed=4.9s
[09:23:46] copies=670000 rate=134581/s BW=35.3 GB/s elapsed=5.0s
[09:23:46] copies=680000 rate=134572/s BW=35.3 GB/s elapsed=5.1s
[09:23:46] copies=690000 rate=134563/s BW=35.3 GB/s elapsed=5.1s
[09:23:46] copies=700000 rate=134556/s BW=35.3 GB/s elapsed=5.2s
[09:23:46] copies=710000 rate=134548/s BW=35.3 GB/s elapsed=5.3s
[09:23:46] copies=720000 rate=134540/s BW=35.3 GB/s elapsed=5.4s
[09:23:46] copies=730000 rate=134532/s BW=35.3 GB/s elapsed=5.4s
[09:23:47] copies=740000 rate=134516/s BW=35.3 GB/s elapsed=5.5s
[09:23:47] copies=750000 rate=134506/s BW=35.3 GB/s elapsed=5.6s
[09:23:47] copies=760000 rate=134497/s BW=35.3 GB/s elapsed=5.7s
[09:23:47] copies=770000 rate=134486/s BW=35.3 GB/s elapsed=5.7s
[09:23:47] copies=780000 rate=134476/s BW=35.3 GB/s elapsed=5.8s
[09:23:47] copies=790000 rate=134468/s BW=35.3 GB/s elapsed=5.9s
[09:23:47] copies=800000 rate=134458/s BW=35.2 GB/s elapsed=5.9s
[09:23:47] copies=810000 rate=134448/s BW=35.2 GB/s elapsed=6.0s
[09:23:47] copies=820000 rate=134440/s BW=35.2 GB/s elapsed=6.1s
[09:23:47] copies=830000 rate=134428/s BW=35.2 GB/s elapsed=6.2s
[09:23:47] copies=840000 rate=134420/s BW=35.2 GB/s elapsed=6.2s
[09:23:47] copies=850000 rate=134410/s BW=35.2 GB/s elapsed=6.3s
[09:23:47] copies=860000 rate=134400/s BW=35.2 GB/s elapsed=6.4s
[09:23:47] copies=870000 rate=134392/s BW=35.2 GB/s elapsed=6.5s
[09:23:48] copies=880000 rate=134376/s BW=35.2 GB/s elapsed=6.5s
[09:23:48] copies=890000 rate=134371/s BW=35.2 GB/s elapsed=6.6s
[09:23:48] copies=900000 rate=134365/s BW=35.2 GB/s elapsed=6.7s
[09:23:48] copies=910000 rate=134357/s BW=35.2 GB/s elapsed=6.8s
[09:23:48] copies=920000 rate=134351/s BW=35.2 GB/s elapsed=6.8s
[09:23:48] copies=930000 rate=134345/s BW=35.2 GB/s elapsed=6.9s
[09:23:48] copies=940000 rate=134338/s BW=35.2 GB/s elapsed=7.0s
[09:23:48] copies=950000 rate=134333/s BW=35.2 GB/s elapsed=7.1s
[09:23:48] copies=960000 rate=134330/s BW=35.2 GB/s elapsed=7.1s
[09:23:48] copies=970000 rate=134325/s BW=35.2 GB/s elapsed=7.2s
[09:23:48] copies=980000 rate=134323/s BW=35.2 GB/s elapsed=7.3s
[09:23:48] copies=990000 rate=134318/s BW=35.2 GB/s elapsed=7.4s
[09:23:48] copies=1000000 rate=134311/s BW=35.2 GB/s elapsed=7.4s
[09:23:49] copies=1010000 rate=134303/s BW=35.2 GB/s elapsed=7.5s
[09:23:49] copies=1020000 rate=134297/s BW=35.2 GB/s elapsed=7.6s
[09:23:49] copies=1030000 rate=134290/s BW=35.2 GB/s elapsed=7.7s
[09:23:49] copies=1040000 rate=134290/s BW=35.2 GB/s elapsed=7.7s
[09:23:49] copies=1050000 rate=134287/s BW=35.2 GB/s elapsed=7.8s
[09:23:49] copies=1060000 rate=134286/s BW=35.2 GB/s elapsed=7.9s
[09:23:49] copies=1070000 rate=134279/s BW=35.2 GB/s elapsed=8.0s
[09:23:49] copies=1080000 rate=134274/s BW=35.2 GB/s elapsed=8.0s
[09:23:49] copies=1090000 rate=134269/s BW=35.2 GB/s elapsed=8.1s
[09:23:49] copies=1100000 rate=134265/s BW=35.2 GB/s elapsed=8.2s
[09:23:49] copies=1110000 rate=134260/s BW=35.2 GB/s elapsed=8.3s
[09:23:49] copies=1120000 rate=134255/s BW=35.2 GB/s elapsed=8.3s
[09:23:49] copies=1130000 rate=134249/s BW=35.2 GB/s elapsed=8.4s
[09:23:49] copies=1140000 rate=134243/s BW=35.2 GB/s elapsed=8.5s
[09:23:50] copies=1150000 rate=134238/s BW=35.2 GB/s elapsed=8.6s
[09:23:50] copies=1160000 rate=134235/s BW=35.2 GB/s elapsed=8.6s
[09:23:50] copies=1170000 rate=134231/s BW=35.2 GB/s elapsed=8.7s
[09:23:50] copies=1180000 rate=134228/s BW=35.2 GB/s elapsed=8.8s
[09:23:50] copies=1190000 rate=134226/s BW=35.2 GB/s elapsed=8.9s
[09:23:50] copies=1200000 rate=134221/s BW=35.2 GB/s elapsed=8.9s
[09:23:50] copies=1210000 rate=134216/s BW=35.2 GB/s elapsed=9.0s
[09:23:50] copies=1220000 rate=134205/s BW=35.2 GB/s elapsed=9.1s
[09:23:50] copies=1230000 rate=134201/s BW=35.2 GB/s elapsed=9.2s
[09:23:50] copies=1240000 rate=134199/s BW=35.2 GB/s elapsed=9.2s
[09:23:50] copies=1250000 rate=134197/s BW=35.2 GB/s elapsed=9.3s
[09:23:50] copies=1260000 rate=134195/s BW=35.2 GB/s elapsed=9.4s
[09:23:50] copies=1270000 rate=134194/s BW=35.2 GB/s elapsed=9.5s
[09:23:51] copies=1280000 rate=134191/s BW=35.2 GB/s elapsed=9.5s
[09:23:51] copies=1290000 rate=134190/s BW=35.2 GB/s elapsed=9.6s
[09:23:51] copies=1300000 rate=134187/s BW=35.2 GB/s elapsed=9.7s
[09:23:51] copies=1310000 rate=134183/s BW=35.2 GB/s elapsed=9.8s
[09:23:51] copies=1320000 rate=134179/s BW=35.2 GB/s elapsed=9.8s
[09:23:51] copies=1330000 rate=134175/s BW=35.2 GB/s elapsed=9.9s
[09:23:51] copies=1340000 rate=134171/s BW=35.2 GB/s elapsed=10.0s
[09:23:51] copies=1350000 rate=134170/s BW=35.2 GB/s elapsed=10.1s
[09:23:51] copies=1360000 rate=134169/s BW=35.2 GB/s elapsed=10.1s
[09:23:51] copies=1370000 rate=134165/s BW=35.2 GB/s elapsed=10.2s
[09:23:51] copies=1380000 rate=134161/s BW=35.2 GB/s elapsed=10.3s
[09:23:51] copies=1390000 rate=134158/s BW=35.2 GB/s elapsed=10.4s
[09:23:51] copies=1400000 rate=134157/s BW=35.2 GB/s elapsed=10.4s
[09:23:52] copies=1410000 rate=134156/s BW=35.2 GB/s elapsed=10.5s
[09:23:52] copies=1420000 rate=134153/s BW=35.2 GB/s elapsed=10.6s
[09:23:52] copies=1430000 rate=134152/s BW=35.2 GB/s elapsed=10.7s
[09:23:52] copies=1440000 rate=134151/s BW=35.2 GB/s elapsed=10.7s
[09:23:52] copies=1450000 rate=134150/s BW=35.2 GB/s elapsed=10.8s
[09:23:52] copies=1460000 rate=134150/s BW=35.2 GB/s elapsed=10.9s
[09:23:52] copies=1470000 rate=134148/s BW=35.2 GB/s elapsed=11.0s
[09:23:52] copies=1480000 rate=134147/s BW=35.2 GB/s elapsed=11.0s
[09:23:52] copies=1490000 rate=134145/s BW=35.2 GB/s elapsed=11.1s
[09:23:52] copies=1500000 rate=134144/s BW=35.2 GB/s elapsed=11.2s
[09:23:52] copies=1510000 rate=134142/s BW=35.2 GB/s elapsed=11.3s
[09:23:52] copies=1520000 rate=134141/s BW=35.2 GB/s elapsed=11.3s
[09:23:52] copies=1530000 rate=134140/s BW=35.2 GB/s elapsed=11.4s
[09:23:52] copies=1540000 rate=134138/s BW=35.2 GB/s elapsed=11.5s
[09:23:53] copies=1550000 rate=134134/s BW=35.2 GB/s elapsed=11.6s
[09:23:53] copies=1560000 rate=134131/s BW=35.2 GB/s elapsed=11.6s
[09:23:53] copies=1570000 rate=134127/s BW=35.2 GB/s elapsed=11.7s
[09:23:53] copies=1580000 rate=134126/s BW=35.2 GB/s elapsed=11.8s
[09:23:53] copies=1590000 rate=134126/s BW=35.2 GB/s elapsed=11.9s
[09:23:53] copies=1600000 rate=134126/s BW=35.2 GB/s elapsed=11.9s
[09:23:53] copies=1610000 rate=134125/s BW=35.2 GB/s elapsed=12.0s
[09:23:53] copies=1620000 rate=134125/s BW=35.2 GB/s elapsed=12.1s
[09:23:53] copies=1630000 rate=134123/s BW=35.2 GB/s elapsed=12.2s
[09:23:53] copies=1640000 rate=134123/s BW=35.2 GB/s elapsed=12.2s
[09:23:53] copies=1650000 rate=134121/s BW=35.2 GB/s elapsed=12.3s
[09:23:53] copies=1660000 rate=134121/s BW=35.2 GB/s elapsed=12.4s
[09:23:53] copies=1670000 rate=134114/s BW=35.2 GB/s elapsed=12.5s
[09:23:54] copies=1680000 rate=134113/s BW=35.2 GB/s elapsed=12.5s
[09:23:54] copies=1690000 rate=134113/s BW=35.2 GB/s elapsed=12.6s
