[09:22:04] allocating 2× 128 KB buffers
[09:22:05] entering high-launch-rate memcpy loop
[09:22:05] copies=10000 rate=142744/s BW=37.4 GB/s elapsed=0.1s
[09:22:05] copies=20000 rate=142866/s BW=37.5 GB/s elapsed=0.1s
[09:22:05] copies=30000 rate=142832/s BW=37.4 GB/s elapsed=0.2s
[09:22:05] copies=40000 rate=142716/s BW=37.4 GB/s elapsed=0.3s
[09:22:05] copies=50000 rate=142686/s BW=37.4 GB/s elapsed=0.4s
[09:22:05] copies=60000 rate=142685/s BW=37.4 GB/s elapsed=0.4s
[09:22:05] copies=70000 rate=142652/s BW=37.4 GB/s elapsed=0.5s
[09:22:05] copies=80000 rate=142620/s BW=37.4 GB/s elapsed=0.6s
[09:22:05] copies=90000 rate=142634/s BW=37.4 GB/s elapsed=0.6s
[09:22:06] copies=100000 rate=142601/s BW=37.4 GB/s elapsed=0.7s
[09:22:06] copies=110000 rate=142578/s BW=37.4 GB/s elapsed=0.8s
[09:22:06] copies=120000 rate=142579/s BW=37.4 GB/s elapsed=0.8s
[09:22:06] copies=130000 rate=142234/s BW=37.3 GB/s elapsed=0.9s
[09:22:06] copies=140000 rate=142151/s BW=37.3 GB/s elapsed=1.0s
[09:22:06] copies=150000 rate=141837/s BW=37.2 GB/s elapsed=1.1s
[09:22:06] copies=160000 rate=141570/s BW=37.1 GB/s elapsed=1.1s
[09:22:06] copies=170000 rate=141329/s BW=37.0 GB/s elapsed=1.2s
[09:22:06] copies=180000 rate=141127/s BW=37.0 GB/s elapsed=1.3s
[09:22:06] copies=190000 rate=140952/s BW=36.9 GB/s elapsed=1.3s
[09:22:06] copies=200000 rate=140789/s BW=36.9 GB/s elapsed=1.4s
[09:22:06] copies=210000 rate=140653/s BW=36.9 GB/s elapsed=1.5s
[09:22:06] copies=220000 rate=140524/s BW=36.8 GB/s elapsed=1.6s
[09:22:06] copies=230000 rate=140412/s BW=36.8 GB/s elapsed=1.6s
[09:22:07] copies=240000 rate=140315/s BW=36.8 GB/s elapsed=1.7s
[09:22:07] copies=250000 rate=140227/s BW=36.8 GB/s elapsed=1.8s
[09:22:07] copies=260000 rate=140135/s BW=36.7 GB/s elapsed=1.9s
[09:22:07] copies=270000 rate=140045/s BW=36.7 GB/s elapsed=1.9s
[09:22:07] copies=280000 rate=139963/s BW=36.7 GB/s elapsed=2.0s
[09:22:07] copies=290000 rate=139881/s BW=36.7 GB/s elapsed=2.1s
[09:22:07] copies=300000 rate=139806/s BW=36.6 GB/s elapsed=2.1s
[09:22:07] copies=310000 rate=139745/s BW=36.6 GB/s elapsed=2.2s
[09:22:07] copies=320000 rate=139681/s BW=36.6 GB/s elapsed=2.3s
[09:22:07] copies=330000 rate=139624/s BW=36.6 GB/s elapsed=2.4s
[09:22:07] copies=340000 rate=139557/s BW=36.6 GB/s elapsed=2.4s
[09:22:07] copies=350000 rate=139499/s BW=36.6 GB/s elapsed=2.5s
[09:22:07] copies=360000 rate=139454/s BW=36.6 GB/s elapsed=2.6s
[09:22:08] copies=370000 rate=139413/s BW=36.5 GB/s elapsed=2.7s
[09:22:08] copies=380000 rate=139352/s BW=36.5 GB/s elapsed=2.7s
[09:22:08] copies=390000 rate=139307/s BW=36.5 GB/s elapsed=2.8s
[09:22:08] copies=400000 rate=139268/s BW=36.5 GB/s elapsed=2.9s
[09:22:08] copies=410000 rate=139217/s BW=36.5 GB/s elapsed=2.9s
[09:22:08] copies=420000 rate=139168/s BW=36.5 GB/s elapsed=3.0s
[09:22:08] copies=430000 rate=139109/s BW=36.5 GB/s elapsed=3.1s
[09:22:08] copies=440000 rate=139063/s BW=36.5 GB/s elapsed=3.2s
[09:22:08] copies=450000 rate=139005/s BW=36.4 GB/s elapsed=3.2s
[09:22:08] copies=460000 rate=138974/s BW=36.4 GB/s elapsed=3.3s
[09:22:08] copies=470000 rate=138958/s BW=36.4 GB/s elapsed=3.4s
[09:22:08] copies=480000 rate=139023/s BW=36.4 GB/s elapsed=3.5s
[09:22:08] copies=490000 rate=139093/s BW=36.5 GB/s elapsed=3.5s
[09:22:08] copies=500000 rate=139157/s BW=36.5 GB/s elapsed=3.6s
