[06:09:39] allocating 2× 128 KB buffers
[06:09:40] entering high-launch-rate memcpy loop
[06:09:40] copies=10000 rate=141071/s BW=37.0 GB/s elapsed=0.1s
[06:09:40] copies=20000 rate=140511/s BW=36.8 GB/s elapsed=0.1s
[06:09:40] copies=30000 rate=139372/s BW=36.5 GB/s elapsed=0.2s
[06:09:40] copies=40000 rate=139779/s BW=36.6 GB/s elapsed=0.3s
[06:09:40] copies=50000 rate=139827/s BW=36.7 GB/s elapsed=0.4s
[06:09:40] copies=60000 rate=139865/s BW=36.7 GB/s elapsed=0.4s
[06:09:40] copies=70000 rate=139908/s BW=36.7 GB/s elapsed=0.5s
[06:09:41] copies=80000 rate=139938/s BW=36.7 GB/s elapsed=0.6s
[06:09:41] copies=90000 rate=139974/s BW=36.7 GB/s elapsed=0.6s
[06:09:41] copies=100000 rate=139984/s BW=36.7 GB/s elapsed=0.7s
[06:09:41] copies=110000 rate=140015/s BW=36.7 GB/s elapsed=0.8s
[06:09:41] copies=120000 rate=140023/s BW=36.7 GB/s elapsed=0.9s
[06:09:41] copies=130000 rate=140019/s BW=36.7 GB/s elapsed=0.9s
[06:09:41] copies=140000 rate=139838/s BW=36.7 GB/s elapsed=1.0s
[06:09:41] copies=150000 rate=139532/s BW=36.6 GB/s elapsed=1.1s
[06:09:41] copies=160000 rate=139281/s BW=36.5 GB/s elapsed=1.1s
[06:09:41] copies=170000 rate=139039/s BW=36.4 GB/s elapsed=1.2s
[06:09:41] copies=180000 rate=138840/s BW=36.4 GB/s elapsed=1.3s
[06:09:41] copies=190000 rate=138633/s BW=36.3 GB/s elapsed=1.4s
[06:09:41] copies=200000 rate=138471/s BW=36.3 GB/s elapsed=1.4s
[06:09:41] copies=210000 rate=138306/s BW=36.3 GB/s elapsed=1.5s
[06:09:42] copies=220000 rate=138182/s BW=36.2 GB/s elapsed=1.6s
[06:09:42] copies=230000 rate=138058/s BW=36.2 GB/s elapsed=1.7s
[06:09:42] copies=240000 rate=137937/s BW=36.2 GB/s elapsed=1.7s
[06:09:42] copies=250000 rate=137844/s BW=36.1 GB/s elapsed=1.8s
[06:09:42] copies=260000 rate=137732/s BW=36.1 GB/s elapsed=1.9s
[06:09:42] copies=270000 rate=137634/s BW=36.1 GB/s elapsed=2.0s
[06:09:42] copies=280000 rate=137545/s BW=36.1 GB/s elapsed=2.0s
[06:09:42] copies=290000 rate=137439/s BW=36.0 GB/s elapsed=2.1s
[06:09:42] copies=300000 rate=137408/s BW=36.0 GB/s elapsed=2.2s
[06:09:42] copies=310000 rate=137342/s BW=36.0 GB/s elapsed=2.3s
[06:09:42] copies=320000 rate=137310/s BW=36.0 GB/s elapsed=2.3s
[06:09:42] copies=330000 rate=137259/s BW=36.0 GB/s elapsed=2.4s
[06:09:42] copies=340000 rate=137235/s BW=36.0 GB/s elapsed=2.5s
[06:09:42] copies=350000 rate=137211/s BW=36.0 GB/s elapsed=2.6s
[06:09:43] copies=360000 rate=137187/s BW=36.0 GB/s elapsed=2.6s
[06:09:43] copies=370000 rate=137162/s BW=36.0 GB/s elapsed=2.7s
[06:09:43] copies=380000 rate=137139/s BW=36.0 GB/s elapsed=2.8s
[06:09:43] copies=390000 rate=137111/s BW=35.9 GB/s elapsed=2.8s
[06:09:43] copies=400000 rate=137088/s BW=35.9 GB/s elapsed=2.9s
[06:09:43] copies=410000 rate=137065/s BW=35.9 GB/s elapsed=3.0s
[06:09:43] copies=420000 rate=137039/s BW=35.9 GB/s elapsed=3.1s
[06:09:43] copies=430000 rate=137009/s BW=35.9 GB/s elapsed=3.1s
[06:09:43] copies=440000 rate=136992/s BW=35.9 GB/s elapsed=3.2s
[06:09:43] copies=450000 rate=136971/s BW=35.9 GB/s elapsed=3.3s
[06:09:43] copies=460000 rate=136953/s BW=35.9 GB/s elapsed=3.4s
[06:09:43] copies=470000 rate=136933/s BW=35.9 GB/s elapsed=3.4s
[06:09:43] copies=480000 rate=136920/s BW=35.9 GB/s elapsed=3.5s
[06:09:44] copies=490000 rate=136919/s BW=35.9 GB/s elapsed=3.6s
[06:09:44] copies=500000 rate=136936/s BW=35.9 GB/s elapsed=3.7s
[06:09:44] copies=510000 rate=136927/s BW=35.9 GB/s elapsed=3.7s
[06:09:44] copies=520000 rate=136919/s BW=35.9 GB/s elapsed=3.8s
[06:09:44] copies=530000 rate=136911/s BW=35.9 GB/s elapsed=3.9s
[06:09:44] copies=540000 rate=136886/s BW=35.9 GB/s elapsed=3.9s
[06:09:44] copies=550000 rate=136875/s BW=35.9 GB/s elapsed=4.0s
[06:09:44] copies=560000 rate=136866/s BW=35.9 GB/s elapsed=4.1s
[06:09:44] copies=570000 rate=136849/s BW=35.9 GB/s elapsed=4.2s
[06:09:44] copies=580000 rate=136836/s BW=35.9 GB/s elapsed=4.2s
[06:09:44] copies=590000 rate=136824/s BW=35.9 GB/s elapsed=4.3s
[06:09:44] copies=600000 rate=136815/s BW=35.9 GB/s elapsed=4.4s
[06:09:44] copies=610000 rate=136805/s BW=35.9 GB/s elapsed=4.5s
[06:09:44] copies=620000 rate=136797/s BW=35.9 GB/s elapsed=4.5s
[06:09:45] copies=630000 rate=136786/s BW=35.9 GB/s elapsed=4.6s
[06:09:45] copies=640000 rate=136779/s BW=35.9 GB/s elapsed=4.7s
[06:09:45] copies=650000 rate=136768/s BW=35.9 GB/s elapsed=4.8s
