[09:16:07] allocating 2× 128 KB buffers
[09:16:07] entering high-launch-rate memcpy loop
[09:16:07] copies=10000 rate=138451/s BW=36.3 GB/s elapsed=0.1s
[09:16:07] copies=20000 rate=138699/s BW=36.4 GB/s elapsed=0.1s
[09:16:07] copies=30000 rate=138840/s BW=36.4 GB/s elapsed=0.2s
[09:16:07] copies=40000 rate=138867/s BW=36.4 GB/s elapsed=0.3s
[09:16:07] copies=50000 rate=138936/s BW=36.4 GB/s elapsed=0.4s
[09:16:07] copies=60000 rate=138380/s BW=36.3 GB/s elapsed=0.4s
[09:16:07] copies=70000 rate=138506/s BW=36.3 GB/s elapsed=0.5s
[09:16:07] copies=80000 rate=138624/s BW=36.3 GB/s elapsed=0.6s
[09:16:08] copies=90000 rate=138703/s BW=36.4 GB/s elapsed=0.6s
[09:16:08] copies=100000 rate=138740/s BW=36.4 GB/s elapsed=0.7s
[09:16:08] copies=110000 rate=138784/s BW=36.4 GB/s elapsed=0.8s
[09:16:08] copies=120000 rate=138816/s BW=36.4 GB/s elapsed=0.9s
[09:16:08] copies=130000 rate=138830/s BW=36.4 GB/s elapsed=0.9s
[09:16:08] copies=140000 rate=138667/s BW=36.4 GB/s elapsed=1.0s
[09:16:08] copies=150000 rate=138405/s BW=36.3 GB/s elapsed=1.1s
[09:16:08] copies=160000 rate=138175/s BW=36.2 GB/s elapsed=1.2s
[09:16:08] copies=170000 rate=137961/s BW=36.2 GB/s elapsed=1.2s
[09:16:08] copies=180000 rate=137772/s BW=36.1 GB/s elapsed=1.3s
[09:16:08] copies=190000 rate=137611/s BW=36.1 GB/s elapsed=1.4s
[09:16:08] copies=200000 rate=137467/s BW=36.0 GB/s elapsed=1.5s
[09:16:08] copies=210000 rate=137343/s BW=36.0 GB/s elapsed=1.5s
[09:16:09] copies=220000 rate=137222/s BW=36.0 GB/s elapsed=1.6s
[09:16:09] copies=230000 rate=137116/s BW=35.9 GB/s elapsed=1.7s
[09:16:09] copies=240000 rate=137004/s BW=35.9 GB/s elapsed=1.8s
[09:16:09] copies=250000 rate=136894/s BW=35.9 GB/s elapsed=1.8s
[09:16:09] copies=260000 rate=136811/s BW=35.9 GB/s elapsed=1.9s
[09:16:09] copies=270000 rate=136725/s BW=35.8 GB/s elapsed=2.0s
[09:16:09] copies=280000 rate=136647/s BW=35.8 GB/s elapsed=2.0s
[09:16:09] copies=290000 rate=136562/s BW=35.8 GB/s elapsed=2.1s
[09:16:09] copies=300000 rate=136479/s BW=35.8 GB/s elapsed=2.2s
[09:16:09] copies=310000 rate=136405/s BW=35.8 GB/s elapsed=2.3s
[09:16:09] copies=320000 rate=136355/s BW=35.7 GB/s elapsed=2.3s
[09:16:09] copies=330000 rate=136307/s BW=35.7 GB/s elapsed=2.4s
[09:16:09] copies=340000 rate=136263/s BW=35.7 GB/s elapsed=2.5s
[09:16:09] copies=350000 rate=136197/s BW=35.7 GB/s elapsed=2.6s
[09:16:10] copies=360000 rate=136152/s BW=35.7 GB/s elapsed=2.6s
[09:16:10] copies=370000 rate=136118/s BW=35.7 GB/s elapsed=2.7s
[09:16:10] copies=380000 rate=136090/s BW=35.7 GB/s elapsed=2.8s
[09:16:10] copies=390000 rate=136058/s BW=35.7 GB/s elapsed=2.9s
[09:16:10] copies=400000 rate=136027/s BW=35.7 GB/s elapsed=2.9s
