[09:19:33] allocating 2× 128 KB buffers
[09:19:33] entering high-launch-rate memcpy loop
[09:19:33] copies=10000 rate=128540/s BW=33.7 GB/s elapsed=0.1s
[09:19:33] copies=20000 rate=127858/s BW=33.5 GB/s elapsed=0.2s
[09:19:33] copies=30000 rate=127722/s BW=33.5 GB/s elapsed=0.2s
[09:19:34] copies=40000 rate=128210/s BW=33.6 GB/s elapsed=0.3s
[09:19:34] copies=50000 rate=128319/s BW=33.6 GB/s elapsed=0.4s
[09:19:34] copies=60000 rate=128396/s BW=33.7 GB/s elapsed=0.5s
[09:19:34] copies=70000 rate=128480/s BW=33.7 GB/s elapsed=0.5s
[09:19:34] copies=80000 rate=128576/s BW=33.7 GB/s elapsed=0.6s
[09:19:34] copies=90000 rate=128620/s BW=33.7 GB/s elapsed=0.7s
[09:19:34] copies=100000 rate=128673/s BW=33.7 GB/s elapsed=0.8s
[09:19:34] copies=110000 rate=128677/s BW=33.7 GB/s elapsed=0.9s
[09:19:34] copies=120000 rate=128435/s BW=33.7 GB/s elapsed=0.9s
[09:19:34] copies=130000 rate=128259/s BW=33.6 GB/s elapsed=1.0s
[09:19:34] copies=140000 rate=128093/s BW=33.6 GB/s elapsed=1.1s
[09:19:34] copies=150000 rate=127939/s BW=33.5 GB/s elapsed=1.2s
[09:19:34] copies=160000 rate=127794/s BW=33.5 GB/s elapsed=1.3s
[09:19:35] copies=170000 rate=127662/s BW=33.5 GB/s elapsed=1.3s
[09:19:35] copies=180000 rate=127541/s BW=33.4 GB/s elapsed=1.4s
[09:19:35] copies=190000 rate=127440/s BW=33.4 GB/s elapsed=1.5s
[09:19:35] copies=200000 rate=127366/s BW=33.4 GB/s elapsed=1.6s
[09:19:35] copies=210000 rate=127284/s BW=33.4 GB/s elapsed=1.6s
[09:19:35] copies=220000 rate=127214/s BW=33.3 GB/s elapsed=1.7s
[09:19:35] copies=230000 rate=127140/s BW=33.3 GB/s elapsed=1.8s
[09:19:35] copies=240000 rate=127092/s BW=33.3 GB/s elapsed=1.9s
[09:19:35] copies=250000 rate=127031/s BW=33.3 GB/s elapsed=2.0s
[09:19:35] copies=260000 rate=126977/s BW=33.3 GB/s elapsed=2.0s
[09:19:35] copies=270000 rate=126918/s BW=33.3 GB/s elapsed=2.1s
[09:19:35] copies=280000 rate=126871/s BW=33.3 GB/s elapsed=2.2s
[09:19:36] copies=290000 rate=126813/s BW=33.2 GB/s elapsed=2.3s
[09:19:36] copies=300000 rate=126752/s BW=33.2 GB/s elapsed=2.4s
[09:19:36] copies=310000 rate=126695/s BW=33.2 GB/s elapsed=2.4s
[09:19:36] copies=320000 rate=126663/s BW=33.2 GB/s elapsed=2.5s
[09:19:36] copies=330000 rate=126628/s BW=33.2 GB/s elapsed=2.6s
[09:19:36] copies=340000 rate=126599/s BW=33.2 GB/s elapsed=2.7s
[09:19:36] copies=350000 rate=126534/s BW=33.2 GB/s elapsed=2.8s
[09:19:36] copies=360000 rate=126478/s BW=33.2 GB/s elapsed=2.8s
[09:19:36] copies=370000 rate=126481/s BW=33.2 GB/s elapsed=2.9s
[09:19:36] copies=380000 rate=126479/s BW=33.2 GB/s elapsed=3.0s
[09:19:36] copies=390000 rate=126452/s BW=33.1 GB/s elapsed=3.1s
[09:19:36] copies=400000 rate=126441/s BW=33.1 GB/s elapsed=3.2s
[09:19:36] copies=410000 rate=126429/s BW=33.1 GB/s elapsed=3.2s
[09:19:37] copies=420000 rate=126423/s BW=33.1 GB/s elapsed=3.3s
[09:19:37] copies=430000 rate=126413/s BW=33.1 GB/s elapsed=3.4s
[09:19:37] copies=440000 rate=126409/s BW=33.1 GB/s elapsed=3.5s
[09:19:37] copies=450000 rate=126403/s BW=33.1 GB/s elapsed=3.6s
[09:19:37] copies=460000 rate=126400/s BW=33.1 GB/s elapsed=3.6s
[09:19:37] copies=470000 rate=126390/s BW=33.1 GB/s elapsed=3.7s
[09:19:37] copies=480000 rate=126386/s BW=33.1 GB/s elapsed=3.8s
[09:19:37] copies=490000 rate=126381/s BW=33.1 GB/s elapsed=3.9s
[09:19:37] copies=500000 rate=126376/s BW=33.1 GB/s elapsed=4.0s
[09:19:37] copies=510000 rate=126368/s BW=33.1 GB/s elapsed=4.0s
[09:19:37] copies=520000 rate=126363/s BW=33.1 GB/s elapsed=4.1s
[09:19:37] copies=530000 rate=126357/s BW=33.1 GB/s elapsed=4.2s
[09:19:37] copies=540000 rate=126353/s BW=33.1 GB/s elapsed=4.3s
[09:19:38] copies=550000 rate=126347/s BW=33.1 GB/s elapsed=4.4s
[09:19:38] copies=560000 rate=126341/s BW=33.1 GB/s elapsed=4.4s
[09:19:38] copies=570000 rate=126332/s BW=33.1 GB/s elapsed=4.5s
[09:19:38] copies=580000 rate=126318/s BW=33.1 GB/s elapsed=4.6s
[09:19:38] copies=590000 rate=126316/s BW=33.1 GB/s elapsed=4.7s
[09:19:38] copies=600000 rate=126317/s BW=33.1 GB/s elapsed=4.7s
[09:19:38] copies=610000 rate=126312/s BW=33.1 GB/s elapsed=4.8s
[09:19:38] copies=620000 rate=126311/s BW=33.1 GB/s elapsed=4.9s
[09:19:38] copies=630000 rate=126307/s BW=33.1 GB/s elapsed=5.0s
[09:19:38] copies=640000 rate=126306/s BW=33.1 GB/s elapsed=5.1s
